ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.3611,-7.539,3.0118,-0.5394,-0.2446,-0.4132,0.0,48.005,674,2022-11-07 15:48:18:329
6.2606,-7.6491,3.0429,-0.4868,-0.2421,-0.3716,0.0,48.005,690,2022-11-07 15:48:18:345
6.263,-7.7497,3.0716,-0.4276,-0.1878,-0.3417,0.0,48.005,695,2022-11-07 15:48:18:350
6.263,-7.7497,3.0716,-0.3848,-0.1212,-0.3264,0.0,48.005,705,2022-11-07 15:48:18:360
6.2031,-7.8191,2.9735,-0.3848,-0.1212,-0.3264,0.0,48.005,715,2022-11-07 15:48:18:370
6.2342,-7.8119,2.8873,-0.35,0.0047,-0.3063,0.0,48.005,725,2022-11-07 15:48:18:380
6.2773,-7.867,2.6144,-0.3659,0.2356,-0.2873,0.0,48.005,735,2022-11-07 15:48:18:390
6.2773,-7.867,2.6144,-0.3659,0.2356,-0.2873,0.0,48.005,745,2022-11-07 15:48:18:400
6.239,-7.9053,2.3726,-0.419,0.3584,-0.2433,0.0,48.005,755,2022-11-07 15:48:18:410
6.1648,-7.5917,2.2074,-0.4642,0.3773,-0.1713,0.0,48.005,765,2022-11-07 15:48:18:420
6.0714,-7.1368,2.181,-0.4825,0.3651,-0.1316,0.0,48.005,775,2022-11-07 15:48:18:430
6.0714,-7.1368,2.181,-0.4899,0.329,-0.0552,0.0,48.005,784,2022-11-07 15:48:18:439
6.0906,-6.7968,2.1906,-0.488,0.3296,-0.002,0.0,48.005,795,2022-11-07 15:48:18:450
6.2079,-6.579,2.2265,-0.4819,0.348,0.037,0.0,48.005,805,2022-11-07 15:48:18:460
6.476,-6.5886,2.2457,-0.4819,0.348,0.037,0.0,48.005,815,2022-11-07 15:48:18:470
6.476,-6.5886,2.2457,-0.4783,0.3602,0.0627,0.0,48.005,825,2022-11-07 15:48:18:480
6.8759,-6.7801,2.3007,-0.4838,0.3773,0.0963,0.0,48.005,834,2022-11-07 15:48:18:489
7.1919,-6.9405,2.3295,-0.4935,0.3791,0.1079,0.0,48.005,845,2022-11-07 15:48:18:500
7.4265,-6.9788,2.3558,-0.5119,0.3822,0.1146,0.0,48.005,855,2022-11-07 15:48:18:510
7.4265,-6.9788,2.3558,-0.5296,0.3865,0.0877,0.0,48.005,865,2022-11-07 15:48:18:520
7.642,-6.9453,2.3941,-0.5247,0.3663,0.0432,0.0,48.005,875,2022-11-07 15:48:18:530
7.63,-6.8304,2.418,-0.5039,0.3529,-0.0082,0.0,48.005,885,2022-11-07 15:48:18:540
7.3595,-6.6963,2.4396,-0.4734,0.3791,-0.0326,0.0,48.005,895,2022-11-07 15:48:18:550
7.0865,-6.5119,2.3917,-0.4459,0.4378,-0.0283,0.0,48.005,904,2022-11-07 15:48:18:559
7.0865,-6.5119,2.3917,-0.4202,0.5153,-0.0234,0.0,48.005,916,2022-11-07 15:48:18:571
6.9357,-6.3444,2.205,-0.397,0.607,-0.0192,0.0,48.005,925,2022-11-07 15:48:18:580
6.9644,-6.3228,1.9967,-0.397,0.607,-0.0192,0.0,48.005,935,2022-11-07 15:48:18:590
7.1081,-6.4066,1.798,-0.3921,0.6565,-0.0167,0.0,48.005,945,2022-11-07 15:48:18:600
7.1081,-6.4066,1.798,-0.4056,0.6754,-0.021,0.0,48.005,955,2022-11-07 15:48:18:610
7.2374,-6.5024,1.6735,-0.4367,0.6479,-0.0277,0.0,48.005,964,2022-11-07 15:48:18:619
7.4433,-6.6628,1.4891,-0.4911,0.5294,-0.0473,0.0,48.005,975,2022-11-07 15:48:18:630
7.4337,-6.6293,1.4412,-0.5216,0.4249,-0.0668,0.0,48.005,985,2022-11-07 15:48:18:640
7.4337,-6.6293,1.4412,-0.5687,0.2411,-0.1077,0.0,48.005,994,2022-11-07 15:48:18:649
7.2589,-6.4976,1.5155,-0.5949,0.1183,-0.145,0.0,48.005,1005,2022-11-07 15:48:18:660
7.0267,-6.5143,1.8147,-0.5949,0.1183,-0.145,0.0,48.005,1014,2022-11-07 15:48:18:669
7.0027,-6.7992,1.9608,-0.6255,0.048,-0.1719,0.0,48.005,1025,2022-11-07 15:48:18:680
7.0027,-6.7992,1.9608,-0.6774,0.0389,-0.1505,0.0,48.005,1035,2022-11-07 15:48:18:690
7.1655,-7.0841,2.1044,-0.7257,0.0499,-0.1236,0.0,48.005,1045,2022-11-07 15:48:18:700
7.3403,-7.1177,2.2864,-0.7629,0.0566,-0.1181,0.0,48.005,1055,2022-11-07 15:48:18:710
7.2948,-6.9405,2.4779,-0.802,0.0969,-0.145,0.0,48.005,1065,2022-11-07 15:48:18:720
6.9764,-6.6125,2.6048,-0.802,0.1977,-0.222,0.0,48.005,1074,2022-11-07 15:48:18:729
6.9764,-6.6125,2.6048,-0.7806,0.3235,-0.2843,0.0,48.005,1085,2022-11-07 15:48:18:740
6.4114,-6.4258,2.5282,-0.7617,0.5593,-0.2922,0.0,48.005,1095,2022-11-07 15:48:18:750
6.2247,-6.2845,2.2768,-0.7666,0.7475,-0.2739,0.0,48.005,1105,2022-11-07 15:48:18:760
6.3827,-6.1935,1.9057,-0.7794,0.9185,-0.2562,0.0,48.005,1116,2022-11-07 15:48:18:771
6.3827,-6.1935,1.9057,-0.7794,0.9185,-0.2562,0.0,48.005,1125,2022-11-07 15:48:18:780
