ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.9213,-6.7154,2.035,-0.6237,-0.1664,-0.5176,0.0,48.005,12,2022-11-07 15:47:46:850
6.6269,-6.5024,2.1092,-0.6664,-2.0E-4,-0.5213,0.0,48.005,22,2022-11-07 15:47:46:860
6.5263,-6.3946,2.0398,-0.7073,0.1659,-0.528,0.0,48.005,32,2022-11-07 15:47:46:870
6.6987,-6.3396,1.9201,-0.7684,0.3559,-0.5647,0.0,48.005,42,2022-11-07 15:47:46:880
6.883,-6.5143,1.7692,-0.8222,0.4689,-0.6184,0.0,48.005,52,2022-11-07 15:47:46:890
6.883,-6.5143,1.7692,-0.8729,0.4854,-0.6893,0.0,48.005,62,2022-11-07 15:47:46:900
7.1081,-6.828,1.7261,-0.9144,0.4274,-0.773,0.0,48.005,72,2022-11-07 15:47:46:910
7.1919,-7.0506,1.7046,-0.9144,0.4274,-0.773,0.0,48.005,82,2022-11-07 15:47:46:920
7.1057,-7.2948,1.8243,-0.9798,0.3284,-0.8603,0.0,48.005,93,2022-11-07 15:47:46:931
6.9644,-7.4145,2.0086,-1.0647,0.2844,-0.9232,0.0,48.005,102,2022-11-07 15:47:46:940
6.9644,-7.4552,2.102,-1.2009,0.3968,-0.9385,0.0,48.005,117,2022-11-07 15:47:46:955
6.8375,-7.4552,2.102,-1.284,0.5648,-0.9202,0.0,48.005,122,2022-11-07 15:47:46:960
6.737,-7.448,2.2481,-1.3292,0.7206,-0.9055,0.0,48.005,132,2022-11-07 15:47:46:970
6.5718,-7.369,2.26,-1.3542,0.9265,-0.8915,0.0,48.005,143,2022-11-07 15:47:46:981
6.5718,-7.369,2.26,-1.3542,1.0889,-0.8768,0.0,48.005,151,2022-11-07 15:47:46:989
6.3611,-7.2038,2.2241,-1.3555,1.0889,-0.8768,0.0,48.005,161,2022-11-07 15:47:46:999
6.16,-7.0674,2.1451,-1.3445,1.2368,-0.8548,0.0,48.005,172,2022-11-07 15:47:47:010
