ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.1506,-9.2269,0.1532,-0.1081,0.1788,-1.1755,0.0,45.785,507,2022-11-07 15:53:32:158
2.9854,-9.6195,-0.0311,-0.1081,0.1788,-1.1755,0.0,45.785,516,2022-11-07 15:53:32:167
2.7819,-9.9786,0.0599,-0.1227,0.0987,-1.1218,0.0,40.278,527,2022-11-07 15:53:32:178
2.6527,-10.1701,0.17,-0.1386,0.0548,-1.0527,0.0,40.278,537,2022-11-07 15:53:32:188
2.5114,-10.3066,0.2729,-0.1521,0.0358,-0.9672,0.0,40.278,547,2022-11-07 15:53:32:198
2.4707,-10.309,0.3376,-0.1661,0.0438,-0.8255,0.0,40.278,557,2022-11-07 15:53:32:208
2.4707,-10.309,0.3376,-0.1741,0.0548,-0.7052,0.0,40.278,567,2022-11-07 15:53:32:218
2.3151,-10.0528,0.4429,-0.1661,0.0767,-0.583,0.0,40.278,577,2022-11-07 15:53:32:228
2.3127,-9.9834,0.4429,-0.1649,0.0853,-0.5555,0.0,40.278,588,2022-11-07 15:53:32:239
2.3127,-9.9834,0.4429,-0.1649,0.0853,-0.5555,0.0,40.278,596,2022-11-07 15:53:32:247
2.3654,-9.3873,0.4525,-0.1227,0.1549,-0.4199,0.0,40.278,607,2022-11-07 15:53:32:258
2.3654,-9.3873,0.4525,-0.1227,0.1549,-0.4199,0.0,40.278,616,2022-11-07 15:53:32:267
2.3845,-8.8055,0.4166,-0.0763,0.2117,-0.3808,0.0,40.278,628,2022-11-07 15:53:32:279
2.3271,-8.7361,0.3041,0.0617,0.4097,-0.2232,0.0,40.278,637,2022-11-07 15:53:32:288
2.3271,-8.7361,0.3041,0.0617,0.4097,-0.2232,0.0,40.278,647,2022-11-07 15:53:32:298
