ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.2525,-7.5749,1.6424,-0.0317,1.7426,1.2649,0.0,55.953,355,2022-11-07 15:50:49:993
8.5685,-8.0705,1.5753,-0.0085,1.3034,1.3028,0.0,55.953,365,2022-11-07 15:50:50:003
8.5685,-8.0705,1.5753,-0.0085,1.3034,1.3028,0.0,55.953,375,2022-11-07 15:50:50:013
8.2764,-7.7521,1.7309,0.0019,0.9124,1.3419,0.0,55.953,385,2022-11-07 15:50:50:023
7.2781,-6.5886,2.1236,0.0642,0.5801,1.384,0.0,55.953,394,2022-11-07 15:50:50:032
6.5431,-5.7267,2.1044,0.1289,0.6119,1.3956,0.0,55.953,405,2022-11-07 15:50:50:043
6.5431,-5.7267,2.1044,0.1723,0.7023,1.4023,0.0,55.953,414,2022-11-07 15:50:50:052
6.0307,-5.2143,1.8435,0.2053,0.7658,1.4237,0.0,55.953,425,2022-11-07 15:50:50:063
5.8009,-4.8816,1.604,0.2236,0.8049,1.4268,0.0,55.953,434,2022-11-07 15:50:50:072
5.6501,-4.848,1.3718,0.212,0.7988,1.4634,0.0,55.953,445,2022-11-07 15:50:50:083
5.8201,-5.0061,1.1755,0.212,0.7988,1.4634,0.0,55.953,455,2022-11-07 15:50:50:093
6.2247,-5.1521,1.1204,0.1827,0.7096,1.5239,0.0,55.953,465,2022-11-07 15:50:50:103
6.2247,-5.1521,1.1204,0.1454,0.5257,1.5728,0.0,55.953,476,2022-11-07 15:50:50:114
6.6436,-5.2311,1.2545,0.1277,0.3559,1.5795,0.0,55.953,485,2022-11-07 15:50:50:123
6.8998,-5.2239,1.4867,0.1338,0.1781,1.5453,0.0,55.953,495,2022-11-07 15:50:50:133
6.9836,-5.0492,1.7501,0.1864,0.0706,1.4598,0.0,55.953,506,2022-11-07 15:50:50:144
6.9836,-5.0492,1.7501,0.2511,0.0499,1.3761,0.0,55.953,515,2022-11-07 15:50:50:153
6.7178,-4.7978,1.8482,0.2511,0.0499,1.3761,0.0,55.953,525,2022-11-07 15:50:50:163
6.5072,-4.7092,1.8004,0.3464,0.0774,1.2844,0.0,55.953,535,2022-11-07 15:50:50:173
6.4904,-4.793,1.6136,0.4307,0.1079,1.2246,0.0,55.953,545,2022-11-07 15:50:50:183
6.4904,-4.793,1.6136,0.4747,0.1024,1.2056,0.0,55.953,557,2022-11-07 15:50:50:195
6.5862,-4.9654,1.4556,0.4979,0.0743,1.1971,0.0,55.953,565,2022-11-07 15:50:50:203
6.6532,-4.8864,1.4077,0.5119,0.004,1.1904,0.0,45.502,576,2022-11-07 15:50:50:214
6.6197,-4.5799,1.3096,0.5126,-0.065,1.1641,0.0,45.502,584,2022-11-07 15:50:50:222
6.3659,-4.1921,1.2545,0.49,-0.1358,1.1012,0.0,45.502,595,2022-11-07 15:50:50:233
6.3659,-4.1921,1.2545,0.449,-0.1768,1.0175,0.0,45.502,605,2022-11-07 15:50:50:243
6.2199,-3.8186,1.1779,0.3983,-0.2018,0.9423,0.0,45.502,615,2022-11-07 15:50:50:253
6.2127,-3.5911,1.0845,0.2658,-0.2134,0.8391,0.0,45.502,627,2022-11-07 15:50:50:265
6.342,-3.6965,0.9864,0.0996,-0.2134,0.7469,0.0,45.502,635,2022-11-07 15:50:50:273
6.342,-3.6965,0.9864,-0.1191,-0.2287,0.643,0.0,45.502,645,2022-11-07 15:50:50:283
6.7657,-4.1202,1.0247,-0.3622,-0.2592,0.5233,0.0,45.502,655,2022-11-07 15:50:50:293
7.3331,-4.477,1.2066,-0.6157,-0.291,0.3535,0.0,45.502,665,2022-11-07 15:50:50:303
7.3331,-4.477,1.2066,-0.6157,-0.291,0.3535,0.0,45.502,675,2022-11-07 15:50:50:313
8.2788,-5.0803,1.6591,-0.8827,-0.2922,0.1458,0.0,45.502,685,2022-11-07 15:50:50:323
8.614,-5.4562,2.1834,-1.3066,-0.1762,-0.2262,0.0,45.502,696,2022-11-07 15:50:50:334
8.614,-5.686,2.4947,-1.6792,0.048,-0.6276,0.0,45.502,705,2022-11-07 15:50:50:343
8.195,-5.686,2.4947,-1.7776,0.1354,-0.751,0.0,45.502,715,2022-11-07 15:50:50:353
7.6252,-5.923,2.6622,-1.7776,0.1354,-0.751,0.0,45.502,725,2022-11-07 15:50:50:363
7.1799,-6.105,2.7005,-1.9963,0.3993,-1.0558,0.0,45.502,736,2022-11-07 15:50:50:374
6.8423,-6.1768,2.6742,-2.1502,0.6955,-1.2592,0.0,45.502,745,2022-11-07 15:50:50:383
6.8423,-6.1768,2.6742,-2.218,0.8403,-1.3606,0.0,45.502,755,2022-11-07 15:50:50:393
6.5048,-6.5,2.6455,-2.218,0.8403,-1.3606,0.0,45.502,765,2022-11-07 15:50:50:403
6.5311,-6.9932,2.8849,-2.2583,0.9857,-1.4669,0.0,45.502,774,2022-11-07 15:50:50:412
6.5311,-6.9932,2.8849,-2.2583,0.9857,-1.4669,0.0,45.502,785,2022-11-07 15:50:50:423
6.5311,-6.9932,2.8849,-2.2583,0.9857,-1.4669,0.0,45.502,795,2022-11-07 15:50:50:433
6.5311,-7.0602,2.9136,-2.2162,1.0859,-1.5268,0.0,45.502,804,2022-11-07 15:50:50:442
6.7322,-7.6108,3.244,-1.9107,1.1451,-1.6062,0.0,45.502,815,2022-11-07 15:50:50:453
6.7107,-7.7018,3.2296,-1.7183,1.1763,-1.6166,0.0,45.502,825,2022-11-07 15:50:50:463
6.5838,-7.7665,3.1698,-1.5088,1.183,-1.5952,0.0,45.502,835,2022-11-07 15:50:50:473
6.5838,-7.7665,3.1698,-1.3469,1.1861,-1.553,0.0,45.502,845,2022-11-07 15:50:50:483
6.4952,-7.8646,3.0788,-1.1551,1.1946,-1.4755,0.0,45.502,855,2022-11-07 15:50:50:493
6.397,-7.9508,2.9256,-1.0103,1.194,-1.4095,0.0,45.502,865,2022-11-07 15:50:50:503
6.397,-7.9508,2.9256,-0.8625,1.1561,-1.349,0.0,45.502,874,2022-11-07 15:50:50:512
6.2486,-7.9269,2.7604,-0.7122,1.0712,-1.2995,0.0,45.502,885,2022-11-07 15:50:50:523
6.1576,-7.9771,2.5737,-0.7122,1.0712,-1.2995,0.0,45.502,895,2022-11-07 15:50:50:533
6.002,-8.1232,2.5042,-0.5253,0.9234,-1.258,0.0,37.505,904,2022-11-07 15:50:50:542
