ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.8904,-7.7521,0.2394,0.1314,-1.9623,-0.6593,0.0,45.34,366,2022-11-07 15:53:39:954
3.9239,-7.7114,0.2681,0.1314,-1.8676,-0.751,0.0,45.34,378,2022-11-07 15:53:39:966
3.9239,-7.7114,0.2681,0.1314,-1.8676,-0.751,0.0,45.34,386,2022-11-07 15:53:39:974
3.9838,-7.8167,0.2969,0.1283,-1.7351,-0.8799,0.0,45.34,396,2022-11-07 15:53:39:984
4.0508,-8.0418,0.2801,0.1192,-1.6178,-0.9904,0.0,45.34,406,2022-11-07 15:53:39:994
4.1562,-8.3865,0.2538,0.1033,-1.4926,-1.101,0.0,45.34,416,2022-11-07 15:53:40:004
4.2136,-8.8486,0.182,0.074,-1.3435,-1.2311,0.0,45.34,426,2022-11-07 15:53:40:014
4.2136,-8.8486,0.182,0.041,-1.2348,-1.316,0.0,45.34,435,2022-11-07 15:53:40:023
4.2447,-9.3274,0.1628,-0.0158,-1.101,-1.3875,0.0,45.34,446,2022-11-07 15:53:40:034
4.1442,-9.6027,0.1724,-0.0898,-0.9636,-1.3967,0.0,45.34,456,2022-11-07 15:53:40:044
4.0245,-9.732,0.1772,-0.1515,-0.8475,-1.3496,0.0,45.34,466,2022-11-07 15:53:40:054
4.0245,-9.732,0.1772,-0.2125,-0.7247,-1.2665,0.0,45.34,477,2022-11-07 15:53:40:065
3.7683,-9.653,0.1867,-0.2871,-0.5524,-1.126,0.0,45.34,486,2022-11-07 15:53:40:074
3.5313,-9.3274,0.2203,-0.3311,-0.4181,-1.013,0.0,45.34,498,2022-11-07 15:53:40:086
3.5481,-8.7792,0.2394,-0.3311,-0.4181,-1.013,0.0,45.34,506,2022-11-07 15:53:40:094
3.6414,-8.5517,0.2514,-0.3701,-0.2513,-0.9385,0.0,46.983,516,2022-11-07 15:53:40:104
3.6414,-8.5517,0.2514,-0.4007,-0.0338,-0.9495,0.0,46.983,525,2022-11-07 15:53:40:113
3.5648,-8.4823,0.3017,-0.4141,0.125,-0.9697,0.0,46.983,536,2022-11-07 15:53:40:124
