ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
5.3197,-9.1933,-4.9127,0.2603,-2.8346,0.9491,0.0,45.812,13,2022-11-07 15:49:43:960
5.4849,-9.2173,-4.2471,0.3091,-2.7112,0.8574,0.0,45.812,23,2022-11-07 15:49:43:970
5.8081,-9.5333,-3.3709,0.3537,-2.3044,0.5948,0.0,45.812,32,2022-11-07 15:49:43:979
6.3013,-10.0456,-2.1595,0.3849,-1.7015,0.2692,0.0,45.812,43,2022-11-07 15:49:43:990
7.1177,-10.5867,-1.5633,0.3953,-0.8958,-0.1957,0.0,45.812,53,2022-11-07 15:49:44:000
7.1177,-10.5867,-1.5633,0.3995,0.0505,-0.7962,0.0,45.812,63,2022-11-07 15:49:44:010
8.0346,-11.2954,-0.9505,0.4441,1.326,-1.6752,0.0,45.812,72,2022-11-07 15:49:44:019
9.021,-11.7,-0.6847,0.4441,1.326,-1.6752,0.0,45.812,83,2022-11-07 15:49:44:030
9.021,-11.7,-0.6847,0.5425,2.5538,-2.6587,0.0,45.812,93,2022-11-07 15:49:44:040
11.1517,-11.4869,-0.5291,0.8357,3.5831,-3.9763,0.0,45.812,104,2022-11-07 15:49:44:051
11.1517,-11.4869,-0.5291,1.2181,3.9753,-4.8743,0.0,45.812,113,2022-11-07 15:49:44:060
11.3552,-11.9561,0.0,1.7215,4.1054,-5.5823,0.0,45.812,123,2022-11-07 15:49:44:070
10.6083,-13.1699,0.4597,2.4447,3.8501,-6.0068,0.0,45.812,132,2022-11-07 15:49:44:079
10.6083,-13.1699,0.4597,2.8674,3.5733,-5.9372,0.0,45.812,143,2022-11-07 15:49:44:090
7.6108,-16.9071,1.1827,2.6976,3.3595,-3.4284,0.0,45.812,153,2022-11-07 15:49:44:100
7.6108,-16.9071,1.1827,2.6976,3.3595,-3.4284,0.0,45.812,163,2022-11-07 15:49:44:110
6.555,-15.7675,0.1197,1.9524,3.4267,-1.8908,0.0,45.812,174,2022-11-07 15:49:44:121
6.555,-15.7675,0.1197,0.5181,2.7743,0.1201,0.0,45.812,183,2022-11-07 15:49:44:130
8.1375,-10.5652,-1.2306,-0.1936,1.6754,0.4708,0.0,45.812,193,2022-11-07 15:49:44:140
9.9283,-6.7131,-0.1987,-0.5827,0.3785,0.0884,0.0,45.812,203,2022-11-07 15:49:44:150
9.9283,-6.7131,-0.1987,-0.7764,-0.8353,-0.7736,0.0,45.812,213,2022-11-07 15:49:44:160
9.2293,-6.4186,1.7333,-0.904,-1.1206,-1.3142,0.0,45.812,223,2022-11-07 15:49:44:170
8.0466,-6.9309,3.3086,-0.904,-1.1206,-1.3142,0.0,45.812,233,2022-11-07 15:49:44:180
6.6795,-7.3714,4.0532,-1.0897,-0.6746,-1.5659,0.0,45.812,243,2022-11-07 15:49:44:190
6.6795,-7.3714,4.0532,-1.2822,0.3425,-1.3875,0.0,45.812,253,2022-11-07 15:49:44:200
5.6573,-6.9189,4.0173,-1.3982,1.2484,-1.1645,0.0,45.812,263,2022-11-07 15:49:44:210
5.7746,-6.0906,3.6199,-1.4471,2.0388,-1.0411,0.0,61.188,273,2022-11-07 15:49:44:220
6.0571,-5.8775,3.2272,-1.4599,2.8336,-1.0051,0.0,61.188,283,2022-11-07 15:49:44:230
6.0571,-5.8775,3.2272,-1.4599,2.8336,-1.0051,0.0,61.188,292,2022-11-07 15:49:44:239
6.2318,-6.1672,2.5952,-1.4935,3.3247,-0.9458,0.0,61.188,303,2022-11-07 15:49:44:250
6.3037,-6.3061,2.2241,-1.5406,3.4768,-0.8793,0.0,61.188,313,2022-11-07 15:49:44:260
5.6429,-6.3132,1.5873,-1.6249,3.3143,-0.7003,0.0,61.188,322,2022-11-07 15:49:44:269
5.1641,-6.0714,1.7477,-1.6633,3.0113,-0.5311,0.0,61.188,333,2022-11-07 15:49:44:280
5.1641,-6.0714,1.7477,-1.6377,2.5538,-0.3105,0.0,61.188,342,2022-11-07 15:49:44:289
5.0204,-5.9015,2.0709,-1.5247,2.1567,-0.1077,0.0,61.188,353,2022-11-07 15:49:44:300
4.9438,-5.7291,2.4348,-1.3604,1.9552,0.0914,0.0,61.188,363,2022-11-07 15:49:44:310
4.8193,-5.4992,2.5473,-1.1881,1.844,0.2551,0.0,61.188,373,2022-11-07 15:49:44:320
4.8193,-5.4992,2.5473,-1.1881,1.844,0.2551,0.0,61.188,383,2022-11-07 15:49:44:330
4.7714,-5.3412,2.6503,-0.9321,1.7536,0.4689,0.0,61.188,393,2022-11-07 15:49:44:340
4.7523,-5.3149,2.6431,-0.6835,1.753,0.72,0.0,61.188,404,2022-11-07 15:49:44:351
4.8768,-5.1282,2.4827,-0.4997,1.7908,0.9362,0.0,61.188,413,2022-11-07 15:49:44:360
4.8768,-5.1282,2.4827,-0.2718,1.8092,1.1574,0.0,61.188,422,2022-11-07 15:49:44:369
5.0132,-4.8265,2.2217,-0.1026,1.7957,1.2759,0.0,61.188,433,2022-11-07 15:49:44:380
5.2503,-4.4458,1.9512,0.0593,1.7365,1.3247,0.0,61.188,443,2022-11-07 15:49:44:390
5.504,-4.3573,1.7238,0.2035,1.6516,1.3449,0.0,61.188,453,2022-11-07 15:49:44:400
5.8033,-4.6374,1.5849,0.322,1.5679,1.3669,0.0,61.188,463,2022-11-07 15:49:44:410
6.1576,-5.0228,1.525,0.4264,1.4726,1.4188,0.0,61.188,474,2022-11-07 15:49:44:421
6.1576,-5.0228,1.525,0.5443,1.3095,1.5214,0.0,61.188,483,2022-11-07 15:49:44:430
7.0075,-5.5998,1.5514,0.6549,1.1433,1.6045,0.0,61.188,494,2022-11-07 15:49:44:441
7.9723,-5.9541,1.561,0.7807,0.9539,1.654,0.0,61.188,502,2022-11-07 15:49:44:449
8.3315,-6.1672,1.5155,0.9347,0.7224,1.6809,0.0,61.188,513,2022-11-07 15:49:44:460
8.3315,-6.1672,1.5155,1.124,0.4738,1.7023,0.0,61.188,523,2022-11-07 15:49:44:470
8.4871,-6.2271,1.5179,1.3904,0.1445,1.709,0.0,61.188,532,2022-11-07 15:49:44:479
8.4224,-6.0331,1.4341,1.5938,-0.0919,1.6852,0.0,61.188,543,2022-11-07 15:49:44:490
8.4224,-6.0331,1.4341,1.5938,-0.0919,1.6852,0.0,61.188,553,2022-11-07 15:49:44:500
7.9221,-5.5016,1.2808,1.7783,-0.3087,1.6296,0.0,61.188,563,2022-11-07 15:49:44:510
7.0315,-4.8097,0.8882,1.9945,-0.6435,1.5416,0.0,61.188,573,2022-11-07 15:49:44:520
6.3228,-4.2376,0.632,2.0782,-0.8884,1.4652,0.0,61.188,582,2022-11-07 15:49:44:529
5.8464,-3.9838,0.4285,2.1026,-1.1309,1.4048,0.0,61.188,593,2022-11-07 15:49:44:540
5.8464,-3.9838,0.4285,2.0452,-1.4333,1.3571,0.0,61.188,603,2022-11-07 15:49:44:550
5.6716,-3.991,0.3256,1.923,-1.6642,1.3559,0.0,42.222,613,2022-11-07 15:49:44:560
5.7171,-4.0891,0.261,1.73,-1.8609,1.3901,0.0,42.222,622,2022-11-07 15:49:44:569
6.1145,-4.1897,0.3448,1.3971,-2.0552,1.4414,0.0,42.222,633,2022-11-07 15:49:44:580
6.1145,-4.1897,0.3448,1.0776,-2.1749,1.4811,0.0,42.222,643,2022-11-07 15:49:44:590
6.6676,-4.2471,0.6273,1.0776,-2.1749,1.4811,0.0,42.222,653,2022-11-07 15:49:44:600
7.3092,-4.319,1.1061,0.6335,-2.2244,1.483,0.0,42.222,664,2022-11-07 15:49:44:611
7.9149,-4.4291,1.6447,0.0788,-2.068,1.3968,0.0,42.222,676,2022-11-07 15:49:44:623
7.9149,-4.4291,1.6447,-0.204,-1.889,1.3162,0.0,42.222,683,2022-11-07 15:49:44:630
8.535,-4.8289,2.2193,-0.6713,-1.4938,1.1445,0.0,42.222,693,2022-11-07 15:49:44:640
9.009,-5.3987,2.43,-1.1197,-1.076,0.9179,0.0,42.222,703,2022-11-07 15:49:44:650
9.009,-5.3987,2.43,-1.4557,-0.7968,0.6815,0.0,42.222,713,2022-11-07 15:49:44:660
9.2676,-5.8296,2.4875,-1.7794,-0.5634,0.403,0.0,42.222,723,2022-11-07 15:49:44:670
9.2508,-6.172,2.5641,-2.2516,-0.269,-0.0405,0.0,42.222,733,2022-11-07 15:49:44:680
9.1119,-6.3827,2.6766,-2.5448,-0.0552,-0.3203,0.0,42.222,743,2022-11-07 15:49:44:690
8.7624,-6.6604,2.8083,-2.8277,0.1769,-0.586,0.0,42.222,753,2022-11-07 15:49:44:700
8.7624,-6.6604,2.8083,-2.8277,0.1769,-0.586,0.0,42.222,763,2022-11-07 15:49:44:710
8.274,-6.7561,2.9304,-3.1221,0.3926,-0.8909,0.0,42.222,773,2022-11-07 15:49:44:720
