ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.646,-7.9364,3.4954,-1.0433,0.2997,-0.1065,0.0,42.897,233,2022-11-07 15:51:06:070
6.0858,-6.8519,3.0118,-0.8075,0.7615,0.2906,0.0,42.897,245,2022-11-07 15:51:06:082
6.0858,-6.8519,3.0118,-0.8075,0.7615,0.2906,0.0,42.897,252,2022-11-07 15:51:06:089
6.0834,-6.2223,2.8059,-0.3842,1.1616,0.6223,0.0,42.897,263,2022-11-07 15:51:06:100
6.5024,-6.409,2.6024,-0.0384,1.4542,0.7524,0.0,42.897,273,2022-11-07 15:51:06:110
6.5024,-6.409,2.6024,0.2829,1.7713,0.8196,0.0,42.897,283,2022-11-07 15:51:06:120
7.1727,-6.8184,2.4276,0.4667,1.9753,0.8464,0.0,42.897,293,2022-11-07 15:51:06:130
7.4265,-7.1296,1.956,0.5266,2.059,0.8941,0.0,42.897,303,2022-11-07 15:51:06:140
7.2302,-6.8064,1.3718,0.5498,2.0016,0.9631,0.0,42.897,313,2022-11-07 15:51:06:150
6.9046,-6.4665,1.075,0.5358,1.8428,1.0285,0.0,42.897,322,2022-11-07 15:51:06:159
6.9046,-6.4665,1.075,0.5083,1.6198,1.0969,0.0,59.029,333,2022-11-07 15:51:06:170
6.67,-6.0643,0.9529,0.5083,1.6198,1.0969,0.0,59.029,342,2022-11-07 15:51:06:179
6.5335,-5.7291,0.9481,0.4673,1.3406,1.161,0.0,59.029,353,2022-11-07 15:51:06:190
6.421,-5.5256,1.0175,0.4386,1.092,1.205,0.0,59.029,362,2022-11-07 15:51:06:199
6.421,-5.5256,1.0175,0.4319,0.9277,1.2502,0.0,59.029,373,2022-11-07 15:51:06:210
6.4329,-5.4681,1.1396,0.4356,0.7707,1.3119,0.0,59.029,383,2022-11-07 15:51:06:220
6.5359,-5.4011,1.2689,0.4753,0.6583,1.3559,0.0,59.029,392,2022-11-07 15:51:06:229
6.6245,-5.3053,1.3742,0.5449,0.577,1.3724,0.0,59.029,402,2022-11-07 15:51:06:239
6.7154,-5.1952,1.4029,0.6445,0.4946,1.3736,0.0,59.029,418,2022-11-07 15:51:06:255
6.7154,-5.1952,1.4029,0.6445,0.4946,1.3736,0.0,59.029,423,2022-11-07 15:51:06:260
6.962,-5.0659,1.4867,0.8809,0.3504,1.3321,0.0,59.029,433,2022-11-07 15:51:06:270
6.9644,-4.9031,1.5155,1.0831,0.2453,1.285,0.0,59.029,442,2022-11-07 15:51:06:279
6.8687,-4.6206,1.4532,1.2517,0.1781,1.2356,0.0,59.029,452,2022-11-07 15:51:06:289
6.4186,-4.3932,1.3335,1.4539,0.1183,1.1299,0.0,59.029,463,2022-11-07 15:51:06:300
6.4186,-4.3932,1.3335,1.6347,0.0554,1.0346,0.0,59.029,473,2022-11-07 15:51:06:310
6.3659,-4.3716,1.1611,1.6347,0.0554,1.0346,0.0,59.029,484,2022-11-07 15:51:06:321
6.3659,-4.3716,1.1611,1.7337,0.0065,0.9527,0.0,59.029,493,2022-11-07 15:51:06:330
6.658,-4.6565,1.0821,1.7502,-0.0167,0.9008,0.0,59.029,503,2022-11-07 15:51:06:340
7.4935,-5.121,1.0869,1.6127,0.0224,0.8422,0.0,59.029,513,2022-11-07 15:51:06:350
7.4935,-5.121,1.0869,1.3849,0.0401,0.764,0.0,59.029,523,2022-11-07 15:51:06:360
8.0992,-5.3843,0.972,1.1576,-0.0063,0.6614,0.0,59.029,533,2022-11-07 15:51:06:370
8.1399,-5.3915,0.8068,0.8913,-0.1071,0.5276,0.0,59.029,543,2022-11-07 15:51:06:380
7.7521,-5.1736,0.711,0.6097,-0.2427,0.3804,0.0,59.029,553,2022-11-07 15:51:06:390
7.2733,-4.9079,0.9074,0.2633,-0.371,0.1953,0.0,59.029,563,2022-11-07 15:51:06:400
7.2733,-4.9079,0.9074,-0.0733,-0.3802,0.0309,0.0,59.029,573,2022-11-07 15:51:06:410
6.8878,-5.0994,1.4532,-0.2694,-0.3362,-0.0546,0.0,59.029,586,2022-11-07 15:51:06:423
6.8878,-5.0994,1.4532,-0.2694,-0.3362,-0.0546,0.0,59.029,594,2022-11-07 15:51:06:431
6.9932,-5.4107,1.7261,-0.5864,-0.2201,-0.1902,0.0,59.029,603,2022-11-07 15:51:06:440
6.9932,-5.4107,1.7261,-0.9407,-0.0179,-0.3618,0.0,59.029,613,2022-11-07 15:51:06:450
6.9908,-5.5423,1.8842,-1.1478,0.1378,-0.4877,0.0,59.029,623,2022-11-07 15:51:06:460
6.8328,-5.6357,2.0134,-1.3316,0.2918,-0.6196,0.0,59.029,633,2022-11-07 15:51:06:470
6.5167,-5.7506,2.0398,-1.5369,0.4775,-0.773,0.0,59.029,643,2022-11-07 15:51:06:480
6.2031,-5.8296,2.0541,-1.6805,0.5966,-0.8835,0.0,37.009,654,2022-11-07 15:51:06:491
5.7458,-6.0283,2.0278,-1.8411,0.6955,-0.988,0.0,37.009,664,2022-11-07 15:51:06:501
5.7458,-6.0283,2.0278,-1.945,0.6656,-1.0118,0.0,37.009,673,2022-11-07 15:51:06:510
4.5488,-6.7202,2.126,-1.8833,0.2954,-0.8298,0.0,37.009,687,2022-11-07 15:51:06:524
4.5488,-6.7202,2.126,-1.8833,0.2954,-0.8298,0.0,37.009,693,2022-11-07 15:51:06:530
0.5052,-9.6434,3.177,-1.3072,-1.2415,-0.0741,0.0,37.009,703,2022-11-07 15:51:06:540
-2.4372,-13.1221,4.9342,-0.259,-3.374,0.9369,0.0,37.009,713,2022-11-07 15:51:06:550
2.1858,-11.9633,6.0116,0.862,-4.9788,1.5514,0.0,37.009,723,2022-11-07 15:51:06:560
7.0794,-9.2245,6.318,1.347,-4.859,1.4799,0.0,37.009,733,2022-11-07 15:51:06:570
7.0794,-9.2245,6.318,1.347,-4.859,1.4799,0.0,37.009,742,2022-11-07 15:51:06:579
8.2979,-8.0466,6.2127,1.5193,-3.5353,1.2032,0.0,37.009,753,2022-11-07 15:51:06:590
7.8526,-7.077,5.2718,1.4295,-1.7125,0.979,0.0,37.009,763,2022-11-07 15:51:06:600
7.0961,-6.4425,3.6318,1.278,-0.4144,0.8361,0.0,37.009,773,2022-11-07 15:51:06:610
6.7274,-6.1887,2.3749,0.8217,1.0822,0.607,0.0,37.009,787,2022-11-07 15:51:06:624
6.7274,-6.1887,2.3749,0.8217,1.0822,0.607,0.0,37.009,793,2022-11-07 15:51:06:630
6.4641,-6.0188,1.4293,0.5297,1.1555,0.4915,0.0,37.009,803,2022-11-07 15:51:06:640
6.184,-5.8488,0.893,0.1124,0.8648,0.3272,0.0,37.009,815,2022-11-07 15:51:06:652
6.184,-5.8488,0.893,-0.3127,0.3076,0.1641,0.0,37.009,823,2022-11-07 15:51:06:660
5.753,-5.9565,0.7877,-0.623,-0.1878,0.0596,0.0,37.009,833,2022-11-07 15:51:06:670
5.4298,-6.4377,1.4317,-0.9169,-0.6172,-0.032,0.0,37.009,848,2022-11-07 15:51:06:685
5.5088,-6.8854,2.3103,-0.9169,-0.6172,-0.032,0.0,37.009,853,2022-11-07 15:51:06:690
5.4897,-7.4169,3.3446,-1.0702,-0.7137,-0.1114,0.0,37.009,864,2022-11-07 15:51:06:701
5.4897,-7.4169,3.3446,-1.1032,-0.5476,-0.1633,0.0,37.009,872,2022-11-07 15:51:06:709
5.619,-7.7784,4.1155,-1.0561,-0.2666,-0.2189,0.0,37.009,883,2022-11-07 15:51:06:720
5.6453,-7.9628,4.362,-0.9462,0.2117,-0.2702,0.0,37.009,893,2022-11-07 15:51:06:730
5.6525,-8.0322,4.1992,-0.8466,0.6265,-0.2861,0.0,37.009,903,2022-11-07 15:51:06:740
5.7363,-8.0394,3.7492,-0.7348,0.9454,-0.291,0.0,37.009,913,2022-11-07 15:51:06:750
5.7147,-7.8981,3.1842,-0.6597,1.0932,-0.2953,0.0,37.009,922,2022-11-07 15:51:06:759
