ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.6604,-6.3587,2.5425,-1.1545,0.9796,0.5202,0.0,51.525,263,2022-11-07 15:50:52:987
6.2486,-5.753,2.4779,-1.0378,0.8959,0.5227,0.0,51.525,272,2022-11-07 15:50:52:996
5.7051,-5.2048,2.3319,-0.8949,0.789,0.5056,0.0,51.525,283,2022-11-07 15:50:53:007
5.1784,-4.8097,2.2026,-0.7318,0.6516,0.5019,0.0,51.525,293,2022-11-07 15:50:53:017
5.1784,-4.8097,2.2026,-0.5155,0.4817,0.5514,0.0,51.525,302,2022-11-07 15:50:53:026
4.6278,-4.5392,2.0757,-0.3408,0.3498,0.651,0.0,51.525,313,2022-11-07 15:50:53:037
4.5751,-4.3333,1.8099,-0.1289,0.1433,0.8153,0.0,51.525,323,2022-11-07 15:50:53:047
4.7427,-4.2304,1.8147,0.0171,0.0047,0.9387,0.0,51.525,333,2022-11-07 15:50:53:057
4.7427,-4.2304,1.8147,0.1118,-0.0803,1.0248,0.0,51.525,344,2022-11-07 15:50:53:068
4.939,-4.3573,1.7692,0.1118,-0.0803,1.0248,0.0,51.525,353,2022-11-07 15:50:53:077
5.5567,-4.8385,1.6902,0.2474,-0.2482,1.1739,0.0,51.525,363,2022-11-07 15:50:53:087
6.3827,-5.3341,1.7477,0.2939,-0.3857,1.2429,0.0,51.525,373,2022-11-07 15:50:53:097
6.3827,-5.3341,1.7477,0.3146,-0.5408,1.2747,0.0,51.525,383,2022-11-07 15:50:53:107
6.9022,-5.595,1.8171,0.3128,-0.7559,1.2649,0.0,51.525,393,2022-11-07 15:50:53:117
7.0817,-5.6405,1.9177,0.2926,-0.8713,1.2398,0.0,51.525,403,2022-11-07 15:50:53:127
7.1248,-5.5902,2.047,0.2041,-1.0057,1.1794,0.0,51.525,413,2022-11-07 15:50:53:137
7.1248,-5.5902,2.047,0.0825,-1.0082,1.1299,0.0,51.525,423,2022-11-07 15:50:53:147
7.1416,-5.5663,2.2768,-0.0391,-0.9135,1.0896,0.0,51.525,433,2022-11-07 15:50:53:157
7.1895,-5.5567,2.5138,-0.1863,-0.7369,1.0425,0.0,51.525,445,2022-11-07 15:50:53:169
7.3331,-5.6453,2.5569,-0.1863,-0.7369,1.0425,0.0,42.905,453,2022-11-07 15:50:53:177
7.5103,-5.5543,2.6862,-0.4263,-0.4297,0.9491,0.0,42.905,463,2022-11-07 15:50:53:187
7.5103,-5.5543,2.6862,-0.5956,-0.1853,0.8593,0.0,42.905,473,2022-11-07 15:50:53:197
7.5055,-5.2742,2.6479,-0.7513,0.0456,0.6925,0.0,42.905,483,2022-11-07 15:50:53:207
7.0291,-5.0204,2.5713,-1.0048,0.4439,0.3064,0.0,42.905,496,2022-11-07 15:50:53:220
6.488,-4.8744,2.4109,-1.0048,0.4439,0.3064,0.0,42.905,502,2022-11-07 15:50:53:226
6.251,-4.8648,2.3175,-1.124,0.6186,0.1104,0.0,42.905,513,2022-11-07 15:50:53:237
6.251,-4.8648,2.3175,-1.124,0.6186,0.1104,0.0,42.905,523,2022-11-07 15:50:53:247
6.0954,-5.1306,2.272,-1.2583,0.8104,-0.0784,0.0,42.905,533,2022-11-07 15:50:53:257
6.6508,-5.698,2.3582,-1.3542,0.9698,-0.2104,0.0,42.905,543,2022-11-07 15:50:53:267
7.1727,-6.2606,2.3534,-1.3915,1.0315,-0.28,0.0,42.905,553,2022-11-07 15:50:53:277
7.6204,-6.6724,2.3726,-1.4312,1.0639,-0.4034,0.0,42.905,563,2022-11-07 15:50:53:287
7.6204,-6.6724,2.3726,-1.4343,1.015,-0.5372,0.0,42.905,574,2022-11-07 15:50:53:298
7.9771,-6.962,2.4324,-1.405,0.9466,-0.6575,0.0,42.905,583,2022-11-07 15:50:53:307
7.9604,-7.2948,2.5641,-1.3597,0.8727,-0.754,0.0,42.905,593,2022-11-07 15:50:53:317
7.9604,-7.2948,2.5641,-1.2754,0.8079,-0.8512,0.0,42.905,604,2022-11-07 15:50:53:328
7.5486,-7.2613,2.6886,-1.2754,0.8079,-0.8512,0.0,42.905,613,2022-11-07 15:50:53:337
6.7777,-6.9189,2.6766,-1.1997,0.8147,-0.8927,0.0,42.905,623,2022-11-07 15:50:53:347
6.7777,-6.9189,2.6766,-1.1099,0.8397,-0.9104,0.0,42.905,632,2022-11-07 15:50:53:356
6.148,-6.6245,2.5761,-0.9945,0.8739,-0.8884,0.0,42.905,644,2022-11-07 15:50:53:368
5.6477,-6.4138,2.3678,-0.9071,0.8843,-0.8414,0.0,42.905,653,2022-11-07 15:50:53:377
5.3724,-6.3587,2.1403,-0.8149,0.8318,-0.7595,0.0,42.905,663,2022-11-07 15:50:53:387
5.4873,-6.6149,1.8794,-0.7471,0.6876,-0.6685,0.0,42.905,672,2022-11-07 15:50:53:396
5.4873,-6.6149,1.8794,-0.7073,0.5422,-0.6129,0.0,42.905,683,2022-11-07 15:50:53:407
5.8224,-6.9644,1.8889,-0.6841,0.4488,-0.5873,0.0,42.905,694,2022-11-07 15:50:53:418
6.1552,-7.3978,1.944,-0.6414,0.3492,-0.5897,0.0,42.905,703,2022-11-07 15:50:53:427
6.318,-7.8167,1.9344,-0.6524,0.4164,-0.6141,0.0,42.905,715,2022-11-07 15:50:53:439
6.318,-7.8167,1.9344,-0.6524,0.4164,-0.6141,0.0,42.905,722,2022-11-07 15:50:53:446
6.014,-8.8223,1.6495,-0.7196,0.6381,-0.6221,0.0,42.905,733,2022-11-07 15:50:53:457
5.7913,-9.1742,1.3263,-0.8509,0.9674,-0.5811,0.0,42.905,744,2022-11-07 15:50:53:468
5.7913,-9.1742,1.3263,-0.9266,1.1207,-0.572,0.0,42.905,753,2022-11-07 15:50:53:477
5.9541,-8.93,1.233,-0.9865,1.2136,-0.5677,0.0,42.905,763,2022-11-07 15:50:53:487
6.1361,-8.6188,1.2282,-1.0311,1.216,-0.5579,0.0,42.905,773,2022-11-07 15:50:53:497
6.1887,-8.3793,1.2665,-1.0335,1.1183,-0.5256,0.0,44.487,782,2022-11-07 15:50:53:506
6.1887,-8.3793,1.2665,-1.0232,0.9991,-0.4761,0.0,44.487,794,2022-11-07 15:50:53:518
6.1696,-8.0561,1.5226,-0.9718,0.8831,-0.3961,0.0,44.487,802,2022-11-07 15:50:53:526
6.1816,-7.7808,1.6759,-0.8992,0.8055,-0.3411,0.0,44.487,813,2022-11-07 15:50:53:537
6.0906,-7.4265,1.7788,-0.8118,0.7621,-0.2879,0.0,44.487,822,2022-11-07 15:50:53:546
6.0906,-7.4265,1.7788,-0.7159,0.7377,-0.2476,0.0,44.487,833,2022-11-07 15:50:53:557
6.1385,-7.2948,1.7932,-0.612,0.7255,-0.2134,0.0,44.487,843,2022-11-07 15:50:53:567
6.2342,-7.2493,1.6783,-0.5094,0.7169,-0.178,0.0,44.487,853,2022-11-07 15:50:53:577
6.342,-7.2493,1.47,-0.5094,0.7169,-0.178,0.0,44.487,863,2022-11-07 15:50:53:587
6.5455,-7.211,1.2306,-0.463,0.7139,-0.1505,0.0,44.487,873,2022-11-07 15:50:53:597
6.658,-7.1416,1.0726,-0.4441,0.6992,-0.1383,0.0,44.487,883,2022-11-07 15:50:53:607
6.658,-7.1416,1.0726,-0.4453,0.6583,-0.1493,0.0,44.487,893,2022-11-07 15:50:53:617
6.658,-7.0746,1.0654,-0.4508,0.6455,-0.1578,0.0,44.487,903,2022-11-07 15:50:53:627
6.5263,-6.9309,0.9888,-0.4899,0.6277,-0.1804,0.0,44.487,915,2022-11-07 15:50:53:639
6.4641,-6.7561,0.9672,-0.5174,0.6265,-0.1768,0.0,44.487,922,2022-11-07 15:50:53:646
6.4641,-6.7561,0.9672,-0.5351,0.6277,-0.1713,0.0,44.487,933,2022-11-07 15:50:53:657
6.5072,-6.7825,0.9959,-0.5589,0.6058,-0.1468,0.0,44.487,944,2022-11-07 15:50:53:668
6.7202,-6.8998,1.0654,-0.5589,0.6058,-0.1468,0.0,44.487,953,2022-11-07 15:50:53:677
6.9932,-7.0865,1.1085,-0.5705,0.5612,-0.1187,0.0,44.487,963,2022-11-07 15:50:53:687
6.9932,-7.0865,1.1085,-0.5815,0.5056,-0.1077,0.0,44.487,973,2022-11-07 15:50:53:697
7.223,-7.1129,1.154,-0.5894,0.4445,-0.1206,0.0,44.487,983,2022-11-07 15:50:53:707
7.1919,-7.0554,1.3191,-0.5839,0.3834,-0.1694,0.0,44.487,994,2022-11-07 15:50:53:718
6.9429,-7.0027,1.47,-0.5662,0.3742,-0.214,0.0,44.487,1003,2022-11-07 15:50:53:727
6.9429,-7.0027,1.47,-0.543,0.4115,-0.2385,0.0,44.487,1013,2022-11-07 15:50:53:737
6.5862,-6.8878,1.4484,-0.5271,0.4762,-0.2281,0.0,44.487,1022,2022-11-07 15:50:53:746
6.4808,-6.8878,1.3072,-0.5241,0.5166,-0.2067,0.0,44.487,1033,2022-11-07 15:50:53:757
6.4808,-6.8878,1.3072,-0.5613,0.5166,-0.1609,0.0,44.487,1043,2022-11-07 15:50:53:767
6.6676,-7.0339,1.0821,-0.6066,0.472,-0.1633,0.0,44.487,1053,2022-11-07 15:50:53:777
6.8016,-7.0578,1.142,-0.6347,0.4683,-0.1786,0.0,44.487,1063,2022-11-07 15:50:53:787
6.907,-7.3044,1.2808,-0.6835,0.5569,-0.1884,0.0,44.487,1073,2022-11-07 15:50:53:797
6.907,-7.3044,1.2808,-0.7055,0.6375,-0.192,0.0,44.487,1082,2022-11-07 15:50:53:806
7.1584,-7.4528,1.3168,-0.7342,0.7939,-0.2177,0.0,43.006,1094,2022-11-07 15:50:53:818
7.2086,-7.4672,1.2928,-0.7342,0.7939,-0.2177,0.0,43.006,1103,2022-11-07 15:50:53:827
7.2589,-7.5223,1.2138,-0.7629,0.9643,-0.2311,0.0,43.006,1113,2022-11-07 15:50:53:837
7.2589,-7.5223,1.2138,-0.7758,1.0596,-0.2165,0.0,43.006,1123,2022-11-07 15:50:53:847
7.3642,-7.4935,1.2377,-0.7709,1.1128,-0.1804,0.0,43.006,1133,2022-11-07 15:50:53:857
7.4983,-7.3762,1.3168,-0.7348,1.1177,-0.1248,0.0,43.006,1144,2022-11-07 15:50:53:868
7.5917,-7.2182,1.3287,-0.6866,1.0841,-0.0741,0.0,43.006,1152,2022-11-07 15:50:53:876
7.5247,-6.962,1.3,-0.6017,1.0126,-0.0075,0.0,43.006,1163,2022-11-07 15:50:53:887
7.5247,-6.962,1.3,-0.5027,0.9289,0.0682,0.0,43.006,1173,2022-11-07 15:50:53:897
7.4959,-6.6867,1.2593,-0.4575,0.8965,0.0945,0.0,43.006,1183,2022-11-07 15:50:53:907
7.4959,-6.6867,1.2593,-0.4575,0.8965,0.0945,0.0,43.006,1193,2022-11-07 15:50:53:917
7.4959,-6.6867,1.2593,-0.4575,0.8965,0.0945,0.0,43.006,1203,2022-11-07 15:50:53:927
7.5821,-6.4377,1.2401,-0.2901,0.7737,0.172,0.0,43.006,1213,2022-11-07 15:50:53:937
7.5821,-6.4377,1.2401,-0.2901,0.7737,0.172,0.0,43.006,1223,2022-11-07 15:50:53:947
7.63,-6.3037,1.2282,-0.1289,0.6687,0.2124,0.0,43.006,1233,2022-11-07 15:50:53:957
7.9293,-6.3085,1.0271,0.2328,0.4005,0.183,0.0,43.006,1242,2022-11-07 15:50:53:966
7.9293,-6.3085,1.0271,0.2841,0.4011,0.1348,0.0,43.006,1253,2022-11-07 15:50:53:977
7.9125,-6.5,0.7278,0.2841,0.4011,0.1348,0.0,43.006,1263,2022-11-07 15:50:53:987
7.8526,-6.6604,0.3208,0.256,0.4964,0.0963,0.0,43.006,1273,2022-11-07 15:50:53:997
7.6779,-6.8208,-0.1197,0.1155,0.7163,0.0462,0.0,43.006,1283,2022-11-07 15:50:54:007
7.6779,-6.8208,-0.1197,-0.0549,0.8929,0.0071,0.0,43.006,1293,2022-11-07 15:50:54:017
7.4313,-6.962,-0.3448,-0.2119,0.9332,-0.0192,0.0,43.006,1302,2022-11-07 15:50:54:026
7.1943,-7.0387,-0.2969,-0.3256,0.7963,-0.0289,0.0,43.006,1313,2022-11-07 15:50:54:037
7.29,-6.9501,0.1508,-0.3842,0.5496,-0.0411,0.0,43.006,1322,2022-11-07 15:50:54:046
7.29,-6.9501,0.1508,-0.405,0.2899,-0.0576,0.0,43.006,1333,2022-11-07 15:50:54:057
7.1919,-6.8519,0.6751,-0.3701,0.0596,-0.0674,0.0,43.006,1343,2022-11-07 15:50:54:067
7.0339,-6.6891,1.1157,-0.3054,-0.0247,-0.0668,0.0,43.006,1353,2022-11-07 15:50:54:077
6.8519,-6.5191,1.3934,-0.2083,-0.046,-0.0686,0.0,43.006,1363,2022-11-07 15:50:54:087
6.7131,-6.4473,1.4843,-0.0965,-0.0418,-0.0668,0.0,43.006,1373,2022-11-07 15:50:54:097
6.7131,-6.4473,1.4843,0.0239,-0.0418,-0.0564,0.0,43.006,1383,2022-11-07 15:50:54:107
6.6556,-6.5359,1.4077,0.1405,-0.09,-0.032,0.0,43.006,1393,2022-11-07 15:50:54:117
6.7107,-6.6604,1.2641,0.2688,-0.2232,-0.0027,0.0,43.006,1402,2022-11-07 15:50:54:126
6.7777,-6.7657,1.1563,0.3501,-0.3606,0.0144,0.0,43.006,1413,2022-11-07 15:50:54:137
6.8256,-6.9118,1.1109,0.4221,-0.5176,0.0279,0.0,42.456,1423,2022-11-07 15:50:54:147
