ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.472,-2.102,3.8569,0.5559,0.2258,0.6326,0.0,48.005,244,2022-11-07 15:47:26:997
7.9556,-2.205,4.0724,0.6488,0.296,0.7255,0.0,48.005,254,2022-11-07 15:47:27:007
7.9556,-2.205,4.0724,0.7465,0.3327,0.8574,0.0,48.005,263,2022-11-07 15:47:27:016
8.3937,-2.5401,3.8377,0.8174,0.3003,0.9863,0.0,48.005,274,2022-11-07 15:47:27:027
8.614,-2.7891,3.3326,0.8785,0.2014,1.1054,0.0,48.005,284,2022-11-07 15:47:27:037
9.1143,-2.8514,2.4252,0.9255,0.0651,1.1708,0.0,48.005,293,2022-11-07 15:47:27:046
9.5501,-3.2272,2.3079,1.0,-0.3222,1.2215,0.0,48.005,304,2022-11-07 15:47:27:057
9.5501,-3.2272,2.3079,1.0,-0.3222,1.2215,0.0,48.005,314,2022-11-07 15:47:27:067
9.7775,-4.0245,3.1602,1.0886,-0.4681,1.3327,0.0,48.005,324,2022-11-07 15:47:27:077
9.5405,-4.611,3.5816,1.157,-0.4492,1.5294,0.0,48.005,333,2022-11-07 15:47:27:086
9.2077,-4.9151,3.3853,1.1784,-0.3619,1.6717,0.0,48.005,343,2022-11-07 15:47:27:096
9.2077,-4.9151,3.3853,1.1784,-0.3619,1.6717,0.0,48.005,356,2022-11-07 15:47:27:109
8.7744,-5.1186,3.3374,1.1259,-0.1035,1.8544,0.0,48.005,364,2022-11-07 15:47:27:117
7.788,-5.6501,3.1722,0.9933,0.3144,1.913,0.0,48.005,374,2022-11-07 15:47:27:127
7.788,-5.6501,3.1722,0.8131,0.6461,1.9319,0.0,48.005,384,2022-11-07 15:47:27:137
7.5486,-6.1121,2.6646,0.7019,0.7224,1.9167,0.0,48.005,394,2022-11-07 15:47:27:147
7.5414,-6.6963,3.0094,0.4405,0.8825,1.9069,0.0,48.005,404,2022-11-07 15:47:27:157
7.4504,-7.211,3.2129,0.2285,0.9808,1.9002,0.0,48.005,413,2022-11-07 15:47:27:166
7.4504,-7.211,3.2129,0.2285,0.9808,1.9002,0.0,48.005,424,2022-11-07 15:47:27:177
7.4241,-6.9501,2.6503,-0.0513,0.836,1.8666,0.0,48.005,434,2022-11-07 15:47:27:187
7.2565,-7.314,2.916,-0.2113,0.6235,1.8446,0.0,48.005,444,2022-11-07 15:47:27:197
7.1607,-7.3116,4.0987,-0.5931,0.3816,1.8031,0.0,48.005,455,2022-11-07 15:47:27:208
7.1607,-7.3116,4.0987,-0.8491,0.4292,1.8055,0.0,48.005,464,2022-11-07 15:47:27:217
6.7921,-7.958,4.4291,-1.0366,0.4536,1.822,0.0,48.005,474,2022-11-07 15:47:27:227
6.7107,-8.0035,4.125,-1.0366,0.4536,1.822,0.0,48.005,484,2022-11-07 15:47:27:237
6.5048,-8.6116,3.2871,-1.1973,0.3272,1.8318,0.0,48.005,494,2022-11-07 15:47:27:247
6.6197,-8.9324,3.0285,-1.262,-0.1212,1.8525,0.0,48.005,504,2022-11-07 15:47:27:257
6.6197,-8.9324,3.0285,-1.1832,-0.6312,1.8354,0.0,48.005,514,2022-11-07 15:47:27:267
7.2685,-9.1479,4.3381,-0.9664,-1.0906,1.7072,0.0,48.005,524,2022-11-07 15:47:27:277
7.4361,-10.2204,5.3197,-0.5742,-1.3557,1.5441,0.0,48.005,534,2022-11-07 15:47:27:287
7.8335,-9.4926,4.726,-0.215,-1.5689,1.3107,0.0,48.005,544,2022-11-07 15:47:27:297
7.8335,-9.4926,4.726,0.2273,-1.919,0.9588,0.0,48.005,554,2022-11-07 15:47:27:307
7.3954,-9.3585,3.074,0.4997,-2.5756,0.6485,0.0,48.005,564,2022-11-07 15:47:27:317
7.2565,-9.744,2.6622,0.4997,-2.5756,0.6485,0.0,48.005,574,2022-11-07 15:47:27:327
7.3978,-10.4909,3.0405,0.5895,-3.0973,0.475,0.0,48.005,584,2022-11-07 15:47:27:337
7.3978,-10.4909,3.0405,0.5633,-3.5683,0.3944,0.0,48.005,593,2022-11-07 15:47:27:346
7.4576,-10.9506,3.3757,0.3788,-3.7589,0.5251,0.0,48.005,604,2022-11-07 15:47:27:357
7.5103,-11.0368,3.6989,0.223,-3.6789,0.7169,0.0,48.005,614,2022-11-07 15:47:27:367
7.5893,-11.0607,3.9598,0.0941,-3.4846,0.913,0.0,48.005,624,2022-11-07 15:47:27:377
8.0226,-10.7543,4.2878,-0.014,-2.9293,1.1653,0.0,48.005,634,2022-11-07 15:47:27:387
8.0226,-10.7543,4.2878,-0.0055,-2.4089,1.2594,0.0,48.005,644,2022-11-07 15:47:27:397
8.1519,-10.2563,4.2974,0.0611,-1.6025,1.296,0.0,48.005,654,2022-11-07 15:47:27:407
7.4672,-9.8852,4.3692,0.0611,-1.6025,1.296,0.0,48.005,664,2022-11-07 15:47:27:417
7.1057,-8.5374,3.4906,0.1815,-0.3777,1.3974,0.0,48.005,674,2022-11-07 15:47:27:427
6.5311,-7.3427,3.2847,0.2652,0.3009,1.3394,0.0,48.005,684,2022-11-07 15:47:27:437
6.5311,-7.3427,3.2847,0.3714,0.9362,1.224,0.0,48.005,694,2022-11-07 15:47:27:447
5.7147,-6.3683,2.6958,0.4716,1.4817,1.1067,0.0,48.005,704,2022-11-07 15:47:27:457
5.0204,-5.7099,2.1643,0.5419,1.9197,1.023,0.0,48.005,714,2022-11-07 15:47:27:467
4.5823,-5.2479,1.7621,0.5889,2.3479,0.9576,0.0,48.005,723,2022-11-07 15:47:27:476
4.2304,-4.951,1.3,0.5865,2.6405,0.9026,0.0,48.005,734,2022-11-07 15:47:27:487
4.2304,-4.951,1.3,0.5547,2.745,0.855,0.0,48.005,743,2022-11-07 15:47:27:496
4.1442,-4.8385,0.8451,0.4875,2.734,0.7957,0.0,48.005,758,2022-11-07 15:47:27:511
4.1202,-4.9941,0.6009,0.3812,2.5782,0.7585,0.0,48.005,764,2022-11-07 15:47:27:517
4.2232,-5.3676,0.4908,0.2737,2.3693,0.7426,0.0,48.005,773,2022-11-07 15:47:27:526
4.2232,-5.3676,0.4908,0.1485,2.0859,0.7444,0.0,48.005,784,2022-11-07 15:47:27:537
4.2399,-5.5519,0.3831,0.0116,1.7371,0.7463,0.0,48.005,794,2022-11-07 15:47:27:547
4.1753,-5.4274,0.2921,-0.1191,1.34,0.7487,0.0,48.005,805,2022-11-07 15:47:27:558
3.991,-5.1186,0.4525,-0.1191,1.34,0.7487,0.0,48.005,814,2022-11-07 15:47:27:567
4.0412,-5.0731,0.7326,-0.3182,0.6137,0.7683,0.0,48.005,827,2022-11-07 15:47:27:580
4.0412,-5.0731,0.7326,-0.3182,0.6137,0.7683,0.0,48.005,834,2022-11-07 15:47:27:587
4.5272,-5.4178,1.3096,-0.3689,0.2221,0.7566,0.0,48.005,844,2022-11-07 15:47:27:597
5.7291,-6.7681,2.2409,-0.3292,-0.0149,0.6754,0.0,48.005,855,2022-11-07 15:47:27:608
5.7291,-6.7681,2.2409,-0.2431,-0.076,0.5636,0.0,48.005,864,2022-11-07 15:47:27:617
6.6053,-8.0226,3.0142,-0.1527,-0.0302,0.4671,0.0,48.005,873,2022-11-07 15:47:27:626
6.9453,-8.7097,3.3853,-0.1527,-0.0302,0.4671,0.0,48.005,884,2022-11-07 15:47:27:637
6.8998,-8.9276,3.505,-0.0537,0.078,0.3816,0.0,48.005,894,2022-11-07 15:47:27:647
6.8998,-8.9276,3.505,0.0721,0.2686,0.3156,0.0,48.005,903,2022-11-07 15:47:27:656
6.555,-8.6595,3.2967,0.1662,0.4255,0.2869,0.0,48.005,914,2022-11-07 15:47:27:667
6.1816,-8.0514,2.8825,0.2725,0.5367,0.2374,0.0,48.005,926,2022-11-07 15:47:27:679
5.7195,-7.5031,2.3103,0.3543,0.5251,0.1757,0.0,48.005,935,2022-11-07 15:47:27:688
5.7195,-7.5031,2.3103,0.3837,0.4585,0.1446,0.0,48.005,944,2022-11-07 15:47:27:697
5.3412,-7.314,1.8985,0.3837,0.4585,0.1446,0.0,48.005,954,2022-11-07 15:47:27:707
5.2191,-7.2134,1.7381,0.391,0.2386,0.1207,0.0,48.005,964,2022-11-07 15:47:27:717
4.9366,-6.9692,1.6759,0.358,-0.0314,0.1152,0.0,48.005,974,2022-11-07 15:47:27:727
4.9366,-6.9692,1.6759,0.3183,-0.2727,0.125,0.0,48.005,984,2022-11-07 15:47:27:737
4.6972,-6.7394,1.6471,0.2926,-0.3796,0.1311,0.0,48.005,994,2022-11-07 15:47:27:747
4.6589,-6.5574,1.6304,0.2627,-0.5579,0.1305,0.0,48.005,1004,2022-11-07 15:47:27:757
5.0276,-6.105,1.4029,0.2847,-0.8512,0.0346,0.0,48.005,1013,2022-11-07 15:47:27:766
4.7499,-6.2486,1.6615,0.2951,-1.0075,-0.0521,0.0,48.005,1024,2022-11-07 15:47:27:777
4.7499,-6.2486,1.6615,0.2951,-1.0075,-0.0521,0.0,48.005,1034,2022-11-07 15:47:27:787
4.532,-6.9956,2.1451,0.2682,-1.0723,-0.0369,0.0,48.005,1044,2022-11-07 15:47:27:797
4.532,-6.9956,2.1451,0.2902,-1.1737,-0.0637,0.0,48.005,1055,2022-11-07 15:47:27:808
5.6764,-7.5965,2.5234,0.4063,-1.4962,-0.3698,0.0,48.005,1075,2022-11-07 15:47:27:828
5.6764,-7.5965,2.5234,0.4063,-1.4962,-0.3698,0.0,48.005,1075,2022-11-07 15:47:27:828
5.741,-8.1136,2.837,0.4362,-1.5078,-0.415,0.0,48.005,1083,2022-11-07 15:47:27:836
5.741,-8.1136,2.837,0.4588,-1.4242,-0.4199,0.0,48.005,1094,2022-11-07 15:47:27:847
5.9062,-8.2333,3.1291,0.4997,-1.3008,-0.4327,0.0,48.005,1105,2022-11-07 15:47:27:858
5.9445,-8.3841,3.2009,0.54,-1.1725,-0.4339,0.0,48.005,1114,2022-11-07 15:47:27:867
5.9517,-8.4464,3.165,0.54,-1.1725,-0.4339,0.0,48.005,1123,2022-11-07 15:47:27:876
5.9517,-8.4464,3.165,0.5529,-1.1089,-0.4309,0.0,48.005,1134,2022-11-07 15:47:27:887
5.7099,-8.6451,3.3278,0.5089,-0.9245,-0.3643,0.0,48.005,1144,2022-11-07 15:47:27:897
6.1696,-7.6946,2.4707,0.4588,-0.8964,-0.3447,0.0,48.005,1154,2022-11-07 15:47:27:907
5.9589,-7.4433,2.3366,0.4466,-1.1163,-0.4999,0.0,48.005,1164,2022-11-07 15:47:27:917
5.5806,-7.3092,2.2121,0.3794,-1.4168,-0.6771,0.0,48.005,1174,2022-11-07 15:47:27:927
5.5806,-7.3092,2.2121,0.2676,-1.6703,-0.7821,0.0,48.005,1185,2022-11-07 15:47:27:938
5.3101,-7.1584,2.4372,0.198,-1.7589,-0.8255,0.0,48.005,1195,2022-11-07 15:47:27:948
5.2383,-7.2302,2.7029,0.0397,-1.7992,-0.8841,0.0,48.005,1204,2022-11-07 15:47:27:957
5.4538,-7.369,3.0908,-0.0665,-1.7497,-0.9709,0.0,48.005,1214,2022-11-07 15:47:27:967
5.7434,-7.5701,3.1961,-0.1124,-1.7076,-1.0497,0.0,48.005,1224,2022-11-07 15:47:27:977
5.7434,-7.5701,3.1961,-0.1124,-1.7076,-1.0497,0.0,48.005,1234,2022-11-07 15:47:27:987
6.0355,-7.5797,3.426,-0.1478,-1.6483,-1.2507,0.0,48.005,1244,2022-11-07 15:47:27:997
6.2366,-7.8167,3.7516,-0.1429,-1.4987,-1.561,0.0,48.005,1254,2022-11-07 15:47:28:007
6.2366,-7.8167,3.7516,-0.1728,-1.327,-1.7436,0.0,48.005,1264,2022-11-07 15:47:28:017
6.1528,-8.1543,3.7156,-0.2614,-1.137,-1.8841,0.0,48.005,1274,2022-11-07 15:47:28:027
5.9422,-8.2979,3.7204,-0.4318,-0.8341,-1.9935,0.0,48.005,1284,2022-11-07 15:47:28:037
5.8033,-8.3698,3.7037,-0.6597,-0.4657,-2.0087,0.0,48.005,1293,2022-11-07 15:47:28:046
