ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.8328,-5.9781,1.1276,-0.9951,0.7579,-0.4235,0.0,48.189,1141,2022-11-07 15:49:32:115
7.1727,-6.2534,1.197,-1.047,0.7695,-0.451,0.0,48.189,1152,2022-11-07 15:49:32:126
7.4792,-6.4473,1.3239,-1.0983,0.789,-0.5005,0.0,48.189,1162,2022-11-07 15:49:32:136
7.5989,-6.5191,1.3814,-1.1178,0.8098,-0.5445,0.0,48.189,1172,2022-11-07 15:49:32:146
7.5989,-6.5431,1.458,-1.1349,0.8501,-0.6276,0.0,48.189,1182,2022-11-07 15:49:32:156
7.5989,-6.5431,1.458,-1.1386,0.9234,-0.7045,0.0,48.189,1192,2022-11-07 15:49:32:166
7.5223,-6.555,1.4389,-1.138,0.9808,-0.7565,0.0,48.189,1201,2022-11-07 15:49:32:175
7.4385,-6.6149,1.3766,-1.1331,1.0352,-0.8053,0.0,48.189,1212,2022-11-07 15:49:32:186
7.3762,-6.5718,1.3072,-1.1295,1.0596,-0.8359,0.0,48.189,1222,2022-11-07 15:49:32:196
7.3762,-6.5718,1.3072,-1.1215,1.0633,-0.8744,0.0,42.474,1232,2022-11-07 15:49:32:206
7.2158,-6.4617,1.2377,-1.1081,1.0627,-0.9043,0.0,42.474,1242,2022-11-07 15:49:32:216
7.0961,-6.3898,1.2449,-1.1081,1.0627,-0.9043,0.0,42.474,1251,2022-11-07 15:49:32:225
7.0506,-6.397,1.2162,-1.0849,1.0572,-0.9416,0.0,42.474,1262,2022-11-07 15:49:32:236
7.1224,-6.5957,1.2162,-1.0671,1.0444,-0.9654,0.0,42.474,1272,2022-11-07 15:49:32:246
7.3642,-6.8088,1.2018,-1.0598,1.0199,-0.9831,0.0,42.474,1282,2022-11-07 15:49:32:256
7.3642,-6.8088,1.2018,-1.0598,0.9961,-1.0008,0.0,42.474,1292,2022-11-07 15:49:32:266
7.5366,-7.0434,1.2425,-1.0635,0.968,-1.0191,0.0,42.474,1302,2022-11-07 15:49:32:276
7.6515,-7.1799,1.3168,-1.0763,0.9472,-1.0564,0.0,42.474,1312,2022-11-07 15:49:32:286
7.5941,-7.2278,1.3479,-1.0873,0.9588,-1.0863,0.0,42.474,1321,2022-11-07 15:49:32:295
7.5941,-7.2278,1.3479,-1.1014,0.9906,-1.1114,0.0,42.474,1332,2022-11-07 15:49:32:306
7.4121,-7.2637,1.3934,-1.1191,1.0608,-1.1224,0.0,42.474,1342,2022-11-07 15:49:32:316
7.2924,-7.3547,1.4197,-1.1325,1.1409,-1.1175,0.0,42.474,1351,2022-11-07 15:49:32:325
7.3379,-7.2278,1.312,-1.1398,1.2136,-1.115,0.0,42.474,1362,2022-11-07 15:49:32:336
7.2086,-7.4313,1.4173,-1.1484,1.2924,-1.1352,0.0,42.474,1372,2022-11-07 15:49:32:346
7.2086,-7.4313,1.4173,-1.1484,1.2924,-1.1352,0.0,42.474,1381,2022-11-07 15:49:32:355
7.0961,-7.5103,1.4604,-1.1539,1.508,-1.0876,0.0,42.474,1392,2022-11-07 15:49:32:366
6.9405,-7.5175,1.4652,-1.1539,1.508,-1.0876,0.0,42.474,1402,2022-11-07 15:49:32:376
6.8447,-7.4648,1.4221,-1.1551,1.6296,-1.0497,0.0,42.474,1411,2022-11-07 15:49:32:385
6.7849,-7.4863,1.3191,-1.1582,1.7126,-1.0216,0.0,42.474,1422,2022-11-07 15:49:32:396
6.7849,-7.4863,1.3191,-1.1606,1.778,-0.9886,0.0,42.474,1432,2022-11-07 15:49:32:406
6.7274,-7.551,1.2162,-1.1685,1.7884,-0.9672,0.0,42.474,1441,2022-11-07 15:49:32:415
6.6197,-7.5773,1.1947,-1.1655,1.7872,-0.9409,0.0,42.474,1452,2022-11-07 15:49:32:426
6.5431,-7.5414,1.1803,-1.1557,1.7829,-0.9086,0.0,42.474,1463,2022-11-07 15:49:32:437
6.5431,-7.5414,1.1803,-1.1362,1.7566,-0.8646,0.0,42.474,1472,2022-11-07 15:49:32:446
6.4593,-7.5701,1.1803,-1.1099,1.7316,-0.8218,0.0,42.474,1482,2022-11-07 15:49:32:456
6.3875,-7.6324,1.1947,-1.0781,1.6992,-0.7669,0.0,42.474,1492,2022-11-07 15:49:32:466
6.3276,-7.7114,1.1755,-1.0427,1.6583,-0.6917,0.0,42.474,1501,2022-11-07 15:49:32:475
6.3348,-7.7952,1.1492,-1.0054,1.6008,-0.605,0.0,42.474,1512,2022-11-07 15:49:32:486
6.3348,-7.7952,1.1492,-1.0054,1.6008,-0.605,0.0,42.474,1521,2022-11-07 15:49:32:495
6.3659,-7.8718,1.1396,-0.8979,1.4072,-0.3924,0.0,42.474,1532,2022-11-07 15:49:32:506
6.4162,-7.8694,1.1252,-0.8979,1.4072,-0.3924,0.0,42.474,1543,2022-11-07 15:49:32:517
6.3611,-7.7353,1.1228,-0.8173,1.2661,-0.2788,0.0,45.451,1552,2022-11-07 15:49:32:526
6.3013,-7.5486,1.1204,-0.722,1.1146,-0.1749,0.0,45.451,1561,2022-11-07 15:49:32:535
6.2031,-7.3379,1.0917,-0.6328,0.9833,-0.0967,0.0,45.451,1572,2022-11-07 15:49:32:546
