ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.4591,-8.0274,0.1221,-1.4813,1.3913,-1.8279,0.0,46.11,514,2022-11-07 15:49:16:187
7.2254,-8.6379,0.6177,-1.4813,1.3913,-1.8279,0.0,46.11,523,2022-11-07 15:49:16:196
5.6644,-7.9197,-0.1915,-1.1435,0.957,-1.6031,0.0,46.11,534,2022-11-07 15:49:16:207
4.4961,-7.0817,-2.4109,-1.1001,0.2612,-0.4877,0.0,46.11,546,2022-11-07 15:49:16:219
4.4961,-7.0817,-2.4109,-1.1001,0.2612,-0.4877,0.0,46.11,554,2022-11-07 15:49:16:227
4.5488,-6.184,-3.8162,-1.4288,-0.5335,0.0719,0.0,46.11,564,2022-11-07 15:49:16:237
5.3484,-6.2127,2.2265,-1.0726,-0.2195,0.3968,0.0,46.11,574,2022-11-07 15:49:16:247
5.6166,-5.6213,3.2416,-0.6377,0.3858,0.4567,0.0,46.11,584,2022-11-07 15:49:16:257
5.6094,-5.2598,3.2105,-0.2419,1.0205,0.4634,0.0,46.11,599,2022-11-07 15:49:16:272
5.6094,-5.2598,3.2105,-0.2419,1.0205,0.4634,0.0,52.849,603,2022-11-07 15:49:16:276
5.4753,-5.765,3.0908,0.394,2.0816,0.5147,0.0,52.849,614,2022-11-07 15:49:16:287
5.4753,-5.765,3.0908,0.394,2.0816,0.5147,0.0,52.849,624,2022-11-07 15:49:16:297
6.105,-6.7609,2.8609,0.9383,2.6576,0.7157,0.0,52.849,634,2022-11-07 15:49:16:307
6.9573,-8.0083,2.4851,1.3739,2.7713,0.9271,0.0,52.849,644,2022-11-07 15:49:16:317
7.5558,-8.5134,1.8578,1.686,2.5898,1.1268,0.0,52.849,654,2022-11-07 15:49:16:327
7.8335,-8.2022,1.6064,1.9774,2.0883,1.3571,0.0,52.849,663,2022-11-07 15:49:16:336
7.8335,-8.2022,1.6064,2.19,1.5056,1.483,0.0,52.849,674,2022-11-07 15:49:16:347
7.5223,-7.2421,1.0103,2.3103,0.9851,1.5025,0.0,52.849,684,2022-11-07 15:49:16:357
6.8016,-6.1169,0.5578,2.3885,0.5074,1.4872,0.0,52.849,694,2022-11-07 15:49:16:367
6.0188,-5.2598,0.6584,2.4948,0.1158,1.464,0.0,52.849,704,2022-11-07 15:49:16:377
5.3125,-4.6398,0.6847,2.4948,0.1158,1.464,0.0,52.849,714,2022-11-07 15:49:16:387
5.3125,-4.6398,0.6847,2.5651,0.0169,1.4665,0.0,52.849,724,2022-11-07 15:49:16:397
4.8744,-4.1801,0.6273,2.6494,-0.0271,1.4872,0.0,52.849,734,2022-11-07 15:49:16:407
4.465,-3.8569,0.2801,2.8241,-0.0998,1.5734,0.0,52.849,749,2022-11-07 15:49:16:422
4.465,-3.8569,0.2801,2.8241,-0.0998,1.5734,0.0,52.849,753,2022-11-07 15:49:16:426
4.7283,-3.5481,-0.3256,2.9322,-0.2415,1.618,0.0,52.849,765,2022-11-07 15:49:16:438
4.7283,-3.5481,-0.3256,3.0012,-0.5201,1.621,0.0,52.849,774,2022-11-07 15:49:16:447
5.109,-4.3285,-0.9289,2.9976,-0.7516,1.6632,0.0,52.849,784,2022-11-07 15:49:16:457
6.1409,-4.8935,-0.7182,2.9896,-1.2818,1.7084,0.0,52.849,794,2022-11-07 15:49:16:467
6.1409,-4.8935,-0.7182,2.9762,-1.6593,1.7078,0.0,52.849,804,2022-11-07 15:49:16:477
6.7131,-4.9103,-0.656,2.9407,-2.0497,1.6668,0.0,52.849,814,2022-11-07 15:49:16:487
6.9501,-5.0539,-0.3184,2.8491,-2.4626,1.5831,0.0,52.849,824,2022-11-07 15:49:16:497
7.3259,-5.4514,0.1149,2.7385,-2.6789,1.5123,0.0,52.849,834,2022-11-07 15:49:16:507
7.7617,-5.8368,0.4453,2.5571,-2.856,1.417,0.0,52.849,843,2022-11-07 15:49:16:516
7.7617,-5.8368,0.4453,2.5571,-2.856,1.417,0.0,52.849,854,2022-11-07 15:49:16:527
7.9436,-6.1528,0.7589,2.3177,-2.9519,1.3645,0.0,52.849,863,2022-11-07 15:49:16:536
7.6276,-6.2606,0.881,2.0568,-2.9678,1.4139,0.0,52.849,874,2022-11-07 15:49:16:547
7.0626,-5.9374,0.9098,1.7221,-2.9171,1.5538,0.0,52.849,884,2022-11-07 15:49:16:557
6.6987,-5.5304,1.0654,1.2199,-2.776,1.7976,0.0,52.849,894,2022-11-07 15:49:16:567
6.6987,-5.5304,1.0654,0.8217,-2.6233,1.99,0.0,52.849,904,2022-11-07 15:49:16:577
6.8232,-5.176,1.3239,0.3598,-2.4186,2.1476,0.0,52.849,916,2022-11-07 15:49:16:589
7.2637,-4.9606,1.6543,-0.1435,-2.1132,2.1873,0.0,52.849,923,2022-11-07 15:49:16:596
7.8072,-4.793,1.8674,-0.3915,-1.9544,2.1335,0.0,45.114,934,2022-11-07 15:49:16:607
9.179,-4.7858,2.5473,-0.7244,-1.732,1.9747,0.0,45.114,945,2022-11-07 15:49:16:618
9.179,-4.7858,2.5473,-0.7244,-1.732,1.9747,0.0,45.114,953,2022-11-07 15:49:16:626
9.9451,-5.3245,3.1746,-1.6365,-0.9416,1.3327,0.0,45.114,965,2022-11-07 15:49:16:638
10.5843,-6.2055,3.797,-1.6365,-0.9416,1.3327,0.0,45.114,974,2022-11-07 15:49:16:647
11.123,-6.5694,4.2088,-2.0299,-0.5268,1.0535,0.0,45.114,984,2022-11-07 15:49:16:657
11.123,-6.5694,4.2088,-2.5491,-0.0094,0.6394,0.0,45.114,995,2022-11-07 15:49:16:668
10.8405,-6.737,4.3812,-2.9535,0.3675,0.2863,0.0,45.114,1004,2022-11-07 15:49:16:677
10.0217,-6.6221,3.6342,-3.4373,0.7243,-0.1951,0.0,45.114,1015,2022-11-07 15:49:16:688
8.7839,-6.7849,3.1028,-3.8234,0.8189,-0.55,0.0,45.114,1024,2022-11-07 15:49:16:697
5.9757,-7.8766,3.3446,-4.1386,0.6021,-0.9037,0.0,45.114,1034,2022-11-07 15:49:16:707
5.9757,-7.8766,3.3446,-4.0567,-0.1841,-0.834,0.0,45.114,1044,2022-11-07 15:49:16:717
3.4523,-9.0688,4.0053,-3.8478,-1.0204,-0.5585,0.0,45.114,1054,2022-11-07 15:49:16:727
5.1952,-8.2309,4.3956,-3.8069,-1.087,-0.5066,0.0,45.114,1064,2022-11-07 15:49:16:737
6.1624,-7.7234,4.6422,-3.805,-0.875,-0.5482,0.0,45.114,1073,2022-11-07 15:49:16:746
6.1624,-7.7234,4.6422,-3.8142,-0.4798,-0.6135,0.0,45.114,1084,2022-11-07 15:49:16:757
6.2486,-7.6563,4.6805,-3.8142,-0.4798,-0.6135,0.0,45.114,1094,2022-11-07 15:49:16:767
6.2318,-7.7425,4.6948,-3.8295,0.1055,-0.6948,0.0,45.114,1104,2022-11-07 15:49:16:777
6.0762,-7.8622,4.5751,-3.8063,1.0975,-0.845,0.0,45.114,1114,2022-11-07 15:49:16:787
6.0762,-7.8622,4.5751,-3.7226,1.7187,-0.9544,0.0,45.114,1124,2022-11-07 15:49:16:797
6.0666,-8.0657,4.2711,-3.6261,2.1225,-1.0393,0.0,45.114,1135,2022-11-07 15:49:16:808
5.5854,-8.3027,3.8425,-3.4287,2.6552,-1.115,0.0,45.114,1144,2022-11-07 15:49:16:817
5.5064,-8.2979,3.5481,-3.2485,2.9802,-1.101,0.0,45.114,1154,2022-11-07 15:49:16:827
5.3987,-8.1351,3.1411,-3.0152,3.3082,-1.0723,0.0,45.114,1165,2022-11-07 15:49:16:838
5.3987,-8.1351,3.1411,-2.7647,3.4713,-1.0204,0.0,45.114,1174,2022-11-07 15:49:16:847
5.4418,-7.958,2.8202,-2.5619,3.4982,-0.9825,0.0,45.114,1183,2022-11-07 15:49:16:856
5.5926,-7.7114,2.5928,-2.2809,3.3858,-0.9635,0.0,45.114,1194,2022-11-07 15:49:16:867
5.6501,-7.6228,2.533,-2.0311,3.3119,-0.9354,0.0,45.114,1204,2022-11-07 15:49:16:877
5.7722,-7.5438,2.5042,-1.8662,3.3406,-0.8756,0.0,45.114,1214,2022-11-07 15:49:16:887
5.7722,-7.5438,2.5042,-1.8662,3.3406,-0.8756,0.0,45.114,1224,2022-11-07 15:49:16:897
5.8368,-7.5582,2.43,-1.7202,3.4341,-0.7901,0.0,45.114,1234,2022-11-07 15:49:16:907
6.0283,-7.5917,2.2313,-1.5552,3.6185,-0.6184,0.0,48.249,1244,2022-11-07 15:49:16:917
6.318,-7.4911,1.9703,-1.4679,3.7163,-0.5054,0.0,48.249,1254,2022-11-07 15:49:16:927
6.6245,-7.4744,1.7501,-1.3933,3.7731,-0.4052,0.0,48.249,1264,2022-11-07 15:49:16:937
6.6245,-7.4744,1.7501,-1.317,3.7566,-0.2672,0.0,48.249,1274,2022-11-07 15:49:16:947
6.8687,-7.4648,1.5514,-1.2877,3.6912,-0.1878,0.0,48.249,1284,2022-11-07 15:49:16:957
7.2206,-7.4145,1.3934,-1.2877,3.6912,-0.1878,0.0,48.249,1293,2022-11-07 15:49:16:966
7.2206,-7.4145,1.3934,-1.2822,3.588,-0.1199,0.0,48.249,1304,2022-11-07 15:49:16:977
7.5247,-7.3427,1.1516,-1.2926,3.4768,-0.0717,0.0,48.249,1314,2022-11-07 15:49:16:987
8.025,-7.2326,0.9672,-1.3139,3.1598,-0.0204,0.0,48.249,1323,2022-11-07 15:49:16:996
8.1758,-7.1009,0.893,-1.3255,2.8947,-0.0137,0.0,48.249,1334,2022-11-07 15:49:17:007
8.2525,-6.9333,0.9792,-1.3316,2.5092,-0.0167,0.0,48.249,1347,2022-11-07 15:49:17:020
8.2525,-6.9333,0.9792,-1.3231,2.2899,-0.0259,0.0,48.249,1354,2022-11-07 15:49:17:027
8.1256,-6.7154,1.1157,-1.2742,1.9038,-0.0167,0.0,48.249,1364,2022-11-07 15:49:17:037
7.9029,-6.488,1.2617,-1.1924,1.6723,0.0633,0.0,48.249,1374,2022-11-07 15:49:17:047
7.7282,-6.2701,1.3598,-1.0879,1.5111,0.1476,0.0,48.249,1384,2022-11-07 15:49:17:057
7.9556,-6.1361,1.4269,-0.9743,1.3718,0.2093,0.0,48.249,1394,2022-11-07 15:49:17:067
7.9556,-6.1361,1.4269,-0.9743,1.3718,0.2093,0.0,48.249,1404,2022-11-07 15:49:17:077
7.8933,-6.0164,1.4077,-0.9126,1.3095,0.2111,0.0,48.249,1414,2022-11-07 15:49:17:087
7.9005,-6.002,1.4125,-0.6786,1.0957,0.2093,0.0,48.249,1423,2022-11-07 15:49:17:096
