ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.7037,-10.795,0.8284,-0.3042,-0.5915,-1.247,0.0,42.247,563,2022-11-07 15:53:06:683
3.6438,-10.9602,0.9169,-0.3964,-0.3008,-1.112,0.0,42.247,573,2022-11-07 15:53:06:693
3.6438,-10.9602,0.9169,-0.3964,-0.3008,-1.112,0.0,42.247,583,2022-11-07 15:53:06:703
3.5864,-10.9602,0.9074,-0.4636,-0.0069,-0.9629,0.0,42.247,593,2022-11-07 15:53:06:713
3.5888,-10.7232,0.96,-0.507,0.2282,-0.8536,0.0,42.247,603,2022-11-07 15:53:06:723
3.5409,-10.3138,0.9457,-0.5284,0.4573,-0.7669,0.0,42.247,613,2022-11-07 15:53:06:733
3.4355,-9.8661,0.8379,-0.5332,0.7322,-0.6984,0.0,42.247,623,2022-11-07 15:53:06:743
3.4355,-9.8661,0.8379,-0.521,0.9252,-0.6661,0.0,42.247,632,2022-11-07 15:53:06:752
3.2847,-9.4016,0.826,-0.4972,1.1073,-0.6465,0.0,42.247,643,2022-11-07 15:53:06:763
3.0956,-9.2532,0.7733,-0.4636,1.2765,-0.6215,0.0,42.247,653,2022-11-07 15:53:06:773
2.8945,-9.2723,0.6871,-0.4318,1.3932,-0.5885,0.0,42.247,662,2022-11-07 15:53:06:782
2.8945,-9.2723,0.6871,-0.3659,1.5862,-0.4657,0.0,42.247,674,2022-11-07 15:53:06:794
2.7939,-9.2723,0.5913,-0.3219,1.6919,-0.3643,0.0,42.247,683,2022-11-07 15:53:06:803
