ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
5.5256,-5.1473,1.7549,-0.4099,0.8971,0.8684,0.0,44.136,223,2022-11-07 15:50:15:633
5.5663,-5.0851,1.7214,-0.43,0.8391,0.9057,0.0,44.136,233,2022-11-07 15:50:15:643
5.698,-5.0779,1.6902,-0.43,0.8391,0.9057,0.0,44.136,244,2022-11-07 15:50:15:654
5.8224,-5.0444,1.6807,-0.4526,0.7762,0.9271,0.0,44.136,253,2022-11-07 15:50:15:663
5.9254,-5.0372,1.6687,-0.4905,0.6852,0.9387,0.0,44.136,264,2022-11-07 15:50:15:674
5.9254,-5.0372,1.6687,-0.5174,0.629,0.9326,0.0,44.136,273,2022-11-07 15:50:15:683
6.0762,-5.109,1.6902,-0.5473,0.5691,0.9314,0.0,44.136,283,2022-11-07 15:50:15:693
6.0762,-5.109,1.6902,-0.6053,0.5025,0.9314,0.0,44.136,293,2022-11-07 15:50:15:703
6.3946,-5.3317,1.7812,-0.6432,0.4842,0.9277,0.0,44.136,303,2022-11-07 15:50:15:713
6.6915,-5.4538,1.8435,-0.7159,0.475,0.91,0.0,44.136,313,2022-11-07 15:50:15:723
6.8878,-5.5735,1.8602,-0.799,0.4769,0.8764,0.0,44.136,323,2022-11-07 15:50:15:733
7.077,-5.6118,1.8674,-0.8766,0.4824,0.8306,0.0,44.136,333,2022-11-07 15:50:15:743
7.077,-5.6118,1.8674,-0.8766,0.4824,0.8306,0.0,44.136,343,2022-11-07 15:50:15:753
7.223,-5.6549,1.8459,-0.9627,0.4775,0.7737,0.0,45.14,353,2022-11-07 15:50:15:763
7.4073,-5.6644,1.8889,-1.1038,0.4598,0.6522,0.0,45.14,363,2022-11-07 15:50:15:773
7.4073,-5.6644,1.8889,-1.2021,0.4524,0.5514,0.0,45.14,373,2022-11-07 15:50:15:783
7.5223,-5.6501,1.9272,-1.3054,0.4518,0.4384,0.0,45.14,383,2022-11-07 15:50:15:793
7.527,-5.7051,2.0493,-1.4422,0.4836,0.2967,0.0,45.14,392,2022-11-07 15:50:15:802
7.4313,-5.6118,1.9943,-1.5534,0.5092,0.1714,0.0,45.14,403,2022-11-07 15:50:15:813
7.2278,-5.5016,1.9799,-1.6578,0.5147,0.0364,0.0,45.14,412,2022-11-07 15:50:15:822
7.2278,-5.5016,1.9799,-1.766,0.505,-0.0906,0.0,45.14,423,2022-11-07 15:50:15:833
7.0123,-5.5208,2.0302,-1.8448,0.4964,-0.1761,0.0,45.14,433,2022-11-07 15:50:15:843
7.0123,-5.5208,2.0302,-2.0042,0.5019,-0.3044,0.0,45.14,442,2022-11-07 15:50:15:852
6.8567,-5.8224,2.1738,-2.1081,0.5068,-0.3643,0.0,45.14,453,2022-11-07 15:50:15:863
6.9549,-6.093,2.3271,-2.193,0.5172,-0.4229,0.0,45.14,464,2022-11-07 15:50:15:874
7.0363,-6.3851,2.5306,-2.193,0.5172,-0.4229,0.0,45.14,473,2022-11-07 15:50:15:883
7.1057,-6.7059,2.7819,-2.2559,0.4988,-0.5085,0.0,45.14,483,2022-11-07 15:50:15:893
7.1057,-6.7059,2.7819,-2.2412,0.4573,-0.5628,0.0,45.14,493,2022-11-07 15:50:15:903
7.1416,-7.0889,3.0597,-2.1814,0.3785,-0.6233,0.0,45.14,503,2022-11-07 15:50:15:913
7.1177,-7.2637,3.2105,-2.0818,0.3089,-0.6728,0.0,45.14,513,2022-11-07 15:50:15:923
7.1177,-7.2637,3.2105,-1.9596,0.2667,-0.7155,0.0,45.14,523,2022-11-07 15:50:15:933
6.9477,-7.314,3.311,-1.7886,0.2618,-0.762,0.0,45.14,533,2022-11-07 15:50:15:943
6.7442,-7.3164,3.3063,-1.6065,0.2973,-0.7876,0.0,45.14,543,2022-11-07 15:50:15:953
6.579,-7.3235,3.2272,-1.4618,0.3437,-0.7925,0.0,45.14,554,2022-11-07 15:50:15:964
6.409,-7.3188,3.0692,-1.2913,0.4103,-0.7864,0.0,45.14,563,2022-11-07 15:50:15:973
6.409,-7.3188,3.0692,-1.2913,0.4103,-0.7864,0.0,45.14,572,2022-11-07 15:50:15:982
