ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.7361,-7.6779,-0.8619,2.2682,0.395,1.2099,0.0,45.598,228,2022-11-07 15:50:06:933
8.3219,-7.0913,-0.6344,2.0788,0.3351,1.2246,0.0,45.598,241,2022-11-07 15:50:06:946
8.3219,-7.0913,-0.6344,1.9353,0.3651,1.2069,0.0,45.598,248,2022-11-07 15:50:06:953
7.9412,-6.8591,-0.3783,1.763,0.4824,1.2081,0.0,45.598,259,2022-11-07 15:50:06:964
8.0011,-6.7538,-0.0718,1.6353,0.6021,1.2337,0.0,45.598,269,2022-11-07 15:50:06:974
8.1399,-6.555,0.1341,1.551,0.6998,1.2368,0.0,45.598,282,2022-11-07 15:50:06:987
8.1399,-6.555,0.1341,1.3916,0.9368,1.2093,0.0,45.598,289,2022-11-07 15:50:06:994
7.946,-6.3444,0.1652,1.3042,1.0627,1.1959,0.0,47.199,299,2022-11-07 15:50:07:004
7.563,-5.9829,0.0311,1.2529,1.1109,1.1989,0.0,47.199,309,2022-11-07 15:50:07:014
7.563,-5.9829,0.0311,1.168,1.1439,1.1494,0.0,47.199,319,2022-11-07 15:50:07:024
7.3595,-5.5639,-0.0455,1.1259,1.1293,1.1152,0.0,47.199,329,2022-11-07 15:50:07:034
7.065,-5.2359,-0.0551,1.1259,1.1293,1.1152,0.0,47.199,339,2022-11-07 15:50:07:044
6.9094,-5.0707,-0.0575,1.0849,1.1201,1.0639,0.0,47.199,349,2022-11-07 15:50:07:054
6.9094,-5.0707,-0.0575,1.0312,1.1225,0.9796,0.0,47.199,360,2022-11-07 15:50:07:065
6.5886,-4.8935,-0.1293,0.9848,1.106,0.932,0.0,47.199,369,2022-11-07 15:50:07:074
6.3707,-4.8121,-0.1173,0.9133,1.0376,0.8758,0.0,47.199,379,2022-11-07 15:50:07:084
6.172,-4.86,-0.1413,0.8656,0.9869,0.8489,0.0,47.199,390,2022-11-07 15:50:07:095
6.172,-4.86,-0.1413,0.832,0.9344,0.8391,0.0,47.199,399,2022-11-07 15:50:07:104
6.239,-4.8528,0.0048,0.7679,0.8764,0.7988,0.0,47.199,409,2022-11-07 15:50:07:114
6.3803,-4.8648,0.2274,0.7038,0.8538,0.7456,0.0,47.199,418,2022-11-07 15:50:07:123
6.6652,-5.1042,0.3854,0.6439,0.877,0.6956,0.0,47.199,429,2022-11-07 15:50:07:134
6.9213,-5.4633,0.4812,0.5578,0.9222,0.6546,0.0,47.199,440,2022-11-07 15:50:07:145
6.9213,-5.4633,0.4812,0.4722,0.9503,0.6387,0.0,47.199,449,2022-11-07 15:50:07:154
7.2086,-5.7339,0.4621,0.3873,0.9411,0.6424,0.0,47.199,458,2022-11-07 15:50:07:163
7.3642,-6.0451,0.3926,0.2902,0.8501,0.6607,0.0,47.199,469,2022-11-07 15:50:07:174
7.5917,-6.1313,0.3232,0.2193,0.7408,0.6479,0.0,47.199,480,2022-11-07 15:50:07:185
7.5917,-6.1313,0.3232,0.2193,0.7408,0.6479,0.0,47.199,489,2022-11-07 15:50:07:194
7.5414,-5.8177,0.2753,0.1503,0.5899,0.5844,0.0,47.199,498,2022-11-07 15:50:07:203
7.1464,-5.3987,0.3902,0.1143,0.4518,0.4921,0.0,47.199,509,2022-11-07 15:50:07:214
6.7322,-5.1521,0.4716,0.1008,0.3559,0.4072,0.0,47.199,519,2022-11-07 15:50:07:224
6.421,-5.0276,0.5291,0.0947,0.304,0.3516,0.0,47.199,529,2022-11-07 15:50:07:234
6.421,-5.0276,0.5291,0.0947,0.304,0.3516,0.0,47.199,538,2022-11-07 15:50:07:243
6.172,-4.9678,0.5794,0.077,0.2655,0.3052,0.0,47.199,549,2022-11-07 15:50:07:254
6.1959,-5.1473,0.5028,0.0013,0.1788,0.2368,0.0,47.199,561,2022-11-07 15:50:07:266
6.3635,-5.5184,0.4142,0.0013,0.1788,0.2368,0.0,47.199,568,2022-11-07 15:50:07:273
6.5407,-5.8177,0.4956,-0.1032,0.0633,0.1965,0.0,47.199,579,2022-11-07 15:50:07:284
6.5407,-5.8177,0.4956,-0.2577,-0.1041,0.1397,0.0,47.199,589,2022-11-07 15:50:07:294
6.7107,-5.9517,0.565,-0.3671,-0.2336,0.0798,0.0,47.199,599,2022-11-07 15:50:07:304
6.7561,-5.6908,0.6344,-0.4691,-0.3747,-0.0051,0.0,45.332,609,2022-11-07 15:50:07:314
6.7561,-5.6908,0.6344,-0.5919,-0.4975,-0.0925,0.0,45.332,618,2022-11-07 15:50:07:323
6.3994,-5.7195,0.9552,-0.6884,-0.525,-0.1419,0.0,45.332,629,2022-11-07 15:50:07:334
6.4186,-5.7698,1.0989,-0.6884,-0.525,-0.1419,0.0,45.332,639,2022-11-07 15:50:07:344
6.634,-5.9326,1.154,-0.7984,-0.5647,-0.214,0.0,45.332,649,2022-11-07 15:50:07:354
6.7801,-6.1768,1.3096,-0.9297,-0.5573,-0.2721,0.0,45.332,659,2022-11-07 15:50:07:364
7.0674,-6.4138,1.5179,-1.0348,-0.5054,-0.3142,0.0,45.332,671,2022-11-07 15:50:07:376
7.0674,-6.4138,1.5179,-1.1331,-0.4315,-0.3618,0.0,45.332,679,2022-11-07 15:50:07:384
7.2589,-6.5407,1.7022,-1.226,-0.3185,-0.4113,0.0,45.332,690,2022-11-07 15:50:07:395
7.5079,-6.7945,1.7238,-1.3524,-0.1762,-0.484,0.0,45.332,699,2022-11-07 15:50:07:404
7.6252,-6.9812,1.7908,-1.4764,-0.0265,-0.5634,0.0,45.332,713,2022-11-07 15:50:07:418
7.6252,-6.9812,1.7908,-1.6059,0.111,-0.6545,0.0,45.332,719,2022-11-07 15:50:07:424
7.6515,-6.9405,1.7285,-1.6841,0.1726,-0.7259,0.0,45.332,729,2022-11-07 15:50:07:434
7.6515,-6.9405,1.7285,-1.6841,0.1726,-0.7259,0.0,45.332,739,2022-11-07 15:50:07:444
7.3307,-7.041,1.8243,-1.9621,0.5599,-0.878,0.0,45.332,749,2022-11-07 15:50:07:454
7.065,-6.9525,1.8195,-2.0574,0.7334,-0.9403,0.0,45.332,759,2022-11-07 15:50:07:464
7.1105,-6.6867,1.6591,-2.0574,0.7334,-0.9403,0.0,45.332,769,2022-11-07 15:50:07:474
6.998,-7.0482,1.786,-2.1563,0.8825,-1.0607,0.0,45.332,779,2022-11-07 15:50:07:484
6.9908,-7.1081,1.7453,-2.2553,1.045,-1.1737,0.0,45.332,789,2022-11-07 15:50:07:494
6.9908,-7.1081,1.7453,-2.3341,1.1647,-1.258,0.0,45.332,799,2022-11-07 15:50:07:504
6.9956,-7.3571,1.8075,-2.4324,1.3443,-1.3398,0.0,45.332,809,2022-11-07 15:50:07:514
7.053,-7.4313,1.8267,-2.5131,1.5306,-1.4248,0.0,45.332,819,2022-11-07 15:50:07:524
7.0267,-7.527,1.8411,-2.5674,1.6815,-1.4907,0.0,45.332,829,2022-11-07 15:50:07:534
7.0267,-7.527,1.8411,-2.5674,1.6815,-1.4907,0.0,45.332,839,2022-11-07 15:50:07:544
7.0434,-7.5845,1.8578,-2.6163,1.8397,-1.5457,0.0,45.332,849,2022-11-07 15:50:07:554
6.9884,-7.6803,1.853,-2.681,2.0963,-1.6184,0.0,45.332,859,2022-11-07 15:50:07:564
6.9692,-7.8024,1.8794,-2.7275,2.3327,-1.6477,0.0,45.332,869,2022-11-07 15:50:07:574
6.9692,-7.8024,1.8794,-2.7574,2.5312,-1.6502,0.0,45.332,881,2022-11-07 15:50:07:586
6.8782,-7.8287,1.8889,-2.777,2.7829,-1.6276,0.0,45.332,891,2022-11-07 15:50:07:596
6.7059,-7.7784,1.8291,-2.7794,2.9722,-1.583,0.0,45.332,899,2022-11-07 15:50:07:604
6.4808,-7.6132,1.7597,-2.7733,3.1518,-1.5262,0.0,45.332,909,2022-11-07 15:50:07:614
6.2821,-7.4744,1.616,-2.7415,3.3192,-1.4364,0.0,45.332,919,2022-11-07 15:50:07:624
6.2821,-7.4744,1.616,-2.7415,3.3192,-1.4364,0.0,47.197,928,2022-11-07 15:50:07:633
6.1313,-7.4145,1.4796,-2.6475,3.4108,-1.2592,0.0,47.197,940,2022-11-07 15:50:07:645
6.0499,-7.3595,1.3311,-2.6475,3.4108,-1.2592,0.0,47.197,949,2022-11-07 15:50:07:654
5.9302,-7.4313,1.1707,-2.5766,3.3534,-1.1548,0.0,47.197,959,2022-11-07 15:50:07:664
5.9158,-7.472,1.1228,-2.4776,3.1714,-0.9862,0.0,47.197,969,2022-11-07 15:50:07:674
5.9158,-7.472,1.1228,-2.3371,2.8592,-0.7907,0.0,47.197,979,2022-11-07 15:50:07:684
6.1409,-7.3762,1.2186,-2.1887,2.5654,-0.6502,0.0,47.197,989,2022-11-07 15:50:07:694
6.3444,-7.3475,1.3287,-2.0085,2.2453,-0.5182,0.0,47.197,998,2022-11-07 15:50:07:703
6.3444,-7.3092,1.4005,-1.7641,1.8928,-0.3447,0.0,47.197,1009,2022-11-07 15:50:07:714
6.3444,-7.3092,1.4005,-1.4831,1.5605,-0.1578,0.0,47.197,1018,2022-11-07 15:50:07:723
6.3659,-7.0602,1.525,-1.2547,1.329,-2.0E-4,0.0,47.197,1029,2022-11-07 15:50:07:734
6.5311,-6.7681,1.4963,-0.956,1.0376,0.1653,0.0,47.197,1041,2022-11-07 15:50:07:746
6.7657,-6.6963,1.5322,-0.956,1.0376,0.1653,0.0,47.197,1049,2022-11-07 15:50:07:754
6.9908,-6.6843,1.5681,-0.6579,0.7572,0.2948,0.0,47.197,1059,2022-11-07 15:50:07:764
6.9908,-6.6843,1.5681,-0.4245,0.5569,0.3834,0.0,47.197,1069,2022-11-07 15:50:07:774
7.2398,-6.6724,1.5586,-0.2003,0.3755,0.4598,0.0,47.197,1078,2022-11-07 15:50:07:783
7.5558,-6.6771,1.4796,0.066,0.1403,0.5477,0.0,47.197,1089,2022-11-07 15:50:07:794
7.7114,-6.6005,1.4604,0.2645,-0.0693,0.6106,0.0,47.197,1099,2022-11-07 15:50:07:804
7.7665,-6.5287,1.4843,0.5022,-0.3277,0.6754,0.0,47.197,1111,2022-11-07 15:50:07:816
7.7665,-6.5287,1.4843,0.7752,-0.572,0.7273,0.0,47.197,1119,2022-11-07 15:50:07:824
7.8096,-6.2151,1.5346,0.942,-0.7033,0.7383,0.0,47.197,1129,2022-11-07 15:50:07:834
7.7593,-5.99,1.537,0.942,-0.7033,0.7383,0.0,47.197,1139,2022-11-07 15:50:07:844
7.7976,-5.8919,1.5705,1.0965,-0.8133,0.7438,0.0,47.197,1149,2022-11-07 15:50:07:854
7.7976,-5.8919,1.5705,1.3391,-0.9269,0.7298,0.0,47.197,1159,2022-11-07 15:50:07:864
7.8814,-5.8631,1.6088,1.3391,-0.9269,0.7298,0.0,47.197,1169,2022-11-07 15:50:07:874
7.9747,-5.8703,1.561,1.504,-0.9917,0.7395,0.0,47.197,1179,2022-11-07 15:50:07:884
7.9747,-5.8703,1.561,1.5895,-1.0375,0.7511,0.0,47.197,1189,2022-11-07 15:50:07:894
8.0825,-5.8919,1.561,1.6634,-1.0619,0.7621,0.0,47.197,1199,2022-11-07 15:50:07:904
8.1088,-5.8105,1.4772,1.7379,-1.1089,0.7823,0.0,47.197,1209,2022-11-07 15:50:07:914
8.0705,-5.6237,1.4365,1.7807,-1.1517,0.7847,0.0,47.197,1219,2022-11-07 15:50:07:924
8.0394,-5.3484,1.3982,1.8161,-1.1865,0.7652,0.0,47.197,1229,2022-11-07 15:50:07:934
8.0394,-5.3484,1.3982,1.8552,-1.2183,0.7023,0.0,47.197,1240,2022-11-07 15:50:07:945
7.8574,-5.0013,1.3958,1.8846,-1.2226,0.6278,0.0,42.571,1249,2022-11-07 15:50:07:954
7.7282,-4.8433,1.3407,1.9102,-1.2097,0.5386,0.0,42.571,1260,2022-11-07 15:50:07:965
7.7282,-4.8433,1.3407,1.9145,-1.2012,0.4317,0.0,42.571,1269,2022-11-07 15:50:07:974
7.5965,-4.9031,1.0989,1.9145,-1.2012,0.4317,0.0,42.571,1278,2022-11-07 15:50:07:983
7.7545,-5.0875,0.9409,1.8943,-1.2122,0.3706,0.0,42.571,1291,2022-11-07 15:50:07:996
8.1543,-5.5064,0.8523,1.8485,-1.2378,0.3113,0.0,42.571,1299,2022-11-07 15:50:08:004
8.1543,-5.5064,0.8523,1.7294,-1.2861,0.2423,0.0,42.571,1309,2022-11-07 15:50:08:014
8.5421,-5.8512,0.802,1.6097,-1.2965,0.1922,0.0,42.571,1318,2022-11-07 15:50:08:023
8.7672,-5.9374,0.8715,1.427,-1.2116,0.1018,0.0,42.571,1329,2022-11-07 15:50:08:034
8.5086,-5.7602,0.9002,1.2199,-1.01,-0.0088,0.0,42.571,1339,2022-11-07 15:50:08:044
8.5086,-5.7602,0.9002,1.2199,-1.01,-0.0088,0.0,42.571,1349,2022-11-07 15:50:08:054
8.5086,-5.7602,0.9002,1.2199,-1.01,-0.0088,0.0,42.571,1359,2022-11-07 15:50:08:064
8.5086,-5.7602,0.9002,1.2199,-1.01,-0.0088,0.0,42.571,1369,2022-11-07 15:50:08:074
8.1399,-5.5591,0.8451,1.088,-0.8518,-0.0747,0.0,42.571,1379,2022-11-07 15:50:08:084
8.1399,-5.5591,0.8451,1.088,-0.8518,-0.0747,0.0,42.571,1388,2022-11-07 15:50:08:093
6.7322,-4.726,0.2849,0.3965,-0.2299,-0.3032,0.0,42.571,1399,2022-11-07 15:50:08:104
6.7322,-4.726,0.2849,0.3965,-0.2299,-0.3032,0.0,42.571,1409,2022-11-07 15:50:08:114
6.7322,-4.726,0.2849,0.3965,-0.2299,-0.3032,0.0,42.571,1419,2022-11-07 15:50:08:124
6.4736,-4.5703,0.0287,0.0141,-0.1267,-0.3796,0.0,42.571,1430,2022-11-07 15:50:08:135
