ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.1806,-4.3692,3.3661,-0.43,-3.5585,1.0584,0.0,48.215,21,2022-11-07 15:52:39:853
8.1806,-4.3692,3.3661,-0.43,-3.5585,1.0584,0.0,48.215,25,2022-11-07 15:52:39:857
6.5335,-4.7499,4.1442,-0.27,-3.3081,1.3816,0.0,48.215,35,2022-11-07 15:52:39:867
7.302,-5.346,5.2072,-0.0012,-2.5793,1.6662,0.0,48.215,45,2022-11-07 15:52:39:877
7.302,-5.346,5.2072,-0.0012,-2.5793,1.6662,0.0,48.215,55,2022-11-07 15:52:39:887
9.1431,-5.9062,5.1545,0.3678,-1.7687,1.7982,0.0,48.215,65,2022-11-07 15:52:39:897
10.5723,-7.2517,4.3118,0.6335,-1.3924,1.8336,0.0,48.215,74,2022-11-07 15:52:39:906
10.1438,-9.0665,3.505,0.8088,-1.0986,1.8922,0.0,48.215,85,2022-11-07 15:52:39:917
9.1095,-10.0265,2.5856,0.8088,-0.6881,2.1341,0.0,48.215,95,2022-11-07 15:52:39:927
7.6084,-12.3464,1.2689,0.7783,-0.4425,2.4121,0.0,48.215,105,2022-11-07 15:52:39:937
7.6084,-12.3464,1.2689,0.6372,0.078,2.8751,0.0,48.215,116,2022-11-07 15:52:39:948
4.7619,-12.7582,-3.9431,0.6744,1.6558,3.0956,0.0,48.215,125,2022-11-07 15:52:39:957
0.7206,-12.7007,-24.7909,0.2957,1.3168,2.9735,0.0,48.215,135,2022-11-07 15:52:39:967
6.9549,-11.6329,-6.0068,0.2957,1.3168,2.9735,0.0,48.215,145,2022-11-07 15:52:39:977
7.3307,-11.9537,-1.3646,0.3824,0.2148,2.6363,0.0,48.215,155,2022-11-07 15:52:39:987
7.3307,-11.9537,-1.3646,0.1424,-0.7785,2.26,0.0,48.215,165,2022-11-07 15:52:39:997
5.6668,-12.1812,0.7877,-0.2339,-1.0534,2.1531,0.0,48.215,175,2022-11-07 15:52:40:007
4.6015,-10.321,0.9433,-0.6921,-1.1413,2.1231,0.0,48.215,185,2022-11-07 15:52:40:017
4.1107,-10.6322,1.3287,-1.0189,-1.2525,1.921,0.0,48.215,194,2022-11-07 15:52:40:026
4.1107,-10.6322,1.3287,-1.2119,-1.272,1.6882,0.0,48.215,205,2022-11-07 15:52:40:037
3.9383,-11.0703,1.932,-1.3121,-1.2293,1.4213,0.0,48.215,216,2022-11-07 15:52:40:048
4.2423,-11.8915,2.3342,-1.3323,-1.1346,0.9998,0.0,48.215,225,2022-11-07 15:52:40:057
4.1897,-12.5475,2.4994,-1.295,-1.0191,0.6992,0.0,48.215,236,2022-11-07 15:52:40:068
4.1897,-12.5475,2.4994,-1.295,-1.0191,0.6992,0.0,48.215,245,2022-11-07 15:52:40:077
3.8952,-13.2274,2.5042,-1.2284,-0.7919,0.4268,0.0,48.215,255,2022-11-07 15:52:40:087
3.1243,-13.8355,2.7939,-0.9224,0.0676,0.6406,0.0,48.215,271,2022-11-07 15:52:40:103
2.9447,-12.3344,2.0685,-0.9224,0.0676,0.6406,0.0,48.215,275,2022-11-07 15:52:40:107
2.837,-11.9657,2.1284,-0.7281,0.3987,0.8886,0.0,48.215,285,2022-11-07 15:52:40:117
2.837,-11.9657,2.1284,-0.4154,0.9423,1.4139,0.0,48.215,295,2022-11-07 15:52:40:127
2.1786,-11.5874,2.1475,-0.2449,1.202,1.7243,0.0,48.215,307,2022-11-07 15:52:40:139
2.746,-9.9714,1.8147,-0.2449,1.202,1.7243,0.0,48.215,316,2022-11-07 15:52:40:148
2.746,-9.9714,1.8147,0.1564,1.679,2.1097,0.0,48.215,324,2022-11-07 15:52:40:156
3.4714,-8.8797,1.2856,0.3623,1.8544,2.0834,0.0,57.592,335,2022-11-07 15:52:40:167
3.7539,-8.2812,1.0103,0.5419,1.9967,1.9405,0.0,57.592,347,2022-11-07 15:52:40:179
3.821,-7.7856,0.6799,0.683,2.1292,1.7383,0.0,57.592,355,2022-11-07 15:52:40:187
6.6771,-5.2263,-12.2219,0.3879,1.5196,1.3241,0.0,57.592,365,2022-11-07 15:52:40:197
6.6771,-5.2263,-12.2219,-0.5907,-0.2562,0.8006,0.0,57.592,375,2022-11-07 15:52:40:207
2.6981,-8.3075,1.1611,-0.6151,-0.3399,0.844,0.0,57.592,384,2022-11-07 15:52:40:216
2.2959,-8.2812,1.3646,-0.3207,0.0676,1.1665,0.0,57.592,395,2022-11-07 15:52:40:227
2.2959,-8.2812,1.3646,-0.3207,0.0676,1.1665,0.0,57.592,405,2022-11-07 15:52:40:237
2.4827,-7.4337,0.7565,0.1161,0.5392,1.6381,0.0,57.592,415,2022-11-07 15:52:40:247
3.1219,-8.1519,0.7398,0.1161,0.5392,1.6381,0.0,57.592,425,2022-11-07 15:52:40:257
3.8282,-7.8263,0.6009,0.3513,0.8232,1.8318,0.0,57.592,434,2022-11-07 15:52:40:266
3.8282,-7.8263,0.6009,0.5138,1.0089,1.8122,0.0,57.592,446,2022-11-07 15:52:40:278
4.0772,-7.4313,0.2274,0.6353,1.1109,1.6803,0.0,57.592,454,2022-11-07 15:52:40:286
3.888,-6.8375,-0.1125,0.7404,1.1213,1.4622,0.0,57.592,468,2022-11-07 15:52:40:300
3.888,-6.8375,-0.1125,0.7813,1.0395,1.3095,0.0,57.592,475,2022-11-07 15:52:40:307
3.2799,-6.1696,-0.328,0.7978,0.9063,1.1971,0.0,57.592,485,2022-11-07 15:52:40:317
2.9639,-5.6094,-0.4692,0.7972,0.6332,1.0786,0.0,57.592,495,2022-11-07 15:52:40:327
2.9639,-5.6094,-0.4692,0.7862,0.4127,1.0028,0.0,57.592,505,2022-11-07 15:52:40:337
2.8873,-5.2048,-0.3735,0.76,0.1232,0.8642,0.0,57.592,515,2022-11-07 15:52:40:347
2.9112,-4.9342,-0.5052,0.76,0.1232,0.8642,0.0,57.592,525,2022-11-07 15:52:40:357
3.0573,-5.0132,-0.4836,0.7074,-0.2262,0.6644,0.0,57.592,535,2022-11-07 15:52:40:367
3.0573,-5.0132,-0.4836,0.6537,-0.5207,0.4616,0.0,57.592,545,2022-11-07 15:52:40:377
3.1746,-5.6836,-0.3639,0.6011,-0.8084,0.2429,0.0,57.592,555,2022-11-07 15:52:40:387
