ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.1775,-4.8792,0.8523,0.1692,0.3467,1.2472,0.0,50.346,483,2022-11-07 15:50:02:928
7.0315,-4.9175,0.6584,0.0966,0.4139,1.216,0.0,50.346,494,2022-11-07 15:50:02:939
7.0315,-4.9175,0.6584,0.0263,0.3987,1.202,0.0,50.346,504,2022-11-07 15:50:02:949
6.998,-4.5512,0.5099,-0.0165,0.3229,1.1409,0.0,50.346,514,2022-11-07 15:50:02:959
6.9405,-4.5057,0.5004,-0.0623,0.1885,1.0273,0.0,50.346,524,2022-11-07 15:50:02:969
6.8926,-4.4602,0.4956,-0.0812,0.0615,0.9356,0.0,50.346,533,2022-11-07 15:50:02:978
6.8399,-4.3956,0.4549,-0.0806,-0.1138,0.8159,0.0,50.346,544,2022-11-07 15:50:02:989
6.8399,-4.3956,0.4549,-0.0763,-0.2543,0.7188,0.0,50.346,554,2022-11-07 15:50:02:999
6.8232,-4.5416,0.3998,-0.0739,-0.3857,0.6259,0.0,50.346,564,2022-11-07 15:50:03:009
6.9429,-4.8026,0.3615,-0.0794,-0.5415,0.5123,0.0,50.346,574,2022-11-07 15:50:03:019
7.1129,-5.1425,0.5387,-0.0812,-0.6282,0.4237,0.0,50.346,584,2022-11-07 15:50:03:029
7.369,-5.4609,0.9457,-0.0647,-0.6343,0.3058,0.0,50.346,596,2022-11-07 15:50:03:041
7.369,-5.4609,0.9457,-0.0647,-0.6343,0.3058,0.0,50.346,604,2022-11-07 15:50:03:049
7.472,-5.7578,1.0726,-0.0464,-0.5751,0.1775,0.0,50.346,614,2022-11-07 15:50:03:059
7.448,-5.8512,1.063,-0.0409,-0.506,0.07,0.0,50.346,624,2022-11-07 15:50:03:069
7.448,-5.8512,1.063,-0.0409,-0.4425,-0.0509,0.0,41.768,634,2022-11-07 15:50:03:079
7.2589,-5.9637,1.1061,-0.0629,-0.3338,-0.1847,0.0,41.768,643,2022-11-07 15:50:03:088
7.0889,-5.9829,1.1085,-0.0885,-0.2305,-0.2751,0.0,41.768,654,2022-11-07 15:50:03:099
6.9333,-5.9254,1.0151,-0.1185,-0.1682,-0.3728,0.0,41.768,664,2022-11-07 15:50:03:109
6.9333,-5.9254,1.0151,-0.1692,-0.101,-0.437,0.0,41.768,673,2022-11-07 15:50:03:118
6.5981,-6.0331,0.9744,-0.2419,-0.0485,-0.4724,0.0,41.768,685,2022-11-07 15:50:03:130
6.5479,-6.0571,0.9481,-0.3579,-0.0057,-0.5274,0.0,41.768,694,2022-11-07 15:50:03:139
6.6843,-6.1265,0.9002,-0.4483,-0.0057,-0.5897,0.0,41.768,704,2022-11-07 15:50:03:149
6.6843,-6.1265,0.9002,-0.5308,0.0114,-0.6221,0.0,41.768,715,2022-11-07 15:50:03:160
6.8543,-6.4258,1.1252,-0.697,0.0816,-0.6795,0.0,41.768,723,2022-11-07 15:50:03:168
7.1129,-6.7011,1.2449,-0.697,0.0816,-0.6795,0.0,41.768,734,2022-11-07 15:50:03:179
7.4337,-7.0961,1.3215,-0.7959,0.1067,-0.7388,0.0,41.768,744,2022-11-07 15:50:03:189
7.5486,-7.3283,1.4819,-0.9364,0.1739,-0.7925,0.0,41.768,753,2022-11-07 15:50:03:198
7.5486,-7.3283,1.4819,-1.0806,0.2826,-0.8249,0.0,41.768,764,2022-11-07 15:50:03:209
7.6013,-7.3547,1.604,-1.1832,0.3999,-0.853,0.0,41.768,774,2022-11-07 15:50:03:219
7.3714,-7.1991,1.6998,-1.2944,0.5862,-0.8902,0.0,41.768,784,2022-11-07 15:50:03:229
7.2565,-6.6293,1.5801,-1.2944,0.5862,-0.8902,0.0,41.768,794,2022-11-07 15:50:03:239
6.8375,-6.7298,1.6831,-1.3732,0.7566,-0.9758,0.0,41.768,804,2022-11-07 15:50:03:249
6.7298,-6.7083,1.6591,-1.4813,1.0999,-1.0949,0.0,41.768,817,2022-11-07 15:50:03:262
6.7298,-6.7083,1.6591,-1.4813,1.0999,-1.0949,0.0,41.768,824,2022-11-07 15:50:03:269
6.6652,-6.8016,1.549,-1.5589,1.3449,-1.1694,0.0,41.768,836,2022-11-07 15:50:03:281
6.7154,-7.0219,1.446,-1.6352,1.5227,-1.25,0.0,41.768,844,2022-11-07 15:50:03:289
6.7154,-7.0219,1.446,-1.6847,1.6369,-1.2757,0.0,41.768,853,2022-11-07 15:50:03:298
6.7131,-7.2828,1.4556,-1.7318,1.7481,-1.291,0.0,41.768,864,2022-11-07 15:50:03:309
6.6987,-7.3738,1.4843,-1.7739,1.8818,-1.3014,0.0,41.768,873,2022-11-07 15:50:03:318
6.7298,-7.5654,1.5394,-1.7959,1.9942,-1.3075,0.0,41.768,884,2022-11-07 15:50:03:329
6.7298,-7.5654,1.5394,-1.7959,1.9942,-1.3075,0.0,41.768,894,2022-11-07 15:50:03:339
6.8016,-7.7066,1.5801,-1.8057,2.1042,-1.3148,0.0,41.768,904,2022-11-07 15:50:03:349
6.8256,-7.9101,1.5969,-1.7953,2.2123,-1.3466,0.0,41.768,914,2022-11-07 15:50:03:359
6.7059,-8.0107,1.628,-1.7751,2.3186,-1.3313,0.0,41.768,923,2022-11-07 15:50:03:368
6.5072,-8.0274,1.5394,-1.7318,2.4524,-1.2617,0.0,41.768,934,2022-11-07 15:50:03:379
6.5072,-8.0274,1.5394,-1.6707,2.5642,-1.148,0.0,41.768,944,2022-11-07 15:50:03:389
6.3803,-7.9269,1.5131,-1.6059,2.6186,-1.0448,0.0,41.768,954,2022-11-07 15:50:03:399
6.2701,-7.7736,1.4149,-1.5277,2.6326,-0.9409,0.0,51.103,964,2022-11-07 15:50:03:409
6.251,-7.6276,1.3191,-1.4196,2.5898,-0.8218,0.0,51.103,974,2022-11-07 15:50:03:419
6.2582,-7.6659,1.2114,-1.3072,2.4854,-0.7027,0.0,51.103,984,2022-11-07 15:50:03:429
6.2582,-7.6659,1.2114,-1.3072,2.4854,-0.7027,0.0,51.103,996,2022-11-07 15:50:03:441
6.3515,-7.7186,1.075,-1.2138,2.3357,-0.5983,0.0,51.103,1005,2022-11-07 15:50:03:450
6.4162,-7.6875,1.0007,-1.0348,1.9851,-0.4187,0.0,51.103,1014,2022-11-07 15:50:03:459
6.4162,-7.6875,1.0007,-1.0348,1.9851,-0.4187,0.0,51.103,1024,2022-11-07 15:50:03:469
6.4425,-7.6539,0.9792,-0.8656,1.6357,-0.2586,0.0,51.103,1034,2022-11-07 15:50:03:479
6.5263,-7.618,1.0414,-0.744,1.3974,-0.1438,0.0,51.103,1044,2022-11-07 15:50:03:489
6.591,-7.4265,1.0654,-0.6108,1.161,-0.0259,0.0,51.103,1053,2022-11-07 15:50:03:498
6.591,-7.4265,1.0654,-0.427,0.8721,0.1012,0.0,51.103,1064,2022-11-07 15:50:03:509
6.6101,-7.1655,1.1085,-0.2755,0.6528,0.1934,0.0,51.103,1074,2022-11-07 15:50:03:519
6.6484,-6.9189,1.1133,-0.1215,0.4402,0.2704,0.0,51.103,1084,2022-11-07 15:50:03:529
6.7442,-6.737,1.0773,0.0703,0.172,0.3547,0.0,51.103,1095,2022-11-07 15:50:03:540
6.9692,-6.6963,1.0534,0.2218,-0.0491,0.4115,0.0,51.103,1104,2022-11-07 15:50:03:549
6.9692,-6.6963,1.0534,0.3666,-0.2715,0.4543,0.0,51.103,1113,2022-11-07 15:50:03:558
7.1679,-6.6604,1.1037,0.5052,-0.4816,0.4836,0.0,51.103,1124,2022-11-07 15:50:03:569
7.3188,-6.634,1.1947,0.6408,-0.671,0.4995,0.0,51.103,1134,2022-11-07 15:50:03:579
7.3188,-6.634,1.2593,0.7673,-0.831,0.5117,0.0,51.103,1144,2022-11-07 15:50:03:589
7.4097,-6.5287,1.2593,0.9127,-0.9917,0.5202,0.0,51.103,1154,2022-11-07 15:50:03:599
7.5055,-6.5263,1.3718,1.0196,-1.079,0.5288,0.0,51.103,1164,2022-11-07 15:50:03:609
7.5055,-6.5263,1.3718,1.143,-1.1542,0.53,0.0,51.103,1174,2022-11-07 15:50:03:619
7.6946,-6.5048,1.4843,1.2236,-1.1792,0.5453,0.0,51.103,1183,2022-11-07 15:50:03:628
7.6922,-6.5718,1.4245,1.2236,-1.1792,0.5453,0.0,51.103,1194,2022-11-07 15:50:03:639
7.7282,-6.5263,1.4245,1.2908,-1.2,0.5862,0.0,51.103,1204,2022-11-07 15:50:03:649
7.8407,-6.3372,1.3359,1.3464,-1.2268,0.6125,0.0,51.103,1214,2022-11-07 15:50:03:659
7.7138,-6.1648,1.3072,1.3617,-1.2433,0.629,0.0,51.103,1225,2022-11-07 15:50:03:670
7.6827,-6.0259,1.2377,1.3568,-1.2494,0.643,0.0,51.103,1236,2022-11-07 15:50:03:681
7.6827,-6.0259,1.2377,1.3568,-1.2494,0.643,0.0,51.103,1244,2022-11-07 15:50:03:689
7.7449,-5.856,1.2545,1.3391,-1.2788,0.6296,0.0,51.103,1254,2022-11-07 15:50:03:699
7.776,-5.8943,1.2377,1.311,-1.2971,0.6125,0.0,51.103,1264,2022-11-07 15:50:03:709
7.776,-5.8943,1.2377,1.2774,-1.3148,0.6015,0.0,51.103,1274,2022-11-07 15:50:03:719
7.9652,-5.911,1.2354,1.2181,-1.3447,0.5758,0.0,41.258,1284,2022-11-07 15:50:03:729
8.0514,-5.9206,1.2282,1.1521,-1.3631,0.538,0.0,41.258,1294,2022-11-07 15:50:03:739
8.0992,-5.8177,1.2784,1.0807,-1.3606,0.4842,0.0,41.258,1304,2022-11-07 15:50:03:749
8.1016,-5.844,1.3311,1.0312,-1.3386,0.4543,0.0,41.258,1315,2022-11-07 15:50:03:760
8.1016,-5.844,1.3311,0.92,-1.2672,0.406,0.0,41.258,1324,2022-11-07 15:50:03:769
