ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.2271,-5.1401,-0.1317,0.1179,-0.8023,-0.2494,0.0,50.906,1203,2022-11-07 15:53:45:837
7.3451,-5.3101,-0.6488,0.2933,-0.6783,-0.2067,0.0,50.906,1211,2022-11-07 15:53:45:845
8.5757,-5.7075,-1.288,0.5694,-0.5506,-0.1572,0.0,50.906,1221,2022-11-07 15:53:45:855
8.5757,-5.7075,-1.288,0.7031,-0.5824,-0.1236,0.0,50.906,1231,2022-11-07 15:53:45:865
10.0097,-6.2941,-2.0158,0.7936,-0.6758,-0.1035,0.0,50.906,1241,2022-11-07 15:53:45:875
10.7591,-6.3635,-2.7652,0.832,-0.7608,-0.1163,0.0,50.906,1250,2022-11-07 15:53:45:884
10.4311,-5.9445,-3.584,0.7624,-0.7815,-0.2024,0.0,50.906,1261,2022-11-07 15:53:45:895
10.4311,-5.9445,-3.584,0.5822,-0.5598,-0.2708,0.0,50.906,1271,2022-11-07 15:53:45:905
9.2316,-5.4011,-4.3573,0.2053,0.0047,-0.291,0.0,52.192,1280,2022-11-07 15:53:45:914
7.5318,-4.726,-4.8409,-0.1038,0.5019,-0.2128,0.0,52.192,1291,2022-11-07 15:53:45:925
6.5622,-3.9239,-4.5584,-0.3335,0.8977,-0.1035,0.0,52.192,1301,2022-11-07 15:53:45:935
5.8847,-3.7037,-2.9304,-0.4569,1.1677,-0.0082,0.0,52.192,1311,2022-11-07 15:53:45:945
6.2007,-2.9328,-3.3469,-0.5058,1.5795,-0.0766,0.0,52.192,1321,2022-11-07 15:53:45:955
6.2007,-2.9328,-3.3469,-0.5058,1.5795,-0.0766,0.0,52.192,1331,2022-11-07 15:53:45:965
6.5407,-2.3654,-3.8593,-0.2614,1.1635,-0.0564,0.0,52.192,1341,2022-11-07 15:53:45:975
6.5407,-2.3654,-3.8593,0.0397,0.4414,-0.0662,0.0,52.192,1350,2022-11-07 15:53:45:984
7.8694,-2.6958,-4.0077,0.1882,0.0548,-0.1713,0.0,52.192,1361,2022-11-07 15:53:45:995
