ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.6604,-10.5053,-2.3319,0.0623,-2.8084,1.6491,0.0,43.364,303,2022-11-07 15:53:36:943
6.8567,-11.3983,-1.2234,-0.0775,-2.889,1.5251,0.0,43.364,313,2022-11-07 15:53:36:953
7.2948,-11.5587,-0.182,-0.2968,-2.5543,1.1067,0.0,43.364,326,2022-11-07 15:53:36:966
6.8926,-11.6832,0.6727,-0.3836,-2.0497,0.7402,0.0,43.364,333,2022-11-07 15:53:36:973
5.7794,-11.3121,1.4939,-0.364,-1.3105,0.4451,0.0,43.364,343,2022-11-07 15:53:36:983
5.7794,-11.3121,1.4939,-0.1863,-0.1719,0.3254,0.0,43.364,353,2022-11-07 15:53:36:993
4.4147,-11.0727,2.0853,0.0709,0.8177,0.4701,0.0,43.364,363,2022-11-07 15:53:37:003
3.9431,-9.6147,1.7716,0.3983,1.982,0.6772,0.0,43.364,373,2022-11-07 15:53:37:013
3.9431,-9.6147,1.7716,0.3983,1.982,0.6772,0.0,43.364,383,2022-11-07 15:53:37:023
4.4961,-8.5254,0.8691,0.6262,2.9557,0.6516,0.0,43.364,393,2022-11-07 15:53:37:033
4.3668,-8.8007,0.0958,0.7294,3.5617,0.5355,0.0,43.364,403,2022-11-07 15:53:37:043
4.4961,-9.0377,-0.2346,0.7972,4.0022,0.4805,0.0,43.364,413,2022-11-07 15:53:37:053
4.4027,-9.3681,-0.3424,0.7984,4.5348,0.4683,0.0,43.364,423,2022-11-07 15:53:37:063
4.4027,-9.3681,-0.3424,0.7984,4.5348,0.4683,0.0,43.364,434,2022-11-07 15:53:37:074
4.3812,-9.6458,-1.2952,0.6304,4.7822,0.6052,0.0,43.364,443,2022-11-07 15:53:37:083
4.6254,-9.2843,-2.272,0.3342,4.5251,0.7432,0.0,43.364,453,2022-11-07 15:53:37:093
4.6254,-9.2843,-2.272,0.0654,4.2062,0.8354,0.0,43.364,463,2022-11-07 15:53:37:103
4.6469,-9.2197,-2.5904,-0.2278,3.8244,0.9075,0.0,43.364,473,2022-11-07 15:53:37:113
4.8959,-8.9156,-2.5737,-0.576,3.321,0.9283,0.0,43.364,483,2022-11-07 15:53:37:123
4.6733,-8.7744,-1.6831,-0.576,3.321,0.9283,0.0,48.675,493,2022-11-07 15:53:37:133
4.6733,-8.7744,-1.6831,-0.7843,3.0431,0.9375,0.0,48.675,503,2022-11-07 15:53:37:143
4.4099,-8.6882,-0.9457,-0.9053,2.8983,0.9631,0.0,48.675,513,2022-11-07 15:53:37:153
4.1538,-8.3339,-0.6991,-0.9688,2.8134,1.0102,0.0,48.675,523,2022-11-07 15:53:37:163
3.9718,-7.8407,-0.4788,-0.9651,2.7536,1.0438,0.0,48.675,533,2022-11-07 15:53:37:173
3.9718,-7.8407,-0.4788,-0.9053,2.709,1.078,0.0,48.675,543,2022-11-07 15:53:37:183
3.821,-6.9668,-0.5889,-0.8008,2.6308,1.1079,0.0,48.675,562,2022-11-07 15:53:37:202
3.821,-6.9668,-0.5889,-0.8008,2.6308,1.1079,0.0,48.675,563,2022-11-07 15:53:37:203
3.8904,-6.7154,-1.0007,-0.7037,2.4561,1.0975,0.0,48.675,573,2022-11-07 15:53:37:213
3.8904,-6.7154,-1.0007,-0.5876,2.0217,1.0541,0.0,48.675,583,2022-11-07 15:53:37:223
3.8114,-6.4114,-1.3407,-0.5259,1.4035,1.0095,0.0,48.675,593,2022-11-07 15:53:37:233
3.6678,-6.239,-1.5801,-0.5021,0.7579,0.9723,0.0,48.675,602,2022-11-07 15:53:37:242
3.6318,-6.4976,-1.4317,-0.4856,0.2307,0.9747,0.0,48.675,613,2022-11-07 15:53:37:253
3.7803,-6.7226,-1.1659,-0.463,-0.2941,0.9869,0.0,48.675,624,2022-11-07 15:53:37:264
3.7803,-6.7226,-1.1659,-0.463,-0.2941,0.9869,0.0,48.675,633,2022-11-07 15:53:37:273
4.0245,-6.7657,-0.8212,-0.4135,-0.8909,0.9674,0.0,48.675,643,2022-11-07 15:53:37:283
4.3118,-6.5455,-0.6057,-0.3653,-1.338,0.8813,0.0,48.675,655,2022-11-07 15:53:37:295
4.4195,-6.3946,-0.3424,-0.303,-1.7455,0.731,0.0,48.675,662,2022-11-07 15:53:37:302
4.4195,-6.3946,-0.3424,-0.1844,-2.2348,0.4567,0.0,48.675,673,2022-11-07 15:53:37:313
4.2519,-6.5431,-0.1006,-0.1008,-2.4449,0.2967,0.0,48.675,683,2022-11-07 15:53:37:323
4.0748,-7.0434,0.3376,-0.0165,-2.5567,0.1635,0.0,48.675,693,2022-11-07 15:53:37:333
4.1921,-7.369,0.34,0.0886,-2.5982,0.0206,0.0,48.675,703,2022-11-07 15:53:37:343
4.1921,-7.369,0.34,0.1418,-2.6306,-0.1028,0.0,48.675,713,2022-11-07 15:53:37:353
4.2663,-7.9245,0.4573,0.2132,-2.6257,-0.2959,0.0,48.675,724,2022-11-07 15:53:37:364
4.4578,-7.946,0.3328,0.245,-2.6147,-0.4706,0.0,48.675,732,2022-11-07 15:53:37:372
4.2687,-8.3171,0.3088,0.2633,-2.5646,-0.6416,0.0,48.675,743,2022-11-07 15:53:37:383
4.1849,-8.5278,0.3232,0.259,-2.4852,-0.7546,0.0,48.675,753,2022-11-07 15:53:37:393
4.1849,-8.5278,0.3232,0.259,-2.4852,-0.7546,0.0,48.675,763,2022-11-07 15:53:37:403
4.0484,-8.669,0.4118,0.2322,-2.3295,-0.8383,0.0,48.675,773,2022-11-07 15:53:37:413
4.0484,-8.669,0.4118,0.201,-2.1389,-0.8878,0.0,48.675,782,2022-11-07 15:53:37:422
3.991,-8.7145,0.5099,0.1711,-1.9477,-0.9245,0.0,48.675,793,2022-11-07 15:53:37:433
3.9934,-8.76,0.5171,0.1363,-1.7363,-0.9684,0.0,48.675,803,2022-11-07 15:53:37:443
3.9622,-8.8414,0.5315,0.0978,-1.5262,-1.0094,0.0,46.111,813,2022-11-07 15:53:37:453
3.9622,-8.8414,0.5315,0.0556,-1.3166,-1.0485,0.0,46.111,824,2022-11-07 15:53:37:464
3.9646,-8.9874,0.4429,-0.0189,-1.0784,-1.0882,0.0,46.111,833,2022-11-07 15:53:37:473
3.9239,-9.1215,0.3543,-0.0189,-1.0784,-1.0882,0.0,46.111,843,2022-11-07 15:53:37:483
3.9239,-9.1215,0.3543,-0.0885,-0.8988,-1.104,0.0,46.111,852,2022-11-07 15:53:37:492
3.7444,-9.1598,0.2394,-0.193,-0.7119,-1.0931,0.0,46.111,863,2022-11-07 15:53:37:503
3.5744,-9.0856,0.1484,-0.3054,-0.5518,-1.0576,0.0,46.111,874,2022-11-07 15:53:37:514
3.5097,-8.8917,0.1484,-0.397,-0.4486,-1.0136,0.0,46.111,883,2022-11-07 15:53:37:523
3.5097,-8.8917,0.1484,-0.5216,-0.3179,-0.9764,0.0,46.111,893,2022-11-07 15:53:37:533
3.5361,-8.6475,0.1413,-0.5992,-0.2311,-0.9904,0.0,46.111,903,2022-11-07 15:53:37:543
3.5504,-8.6714,0.1867,-0.6805,-0.12,-1.0338,0.0,46.111,913,2022-11-07 15:53:37:553
3.5864,-8.7432,0.2825,-0.6805,-0.12,-1.0338,0.0,46.111,923,2022-11-07 15:53:37:563
3.572,-8.9084,0.3495,-0.7208,-0.0436,-1.0662,0.0,46.111,932,2022-11-07 15:53:37:572
3.5409,-9.2867,0.3878,-0.7831,0.1781,-1.1132,0.0,46.111,943,2022-11-07 15:53:37:583
3.5409,-9.2867,0.3878,-0.7984,0.3803,-1.1132,0.0,46.111,953,2022-11-07 15:53:37:593
3.6031,-9.6817,0.3854,-0.7916,0.5031,-1.104,0.0,46.111,963,2022-11-07 15:53:37:603
3.6989,-10.2036,0.3304,-0.7739,0.6186,-1.0876,0.0,46.111,974,2022-11-07 15:53:37:614
3.6989,-10.2036,0.3304,-0.7385,0.7725,-1.046,0.0,46.111,983,2022-11-07 15:53:37:623
3.6007,-10.5125,0.3448,-0.7385,0.7725,-1.046,0.0,46.111,993,2022-11-07 15:53:37:633
3.3302,-10.4502,0.3639,-0.697,0.8904,-0.9825,0.0,46.111,1003,2022-11-07 15:53:37:643
3.1674,-9.9906,0.3974,-0.6383,0.9943,-0.8927,0.0,46.111,1013,2022-11-07 15:53:37:653
3.1674,-9.9906,0.3974,-0.529,1.1415,-0.7742,0.0,46.111,1024,2022-11-07 15:53:37:664
3.0788,-9.4854,0.3926,-0.4575,1.2478,-0.7265,0.0,46.111,1033,2022-11-07 15:53:37:673
