ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
10.5867,-8.6403,1.063,-1.7819,2.103,-1.3576,0.0,42.382,405,2022-11-07 15:49:25:239
7.1847,-9.0617,1.1013,-1.5516,1.9949,-0.8304,0.0,42.382,415,2022-11-07 15:49:25:249
5.5902,-8.3075,0.826,-1.4599,2.1439,-0.316,0.0,42.382,424,2022-11-07 15:49:25:258
6.4305,-6.7705,1.2928,-1.3097,2.1928,-0.0754,0.0,42.382,435,2022-11-07 15:49:25:269
6.5814,-5.8823,1.525,-1.105,2.1549,-0.0308,0.0,42.382,445,2022-11-07 15:49:25:279
6.3396,-5.686,1.4748,-1.105,2.1549,-0.0308,0.0,42.382,455,2022-11-07 15:49:25:289
6.3396,-5.686,1.4748,-0.9505,2.1121,-0.0356,0.0,42.382,465,2022-11-07 15:49:25:299
6.1193,-5.6405,1.3646,-0.8368,2.0217,0.0151,0.0,42.382,475,2022-11-07 15:49:25:309
6.0499,-5.6836,1.3646,-0.7678,1.9356,0.0926,0.0,42.382,484,2022-11-07 15:49:25:318
6.0499,-5.6836,1.3646,-0.7678,1.9356,0.0926,0.0,42.382,495,2022-11-07 15:49:25:329
6.3085,-5.7674,1.3383,-0.7495,1.847,0.194,0.0,42.382,505,2022-11-07 15:49:25:339
6.3539,-6.0307,1.3048,-0.7794,1.7059,0.3144,0.0,42.382,515,2022-11-07 15:49:25:349
6.3539,-6.0307,1.3048,-0.7916,1.5471,0.3962,0.0,42.382,524,2022-11-07 15:49:25:358
6.2797,-5.9326,1.3168,-0.7904,1.3803,0.4457,0.0,42.382,535,2022-11-07 15:49:25:369
5.9469,-5.7315,1.5083,-0.7599,1.1842,0.4787,0.0,50.779,545,2022-11-07 15:49:25:379
5.856,-5.583,1.6663,-0.7128,1.1164,0.483,0.0,50.779,555,2022-11-07 15:49:25:389
5.7841,-5.5016,1.6711,-0.6493,1.0798,0.4756,0.0,50.779,565,2022-11-07 15:49:25:399
5.7841,-5.5016,1.6711,-0.5839,1.0547,0.4708,0.0,50.779,574,2022-11-07 15:49:25:408
5.8799,-5.3532,1.5825,-0.5259,1.0254,0.4671,0.0,50.779,585,2022-11-07 15:49:25:419
5.8296,-5.1449,1.5035,-0.4587,0.979,0.464,0.0,50.779,596,2022-11-07 15:49:25:430
5.7602,-4.702,1.4269,-0.3995,0.9179,0.4714,0.0,50.779,604,2022-11-07 15:49:25:438
5.7602,-4.702,1.4269,-0.3463,0.88,0.4555,0.0,50.779,616,2022-11-07 15:49:25:450
5.6022,-4.3501,1.3503,-0.3463,0.88,0.4555,0.0,50.779,625,2022-11-07 15:49:25:459
5.5184,-4.149,1.2521,-0.2761,0.8269,0.4573,0.0,50.779,635,2022-11-07 15:49:25:469
5.4992,-3.8617,1.1396,-0.138,0.6717,0.4799,0.0,50.779,645,2022-11-07 15:49:25:479
5.4992,-3.8617,1.1396,-0.0158,0.5416,0.5373,0.0,50.779,655,2022-11-07 15:49:25:489
5.5136,-3.9359,1.1348,0.0935,0.4219,0.6076,0.0,50.779,666,2022-11-07 15:49:25:500
5.8608,-4.2543,1.1204,0.0935,0.4219,0.6076,0.0,50.779,674,2022-11-07 15:49:25:508
6.5574,-4.5967,1.3311,0.2523,0.2478,0.6803,0.0,50.779,684,2022-11-07 15:49:25:518
7.3259,-4.9151,1.5681,0.394,0.1458,0.673,0.0,50.779,695,2022-11-07 15:49:25:529
7.97,-5.3556,1.6064,0.479,0.0993,0.5905,0.0,50.779,705,2022-11-07 15:49:25:539
7.97,-5.3556,1.6064,0.548,0.0212,0.4763,0.0,50.779,715,2022-11-07 15:49:25:549
8.3147,-5.6189,1.5729,0.5987,-0.1145,0.2979,0.0,50.779,725,2022-11-07 15:49:25:559
8.2501,-5.6549,1.3311,0.606,-0.2452,0.1818,0.0,50.779,735,2022-11-07 15:49:25:569
7.8263,-5.5304,1.1994,0.5407,-0.5476,-0.0173,0.0,50.779,745,2022-11-07 15:49:25:579
7.3882,-5.5376,1.2186,0.4191,-0.7742,-0.1285,0.0,50.779,755,2022-11-07 15:49:25:589
7.3882,-5.5376,1.2186,0.281,-0.9171,-0.1761,0.0,50.779,767,2022-11-07 15:49:25:601
7.1177,-5.6788,1.3383,0.281,-0.9171,-0.1761,0.0,50.779,776,2022-11-07 15:49:25:610
7.0794,-5.9805,1.6376,0.1228,-1.0216,-0.1939,0.0,50.779,785,2022-11-07 15:49:25:619
7.0794,-5.9805,1.6376,-0.1313,-1.1151,-0.1871,0.0,50.779,795,2022-11-07 15:49:25:629
7.2254,-6.1145,1.865,-0.2455,-1.1523,-0.1853,0.0,50.779,805,2022-11-07 15:49:25:639
7.2948,-6.3348,2.5401,-0.4642,-1.0521,-0.1945,0.0,50.779,815,2022-11-07 15:49:25:649
7.2948,-6.3348,2.5401,-0.5681,-0.8939,-0.2256,0.0,50.779,825,2022-11-07 15:49:25:659
7.1416,-6.3946,2.8538,-0.612,-0.7565,-0.2684,0.0,50.779,835,2022-11-07 15:49:25:669
6.8184,-6.3803,2.9807,-0.62,-0.5958,-0.3356,0.0,50.779,845,2022-11-07 15:49:25:679
6.2582,-6.6317,3.019,-0.5803,-0.5195,-0.3625,0.0,50.779,854,2022-11-07 15:49:25:688
4.8361,-7.5821,3.0908,-0.5051,-0.6245,-0.294,0.0,38.8,866,2022-11-07 15:49:25:700
4.8361,-7.5821,3.0908,-0.2413,-1.1261,0.081,0.0,38.8,875,2022-11-07 15:49:25:709
1.719,-9.7368,3.3134,-0.2413,-1.1261,0.081,0.0,38.8,884,2022-11-07 15:49:25:718
0.8355,-11.3337,3.8282,0.2071,-1.9752,0.709,0.0,38.8,895,2022-11-07 15:49:25:729
4.5919,-9.5357,4.2208,0.4869,-2.3802,1.0242,0.0,38.8,904,2022-11-07 15:49:25:738
7.2685,-7.8,4.2926,0.8149,-2.4052,1.0419,0.0,38.8,915,2022-11-07 15:49:25:749
7.2685,-7.8,4.2926,0.7929,-1.7778,0.7377,0.0,38.8,925,2022-11-07 15:49:25:759
7.9053,-7.0147,4.0987,0.7929,-1.7778,0.7377,0.0,38.8,935,2022-11-07 15:49:25:769
7.8742,-6.8926,4.0149,0.6793,-1.2427,0.5587,0.0,38.8,944,2022-11-07 15:49:25:778
7.3499,-5.7794,3.177,0.2645,-0.0357,0.224,0.0,38.8,955,2022-11-07 15:49:25:789
7.3499,-5.7794,3.177,0.2645,-0.0357,0.224,0.0,38.8,965,2022-11-07 15:49:25:799
7.3499,-5.7794,3.177,0.2645,-0.0357,0.224,0.0,38.8,975,2022-11-07 15:49:25:809
6.9573,-5.3364,2.4492,-0.0989,0.6015,0.0248,0.0,38.8,985,2022-11-07 15:49:25:819
6.658,-5.5902,1.2258,-1.0164,1.1519,-0.3625,0.0,38.8,996,2022-11-07 15:49:25:830
6.658,-5.5902,1.2258,-1.2632,1.0749,-0.451,0.0,38.8,1005,2022-11-07 15:49:25:839
6.9333,-6.2271,1.4412,-1.4673,0.9888,-0.5256,0.0,38.8,1015,2022-11-07 15:49:25:849
7.1919,-6.6029,1.9344,-1.6267,0.9643,-0.6135,0.0,38.8,1025,2022-11-07 15:49:25:859
7.3475,-6.8519,2.3654,-1.6805,1.059,-0.7125,0.0,38.8,1035,2022-11-07 15:49:25:869
7.3307,-6.9573,2.6551,-1.6597,1.2594,-0.8114,0.0,38.8,1045,2022-11-07 15:49:25:879
7.3307,-6.9573,2.6551,-1.6597,1.2594,-0.8114,0.0,38.8,1054,2022-11-07 15:49:25:888
7.1057,-6.9549,2.6503,-1.5228,1.596,-0.8927,0.0,38.8,1065,2022-11-07 15:49:25:899
6.7466,-6.9118,2.4563,-1.5228,1.596,-0.8927,0.0,38.8,1075,2022-11-07 15:49:25:909
6.7466,-6.9118,2.4563,-1.4294,1.6827,-0.886,0.0,38.8,1085,2022-11-07 15:49:25:919
6.5718,-6.9357,2.1643,-1.3237,1.69,-0.8475,0.0,38.8,1095,2022-11-07 15:49:25:929
6.6221,-7.0674,2.0206,-1.2492,1.6192,-0.795,0.0,38.8,1104,2022-11-07 15:49:25:938
6.7059,-7.2757,1.8818,-1.1447,1.4042,-0.707,0.0,38.8,1115,2022-11-07 15:49:25:949
6.7059,-7.2757,1.8818,-1.1447,1.4042,-0.707,0.0,38.8,1125,2022-11-07 15:49:25:959
6.8088,-7.393,1.9033,-1.0678,1.1873,-0.6355,0.0,38.8,1134,2022-11-07 15:49:25:968
6.883,-7.4624,1.9871,-0.9053,0.8031,-0.5659,0.0,38.8,1147,2022-11-07 15:49:25:981
6.883,-7.4624,1.9871,-0.9053,0.8031,-0.5659,0.0,38.8,1155,2022-11-07 15:49:25:989
6.8735,-7.5701,2.193,-0.8026,0.6809,-0.5463,0.0,38.8,1164,2022-11-07 15:49:25:998
6.8136,-7.5654,2.3366,-0.6817,0.6332,-0.5158,0.0,38.8,1175,2022-11-07 15:49:26:009
6.6771,-7.5438,2.3917,-0.5699,0.6363,-0.4889,0.0,44.107,1185,2022-11-07 15:49:26:019
6.4258,-7.4385,2.3175,-0.4502,0.6467,-0.4571,0.0,44.107,1195,2022-11-07 15:49:26:029
6.4258,-7.4385,2.3175,-0.3298,0.6558,-0.418,0.0,44.107,1205,2022-11-07 15:49:26:039
6.1887,-7.3906,2.0948,-0.2223,0.651,-0.3698,0.0,44.107,1215,2022-11-07 15:49:26:049
6.1193,-7.3403,1.8028,-0.1185,0.6009,-0.3081,0.0,44.107,1225,2022-11-07 15:49:26:059
6.1265,-7.3212,1.604,-0.0751,0.555,-0.2751,0.0,44.107,1235,2022-11-07 15:49:26:069
6.1528,-7.393,1.3215,-0.0458,0.4744,-0.2268,0.0,44.107,1246,2022-11-07 15:49:26:080
6.1528,-7.393,1.3215,-0.105,0.4744,-0.1853,0.0,44.107,1254,2022-11-07 15:49:26:088
6.3396,-7.5534,1.0151,-0.105,0.4744,-0.1853,0.0,44.107,1266,2022-11-07 15:49:26:100
6.5622,-7.7401,0.8786,-0.2028,0.5245,-0.1725,0.0,44.107,1276,2022-11-07 15:49:26:110
6.5622,-7.7401,0.8786,-0.2028,0.5245,-0.1725,0.0,44.107,1285,2022-11-07 15:49:26:119
6.4569,-7.8311,1.0414,-0.3592,0.5801,-0.1713,0.0,44.107,1294,2022-11-07 15:49:26:128
6.3755,-7.5893,1.3048,-0.4569,0.5392,-0.1352,0.0,44.107,1305,2022-11-07 15:49:26:139
