ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.8495,-7.472,0.7517,1.0513,1.271,0.1201,0.0,43.71,26,2022-11-07 15:50:10:533
7.1105,-7.7545,0.7853,1.0489,1.1696,0.1775,0.0,43.71,36,2022-11-07 15:50:10:543
7.1105,-7.7545,0.7853,1.0489,1.1696,0.1775,0.0,43.71,46,2022-11-07 15:50:10:553
7.4433,-7.6084,0.8786,1.0074,1.1115,0.1843,0.0,43.71,56,2022-11-07 15:50:10:563
7.4385,-7.7018,0.9433,0.9053,1.1177,0.2203,0.0,52.408,66,2022-11-07 15:50:10:573
7.3235,-7.6276,0.9337,0.7807,1.1244,0.3174,0.0,52.408,77,2022-11-07 15:50:10:584
7.3235,-7.6276,0.9337,0.6677,1.1348,0.414,0.0,52.408,86,2022-11-07 15:50:10:593
7.1153,-7.2278,0.893,0.5614,1.1256,0.4934,0.0,52.408,96,2022-11-07 15:50:10:603
6.8519,-6.8136,0.9145,0.394,1.1323,0.5899,0.0,52.408,106,2022-11-07 15:50:10:613
6.5933,-6.4234,0.9289,0.303,1.1513,0.6223,0.0,52.408,116,2022-11-07 15:50:10:623
6.5933,-6.4234,0.9289,0.303,1.1513,0.6223,0.0,52.408,126,2022-11-07 15:50:10:633
6.1289,-5.8201,0.8451,0.1515,1.1818,0.6497,0.0,52.408,136,2022-11-07 15:50:10:643
5.7051,-5.279,0.8092,-0.0311,1.1684,0.6449,0.0,52.408,146,2022-11-07 15:50:10:653
5.2838,-4.9941,0.7948,-0.1551,1.1555,0.6424,0.0,52.408,156,2022-11-07 15:50:10:663
5.2838,-4.9941,0.7948,-0.3048,1.1244,0.6638,0.0,52.408,166,2022-11-07 15:50:10:673
4.9701,-4.9223,0.6991,-0.3048,1.1244,0.6638,0.0,52.408,175,2022-11-07 15:50:10:682
4.793,-4.884,0.6895,-0.4868,1.0279,0.7353,0.0,52.408,186,2022-11-07 15:50:10:693
4.8911,-5.0085,0.7805,-0.6829,0.9112,0.8373,0.0,52.408,196,2022-11-07 15:50:10:703
4.8911,-5.0085,0.7805,-0.8417,0.8104,0.9301,0.0,52.408,206,2022-11-07 15:50:10:713
5.2503,-5.2335,1.0031,-0.9615,0.7395,0.9784,0.0,52.408,216,2022-11-07 15:50:10:723
5.8727,-5.4083,1.2689,-1.0897,0.6595,0.9827,0.0,52.408,226,2022-11-07 15:50:10:733
6.342,-5.516,1.5059,-1.0897,0.6595,0.9827,0.0,52.408,236,2022-11-07 15:50:10:743
6.342,-5.516,1.5059,-1.182,0.5948,0.9197,0.0,52.408,246,2022-11-07 15:50:10:753
6.7681,-5.6237,1.707,-1.2376,0.5624,0.8257,0.0,52.408,256,2022-11-07 15:50:10:763
7.1009,-5.6836,1.8746,-1.2651,0.5508,0.7004,0.0,52.408,266,2022-11-07 15:50:10:773
7.1009,-5.6836,1.8746,-1.2748,0.588,0.5184,0.0,52.408,276,2022-11-07 15:50:10:783
7.1536,-5.5543,2.0326,-1.2571,0.6491,0.3669,0.0,52.408,285,2022-11-07 15:50:10:792
6.7059,-5.1521,2.1307,-1.2211,0.7798,0.2063,0.0,52.408,296,2022-11-07 15:50:10:803
6.2007,-4.8816,1.9536,-1.1936,0.9356,0.0713,0.0,52.408,307,2022-11-07 15:50:10:814
6.2007,-4.8816,1.9536,-1.196,1.0327,-0.0118,0.0,52.408,316,2022-11-07 15:50:10:823
5.9469,-4.8576,1.7022,-1.196,1.0327,-0.0118,0.0,52.408,326,2022-11-07 15:50:10:833
5.8248,-4.9031,1.5586,-1.2315,1.0694,-0.0845,0.0,52.408,336,2022-11-07 15:50:10:843
5.7722,-5.1282,1.3215,-1.339,0.9924,-0.1377,0.0,52.408,347,2022-11-07 15:50:10:854
6.0427,-5.4609,1.4149,-1.4239,0.8593,-0.1829,0.0,52.408,357,2022-11-07 15:50:10:864
6.2678,-5.7578,1.4772,-1.4728,0.7145,-0.2287,0.0,52.408,366,2022-11-07 15:50:10:873
6.2678,-5.7578,1.4772,-1.5528,0.3736,-0.3423,0.0,43.508,376,2022-11-07 15:50:10:883
6.5359,-6.172,1.8913,-1.6004,0.2423,-0.429,0.0,43.508,386,2022-11-07 15:50:10:893
6.6819,-6.5215,2.2696,-1.6218,0.1806,-0.5127,0.0,43.508,396,2022-11-07 15:50:10:903
6.6867,-6.9884,2.5354,-1.6163,0.1024,-0.6129,0.0,43.508,406,2022-11-07 15:50:10:913
6.6867,-6.9884,2.5354,-1.5998,0.1507,-0.6373,0.0,43.508,416,2022-11-07 15:50:10:923
