ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.2692,-3.5145,-2.0326,-0.0433,0.3687,0.3773,0.0,48.005,23,2022-11-07 15:47:59:231
8.4272,-3.1339,-2.0302,-0.0268,0.3241,0.3981,0.0,48.005,33,2022-11-07 15:47:59:241
8.6571,-3.1171,-1.8937,0.0019,0.2386,0.3944,0.0,48.005,43,2022-11-07 15:47:59:251
8.5445,-3.0956,-1.7716,0.0501,0.1739,0.3901,0.0,48.005,53,2022-11-07 15:47:59:261
8.1998,-3.0333,-1.7142,0.1002,0.1415,0.3895,0.0,48.005,63,2022-11-07 15:47:59:271
8.1998,-3.0333,-1.7142,0.1796,0.0908,0.4188,0.0,48.005,73,2022-11-07 15:47:59:281
7.5582,-2.9328,-1.7022,0.1796,0.0908,0.4188,0.0,48.005,82,2022-11-07 15:47:59:290
6.7968,-2.8945,-1.5562,0.256,0.0602,0.574,0.0,48.005,93,2022-11-07 15:47:59:301
5.8224,-3.019,-1.6208,0.3024,0.0602,0.8208,0.0,48.005,103,2022-11-07 15:47:59:311
5.8224,-3.019,-1.6208,0.3592,0.0236,1.1971,0.0,48.005,113,2022-11-07 15:47:59:321
5.4681,-3.4164,-1.9416,0.5217,-0.192,1.825,0.0,48.005,124,2022-11-07 15:47:59:332
6.1672,-4.1801,-2.284,0.7422,-0.5207,2.351,0.0,48.005,133,2022-11-07 15:47:59:341
7.7641,-5.255,-2.3702,1.0074,-0.9239,2.7371,0.0,48.005,146,2022-11-07 15:47:59:354
7.7641,-5.255,-2.3702,1.0074,-0.9239,2.7371,0.0,48.005,153,2022-11-07 15:47:59:361
9.9355,-6.5574,-2.3199,1.1931,-1.1542,2.6222,0.0,48.005,163,2022-11-07 15:47:59:371
11.4366,-7.5701,-2.7795,1.2138,-1.2702,2.1763,0.0,48.005,173,2022-11-07 15:47:59:381
11.4366,-7.5701,-2.7795,1.1937,-1.3759,1.8959,0.0,48.005,183,2022-11-07 15:47:59:391
11.7454,-7.9532,-3.3805,1.1711,-1.5311,1.6913,0.0,48.005,193,2022-11-07 15:47:59:401
11.9561,-8.0921,-3.967,1.1643,-1.8267,1.4891,0.0,48.005,203,2022-11-07 15:47:59:411
12.2817,-8.1184,-4.4674,1.1332,-2.0692,1.2869,0.0,48.005,213,2022-11-07 15:47:59:421
12.2817,-8.1184,-4.4674,0.9982,-2.2891,0.8849,0.0,48.005,225,2022-11-07 15:47:59:433
12.3488,-8.0466,-4.6158,0.9982,-2.2891,0.8849,0.0,48.005,232,2022-11-07 15:47:59:440
11.7478,-7.9077,-3.5265,0.763,-2.1328,0.3926,0.0,48.005,243,2022-11-07 15:47:59:451
11.1421,-7.8095,-2.2121,0.5975,-1.6868,-0.0222,0.0,48.005,253,2022-11-07 15:47:59:461
11.1421,-7.8095,-2.2121,0.4997,-1.0937,-0.3954,0.0,48.005,263,2022-11-07 15:47:59:471
10.7495,-7.8933,-1.197,0.5376,-0.3215,-0.8066,0.0,48.005,274,2022-11-07 15:47:59:482
10.5843,-8.4416,-0.1676,0.6775,0.304,-1.0729,0.0,48.005,283,2022-11-07 15:47:59:491
11.0081,-9.2245,0.6153,0.898,1.117,-1.3502,0.0,48.005,293,2022-11-07 15:47:59:501
11.0081,-9.2245,0.6153,1.1124,2.2123,-1.5317,0.0,48.005,303,2022-11-07 15:47:59:511
11.439,-11.0105,1.4197,1.1124,2.2123,-1.5317,0.0,48.005,313,2022-11-07 15:47:59:521
11.0655,-12.2841,1.5825,1.0941,3.4163,-1.2898,0.0,48.005,326,2022-11-07 15:47:59:534
11.0655,-12.2841,1.5825,1.0941,3.4163,-1.2898,0.0,48.005,333,2022-11-07 15:47:59:541
10.5771,-11.3576,0.9936,0.7135,4.2899,-0.7473,0.0,48.005,344,2022-11-07 15:47:59:552
9.835,-9.665,-0.1843,0.3226,4.3797,-0.4944,0.0,48.005,353,2022-11-07 15:47:59:561
9.835,-9.665,-0.1843,0.0923,4.1628,-0.4645,0.0,48.005,362,2022-11-07 15:47:59:570
