ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.7514,-6.8543,1.1492,-0.372,1.6656,-0.0613,0.0,48.005,1060,2022-11-07 15:48:04:278
6.8208,-6.8304,1.0462,-0.4599,1.7548,-0.0124,0.0,48.005,1073,2022-11-07 15:48:04:291
6.8208,-6.8304,1.0462,-0.4599,1.7548,-0.0124,0.0,48.005,1080,2022-11-07 15:48:04:298
7.1081,-6.7585,0.9169,-0.5974,1.7841,0.0572,0.0,48.005,1090,2022-11-07 15:48:04:308
7.211,-6.6939,0.8834,-0.6945,1.7291,0.0902,0.0,48.005,1100,2022-11-07 15:48:04:318
7.3738,-6.6005,1.0582,-0.7715,1.6589,0.1024,0.0,48.005,1110,2022-11-07 15:48:04:328
7.3738,-6.6005,1.0582,-0.8173,1.6424,0.1122,0.0,48.005,1121,2022-11-07 15:48:04:339
7.4768,-6.5718,1.1563,-0.8613,1.6448,0.1171,0.0,48.005,1130,2022-11-07 15:48:04:348
7.6683,-6.5215,1.0941,-0.8943,1.6149,0.1128,0.0,48.005,1140,2022-11-07 15:48:04:358
7.6683,-6.5215,1.0941,-0.8943,1.6149,0.1128,0.0,48.005,1150,2022-11-07 15:48:04:368
7.642,-6.4784,0.96,-0.9346,1.5447,0.1183,0.0,48.005,1160,2022-11-07 15:48:04:378
7.6707,-6.2869,1.0366,-0.9841,1.4286,0.1275,0.0,48.005,1170,2022-11-07 15:48:04:388
7.6707,-6.2869,1.0366,-1.0024,1.3669,0.1104,0.0,48.005,1180,2022-11-07 15:48:04:398
