ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
5.6022,-4.4985,1.6064,-0.5638,1.0498,0.7402,0.0,57.602,171,2022-11-07 15:51:12:792
5.4202,-4.307,1.5083,-0.463,1.0065,0.7841,0.0,57.602,181,2022-11-07 15:51:12:802
5.3293,-4.1657,1.3359,-0.3475,0.9356,0.8367,0.0,57.602,190,2022-11-07 15:51:12:811
5.4322,-4.1753,1.1587,-0.2205,0.8141,0.8892,0.0,57.602,202,2022-11-07 15:51:12:823
5.6429,-4.2064,1.0462,-0.1246,0.6833,0.9289,0.0,57.602,211,2022-11-07 15:51:12:832
5.8272,-4.2543,1.0031,0.0819,0.2863,0.9955,0.0,57.602,222,2022-11-07 15:51:12:843
5.8272,-4.2543,1.0031,0.0819,0.2863,0.9955,0.0,57.602,231,2022-11-07 15:51:12:852
6.2486,-4.4219,1.1109,0.1839,-0.09,1.0224,0.0,57.602,241,2022-11-07 15:51:12:862
6.6891,-4.5296,1.2497,0.1711,-0.2348,1.0254,0.0,57.602,251,2022-11-07 15:51:12:872
7.1727,-4.7092,1.4532,0.1082,-0.3307,1.0095,0.0,57.602,260,2022-11-07 15:51:12:881
7.6994,-4.8026,1.628,-0.0061,-0.3832,0.965,0.0,57.602,271,2022-11-07 15:51:12:892
7.6994,-4.8026,1.628,-0.1423,-0.39,0.866,0.0,57.602,281,2022-11-07 15:51:12:902
8.049,-5.0444,1.9057,-0.2706,-0.335,0.7475,0.0,57.602,291,2022-11-07 15:51:12:912
8.2764,-5.2886,2.114,-0.4037,-0.2415,0.6119,0.0,57.602,301,2022-11-07 15:51:12:922
8.3793,-5.3843,2.2026,-0.5375,-0.1389,0.4573,0.0,57.602,311,2022-11-07 15:51:12:932
8.3793,-5.3843,2.2026,-0.6725,-0.0137,0.2869,0.0,57.602,321,2022-11-07 15:51:12:942
8.4512,-5.4873,2.3151,-0.8448,0.1494,0.0584,0.0,57.602,330,2022-11-07 15:51:12:951
8.3482,-5.5878,2.3558,-0.9743,0.2838,-0.1242,0.0,57.602,341,2022-11-07 15:51:12:962
8.3482,-5.5878,2.3558,-0.9743,0.2838,-0.1242,0.0,57.602,351,2022-11-07 15:51:12:972
8.0849,-5.6381,2.2935,-1.0934,0.3901,-0.2995,0.0,40.319,361,2022-11-07 15:51:12:982
7.5654,-5.6932,2.1307,-1.2486,0.4634,-0.5231,0.0,40.319,371,2022-11-07 15:51:12:992
7.1584,-5.7578,2.1691,-1.3072,0.4646,-0.6154,0.0,40.319,381,2022-11-07 15:51:13:002
7.1584,-5.7578,2.1691,-1.3683,0.4536,-0.7424,0.0,40.319,391,2022-11-07 15:51:13:012
6.7968,-5.8368,2.2648,-1.3805,0.4262,-0.8371,0.0,40.319,401,2022-11-07 15:51:13:022
6.6149,-5.9805,2.3271,-1.3762,0.4121,-0.8713,0.0,40.319,411,2022-11-07 15:51:13:032
6.5072,-6.1409,2.4252,-1.339,0.3852,-0.9025,0.0,40.319,423,2022-11-07 15:51:13:044
6.5072,-6.1409,2.4252,-1.284,0.3431,-0.9104,0.0,40.319,431,2022-11-07 15:51:13:052
6.5933,-6.3611,2.5401,-1.284,0.3431,-0.9104,0.0,40.319,440,2022-11-07 15:51:13:061
6.8016,-6.6364,2.5928,-1.2266,0.3131,-0.9171,0.0,40.319,451,2022-11-07 15:51:13:072
6.9453,-6.9716,2.7029,-1.1679,0.2667,-0.9293,0.0,40.319,461,2022-11-07 15:51:13:082
6.9453,-6.9716,2.7029,-1.0879,0.1855,-0.9397,0.0,40.319,471,2022-11-07 15:51:13:092
6.8256,-7.3571,2.7772,-1.028,0.1103,-0.93,0.0,40.319,481,2022-11-07 15:51:13:102
5.2311,-8.7552,2.8657,-0.9181,-0.1041,-0.8078,0.0,40.319,490,2022-11-07 15:51:13:111
2.5401,-10.9267,3.3182,-0.6847,-0.5671,-0.5396,0.0,40.319,500,2022-11-07 15:51:13:121
-0.7039,-14.0079,4.0508,-0.2657,-1.3301,-0.0906,0.0,40.319,511,2022-11-07 15:51:13:132
-0.7039,-14.0079,4.0508,0.49,-2.4596,0.6131,0.0,40.319,521,2022-11-07 15:51:13:142
0.7757,-13.5267,4.307,0.9005,-2.5451,0.8697,0.0,40.319,531,2022-11-07 15:51:13:152
4.4482,-10.1007,4.1801,1.0593,-2.1511,0.8318,0.0,40.319,542,2022-11-07 15:51:13:163
4.4482,-10.1007,4.1801,1.1161,-0.9269,0.6833,0.0,40.319,552,2022-11-07 15:51:13:173
5.9206,-7.5821,3.3254,1.0104,-0.156,0.6278,0.0,40.319,561,2022-11-07 15:51:13:182
6.4784,-6.591,2.2864,0.8381,0.3651,0.6094,0.0,40.319,573,2022-11-07 15:51:13:194
6.8136,-6.2223,1.5442,0.8381,0.3651,0.6094,0.0,40.319,581,2022-11-07 15:51:13:202
7.1943,-5.9924,1.0055,0.2725,0.654,0.5899,0.0,40.319,593,2022-11-07 15:51:13:214
7.1943,-5.9924,1.0055,0.2725,0.654,0.5899,0.0,40.319,601,2022-11-07 15:51:13:222
7.6491,-5.832,0.6009,-0.0904,0.4109,0.4439,0.0,40.319,611,2022-11-07 15:51:13:232
7.7449,-5.7219,0.7948,-0.4306,0.0804,0.2069,0.0,40.319,620,2022-11-07 15:51:13:241
7.2972,-5.7506,1.5442,-0.6347,-0.0839,0.0047,0.0,40.319,630,2022-11-07 15:51:13:251
6.816,-6.0092,2.2121,-0.7721,-0.0638,-0.1346,0.0,40.319,641,2022-11-07 15:51:13:262
6.816,-6.0092,2.2121,-0.8833,0.191,-0.2348,0.0,40.319,651,2022-11-07 15:51:13:272
7.1296,-6.4066,2.6072,-0.926,0.486,-0.3118,0.0,40.319,661,2022-11-07 15:51:13:282
7.3188,-6.8352,2.691,-0.9266,0.8238,-0.3838,0.0,37.313,671,2022-11-07 15:51:13:292
7.4504,-7.0243,2.5425,-0.893,1.0553,-0.4333,0.0,37.313,680,2022-11-07 15:51:13:301
7.4504,-7.0243,2.5425,-0.8631,1.1543,-0.4761,0.0,37.313,691,2022-11-07 15:51:13:312
7.5031,-7.0554,2.2935,-0.8631,1.1543,-0.4761,0.0,37.313,701,2022-11-07 15:51:13:322
7.3786,-7.053,2.0374,-0.7959,1.0676,-0.5689,0.0,37.313,711,2022-11-07 15:51:13:332
7.1464,-7.0291,1.9464,-0.7959,1.0676,-0.5689,0.0,37.313,722,2022-11-07 15:51:13:343
6.8352,-6.9573,1.9727,-0.7623,0.9723,-0.5879,0.0,37.313,732,2022-11-07 15:51:13:353
6.8352,-6.9573,1.9727,-0.7104,0.8794,-0.5897,0.0,37.313,741,2022-11-07 15:51:13:362
6.3922,-7.1153,1.9632,-0.6255,0.8342,-0.5518,0.0,37.313,750,2022-11-07 15:51:13:371
6.2294,-7.2757,1.9225,-0.6029,0.8409,-0.5311,0.0,37.313,761,2022-11-07 15:51:13:382
6.2294,-7.2757,1.9225,-0.6029,0.8409,-0.5311,0.0,37.313,771,2022-11-07 15:51:13:392
6.0906,-7.6324,1.7214,-0.5675,0.9484,-0.473,0.0,37.313,781,2022-11-07 15:51:13:402
5.923,-7.9843,1.3622,-0.5974,1.1464,-0.4345,0.0,37.313,792,2022-11-07 15:51:13:413
5.923,-7.9843,1.3622,-0.689,1.337,-0.4113,0.0,37.313,801,2022-11-07 15:51:13:422
5.9182,-8.1256,0.8882,-0.7648,1.4188,-0.4046,0.0,37.313,811,2022-11-07 15:51:13:432
6.1145,-7.9891,0.6608,-0.8405,1.431,-0.4003,0.0,37.313,821,2022-11-07 15:51:13:442
6.318,-7.7234,0.6392,-0.9095,1.3663,-0.3814,0.0,37.313,831,2022-11-07 15:51:13:452
6.4952,-7.4289,0.7709,-0.9437,1.2514,-0.3551,0.0,37.313,840,2022-11-07 15:51:13:461
6.4952,-7.4289,0.7709,-0.9437,1.2514,-0.3551,0.0,37.313,852,2022-11-07 15:51:13:473
6.6173,-7.1224,0.9648,-0.9364,1.0877,-0.3093,0.0,37.313,862,2022-11-07 15:51:13:483
6.6915,-6.8256,1.2856,-0.8546,0.8819,-0.2476,0.0,37.313,871,2022-11-07 15:51:13:492
6.6915,-6.8256,1.2856,-0.7031,0.7151,-0.1878,0.0,37.313,883,2022-11-07 15:51:13:504
6.7442,-6.5359,1.5801,-0.7031,0.7151,-0.1878,0.0,37.313,890,2022-11-07 15:51:13:511
6.883,-6.4282,1.707,-0.576,0.6406,-0.1603,0.0,37.313,901,2022-11-07 15:51:13:522
6.9716,-6.3898,1.6232,-0.4367,0.5667,-0.1468,0.0,37.313,911,2022-11-07 15:51:13:532
6.962,-6.4138,1.5011,-0.1857,0.4158,-0.1444,0.0,37.313,926,2022-11-07 15:51:13:547
6.962,-6.4138,1.5011,-0.1857,0.4158,-0.1444,0.0,37.313,931,2022-11-07 15:51:13:552
6.8567,-6.3707,1.2928,-0.0537,0.2716,-0.1401,0.0,37.313,941,2022-11-07 15:51:13:562
6.8567,-6.3707,1.2928,0.0196,0.158,-0.1529,0.0,37.313,950,2022-11-07 15:51:13:571
6.6508,-6.2007,1.1492,0.063,0.0761,-0.1737,0.0,37.313,961,2022-11-07 15:51:13:582
6.3803,-6.0786,1.0271,0.0843,0.0169,-0.1932,0.0,37.313,971,2022-11-07 15:51:13:592
6.2725,-6.0786,0.9265,0.0898,-0.0503,-0.2146,0.0,37.313,981,2022-11-07 15:51:13:602
6.2318,-6.0834,0.8667,0.0831,-0.1175,-0.2378,0.0,37.181,991,2022-11-07 15:51:13:612
6.2318,-6.0834,0.8667,0.0831,-0.1175,-0.2378,0.0,37.181,1001,2022-11-07 15:51:13:622
6.2414,-6.1385,0.881,0.0642,-0.2043,-0.2653,0.0,37.181,1011,2022-11-07 15:51:13:632
6.4329,-6.4712,0.9816,0.0245,-0.2653,-0.2837,0.0,37.181,1021,2022-11-07 15:51:13:642
6.9884,-7.0961,1.1851,-0.0201,-0.3087,-0.2898,0.0,37.181,1030,2022-11-07 15:51:13:651
6.9884,-7.0961,1.1851,-0.072,-0.3496,-0.3032,0.0,37.181,1041,2022-11-07 15:51:13:662
7.1847,-7.0841,1.379,-0.1215,-0.3209,-0.4193,0.0,37.181,1061,2022-11-07 15:51:13:682
6.6843,-6.5072,1.5226,-0.1215,-0.3209,-0.4193,0.0,37.181,1062,2022-11-07 15:51:13:683
6.6843,-6.5072,1.5226,-0.0733,-0.2061,-0.5769,0.0,37.181,1072,2022-11-07 15:51:13:693
5.5759,-5.6118,1.3335,-0.0207,-0.134,-0.6441,0.0,37.181,1080,2022-11-07 15:51:13:701
5.0827,-5.1521,1.0821,0.0355,-0.1059,-0.6777,0.0,37.181,1091,2022-11-07 15:51:13:712
4.6493,-4.9175,0.8116,0.1033,-0.1505,-0.685,0.0,37.181,1101,2022-11-07 15:51:13:722
4.6493,-4.9175,0.8116,0.143,-0.255,-0.6392,0.0,37.181,1111,2022-11-07 15:51:13:732
4.4554,-5.097,0.5866,0.1515,-0.426,-0.5213,0.0,37.181,1121,2022-11-07 15:51:13:742
5.0132,-5.8344,0.5004,0.1192,-0.6563,-0.3307,0.0,37.181,1131,2022-11-07 15:51:13:752
6.6077,-6.9668,0.7853,0.0807,-0.8475,-0.1688,0.0,37.181,1141,2022-11-07 15:51:13:762
6.6077,-6.9668,0.7853,0.0245,-1.2018,0.0639,0.0,37.181,1150,2022-11-07 15:51:13:771
7.9269,-7.1751,1.2114,0.0794,-1.4052,0.0291,0.0,37.181,1161,2022-11-07 15:51:13:782
8.444,-6.488,1.7716,0.2218,-1.4785,-0.1218,0.0,37.181,1171,2022-11-07 15:51:13:792
7.8503,-5.7841,1.9081,0.2218,-1.4785,-0.1218,0.0,37.181,1181,2022-11-07 15:51:13:802
7.8503,-5.7841,1.9081,0.5034,-1.5194,-0.291,0.0,37.181,1191,2022-11-07 15:51:13:812
6.8998,-5.3676,1.6519,0.6976,-1.5494,-0.3185,0.0,37.181,1202,2022-11-07 15:51:13:823
5.9086,-5.1641,1.2377,1.0061,-1.6373,-0.2452,0.0,37.181,1212,2022-11-07 15:51:13:833
6.1361,-5.4609,1.1851,1.2651,-1.6862,-0.0375,0.0,37.181,1225,2022-11-07 15:51:13:846
6.1361,-5.4609,1.1851,1.3953,-1.6636,0.0969,0.0,37.181,1231,2022-11-07 15:51:13:852
7.0698,-6.0714,1.1994,1.4722,-1.6227,0.1684,0.0,37.181,1241,2022-11-07 15:51:13:862
7.0698,-6.0714,1.1994,1.6121,-1.5946,0.1928,0.0,37.181,1254,2022-11-07 15:51:13:875
8.1998,-6.5742,0.8547,1.7019,-1.6642,0.1189,0.0,37.181,1261,2022-11-07 15:51:13:882
8.1998,-6.5742,0.8547,1.7019,-1.6642,0.1189,0.0,37.181,1271,2022-11-07 15:51:13:892
7.9771,-6.4162,0.4357,1.7819,-1.7907,0.0279,0.0,37.181,1280,2022-11-07 15:51:13:901
6.8519,-5.99,0.0742,1.8406,-2.0326,-0.01,0.0,37.181,1296,2022-11-07 15:51:13:917
5.856,-5.6094,-0.091,1.7862,-2.2012,0.114,0.0,37.181,1300,2022-11-07 15:51:13:921
5.856,-5.6094,-0.091,1.7111,-2.283,0.2979,0.0,37.181,1311,2022-11-07 15:51:13:932
5.5543,-5.3221,-0.0263,1.6152,-2.2977,0.4903,0.0,39.259,1321,2022-11-07 15:51:13:942
5.6118,-5.1736,0.2083,1.46,-2.1706,0.6827,0.0,39.259,1331,2022-11-07 15:51:13:952
6.2127,-5.1353,0.5746,1.2987,-1.9336,0.7383,0.0,39.259,1341,2022-11-07 15:51:13:962
6.2127,-5.1353,0.5746,1.157,-1.6612,0.676,0.0,39.259,1351,2022-11-07 15:51:13:972
7.1871,-5.437,0.5961,1.1448,-1.4932,0.3993,0.0,39.259,1361,2022-11-07 15:51:13:982
8.4512,-6.1624,0.5099,1.1448,-1.4932,0.3993,0.0,39.259,1371,2022-11-07 15:51:13:992
9.0641,-7.0626,0.5602,1.2884,-1.5311,0.0749,0.0,39.259,1381,2022-11-07 15:51:14:002
8.7911,-7.7186,0.6081,1.5901,-1.6569,-0.3136,0.0,39.259,1393,2022-11-07 15:51:14:014
8.7911,-7.7186,0.6081,1.8436,-1.7387,-0.5017,0.0,39.259,1401,2022-11-07 15:51:14:022
8.1375,-8.1926,0.6081,2.0159,-1.7626,-0.5188,0.0,39.259,1411,2022-11-07 15:51:14:032
7.0099,-8.7935,0.1077,2.3201,-1.7161,0.0346,0.0,39.259,1421,2022-11-07 15:51:14:042
7.0099,-8.7935,0.1077,2.3201,-1.7161,0.0346,0.0,39.259,1431,2022-11-07 15:51:14:052
6.8615,-8.6475,-0.5913,2.2529,-1.6935,0.3107,0.0,39.259,1441,2022-11-07 15:51:14:062
7.4576,-8.7816,-1.1994,1.9481,-1.5585,0.4958,0.0,39.259,1452,2022-11-07 15:51:14:073
7.9388,-8.9611,-1.5849,1.6396,-1.2928,0.5013,0.0,39.259,1461,2022-11-07 15:51:14:082
9.0377,-9.4543,-3.1028,0.7557,-0.2739,0.2368,0.0,39.259,1471,2022-11-07 15:51:14:092
9.0377,-9.4543,-3.1028,0.132,0.472,-0.0906,0.0,39.259,1481,2022-11-07 15:51:14:102
9.4088,-9.4711,-3.9239,-0.3567,0.9246,-0.4058,0.0,39.259,1491,2022-11-07 15:51:14:112
9.0952,-9.7296,-4.5225,-0.3567,0.9246,-0.4058,0.0,39.259,1501,2022-11-07 15:51:14:122
7.7545,-9.8924,-5.0061,-0.7525,0.9148,-0.5219,0.0,39.259,1511,2022-11-07 15:51:14:132
6.8591,-9.5285,-4.848,-0.9517,0.2374,-0.1456,0.0,39.259,1522,2022-11-07 15:51:14:143
6.8591,-9.5285,-4.848,-1.05,-0.5103,0.2954,0.0,39.259,1531,2022-11-07 15:51:14:152
7.065,-7.9005,-3.3924,-1.2803,-1.0839,0.5612,0.0,39.259,1541,2022-11-07 15:51:14:162
7.1009,-7.3355,-2.3055,-1.6041,-1.2629,0.5795,0.0,39.259,1555,2022-11-07 15:51:14:176
6.9549,-7.314,-1.4556,-1.8698,-1.2366,0.5758,0.0,39.259,1562,2022-11-07 15:51:14:183
6.9549,-7.314,-1.4556,-2.0561,-1.2,0.6106,0.0,39.259,1571,2022-11-07 15:51:14:192
7.1009,-7.6228,-1.0678,-2.13,-1.2256,0.7292,0.0,39.259,1581,2022-11-07 15:51:14:202
7.3571,-8.1735,-0.6488,-2.072,-1.2611,0.8532,0.0,39.259,1592,2022-11-07 15:51:14:213
8.013,-8.7265,-0.2442,-2.072,-1.2611,0.8532,0.0,39.259,1601,2022-11-07 15:51:14:222
8.013,-8.7265,-0.2442,-1.9205,-1.2409,1.0108,0.0,39.259,1611,2022-11-07 15:51:14:232
8.7576,-9.1024,-0.0622,-1.6658,-1.0931,1.0676,0.0,39.259,1621,2022-11-07 15:51:14:242
9.4423,-9.4615,0.012,-1.4807,-0.9715,1.0358,0.0,39.259,1631,2022-11-07 15:51:14:252
9.7224,-9.7033,0.0575,-1.2907,-0.8444,1.0022,0.0,39.259,1641,2022-11-07 15:51:14:262
9.8876,-9.5453,0.0239,-1.0433,-0.7339,0.9478,0.0,39.259,1651,2022-11-07 15:51:14:272
9.8876,-9.5453,0.0239,-0.7794,-0.6991,0.8623,0.0,41.768,1661,2022-11-07 15:51:14:282
9.246,-8.9611,-0.6368,-0.6267,-0.7754,0.8098,0.0,41.768,1671,2022-11-07 15:51:14:292
8.0537,-8.3434,-1.3287,-0.6267,-0.7754,0.8098,0.0,41.768,1681,2022-11-07 15:51:14:302
8.0537,-8.3434,-1.3287,-0.3439,-1.0063,0.7524,0.0,41.768,1692,2022-11-07 15:51:14:313
7.1775,-8.0059,-1.6208,-0.1789,-1.1279,0.745,0.0,41.768,1700,2022-11-07 15:51:14:321
6.6724,-7.7282,-1.7405,-0.0348,-1.1676,0.7603,0.0,41.768,1711,2022-11-07 15:51:14:332
6.1576,-7.3906,-1.8243,0.1155,-1.0931,0.7805,0.0,41.768,1721,2022-11-07 15:51:14:342
6.1576,-7.3906,-1.8243,0.2041,-0.9171,0.7915,0.0,41.768,1731,2022-11-07 15:51:14:352
5.7722,-7.1057,-2.1355,0.2761,-0.6288,0.7994,0.0,41.768,1741,2022-11-07 15:51:14:362
5.5423,-6.9716,-2.4683,0.3055,-0.3417,0.8171,0.0,41.768,1750,2022-11-07 15:51:14:371
5.4394,-6.9716,-2.8801,0.2847,-0.145,0.8422,0.0,41.768,1761,2022-11-07 15:51:14:382
5.2479,-6.8806,-3.3757,0.2309,0.0291,0.8611,0.0,41.768,1771,2022-11-07 15:51:14:392
5.2479,-6.8806,-3.3757,0.1338,0.2527,0.8807,0.0,41.768,1781,2022-11-07 15:51:14:402
4.9318,-6.8016,-3.6678,0.1338,0.2527,0.8807,0.0,41.768,1791,2022-11-07 15:51:14:412
4.702,-6.8495,-4.1801,0.052,0.4133,0.8886,0.0,41.768,1801,2022-11-07 15:51:14:422
5.6453,-7.0243,-5.0252,-0.0556,0.326,0.8953,0.0,41.768,1811,2022-11-07 15:51:14:432
6.3515,-7.0003,-5.0396,-0.2107,-0.1688,0.8452,0.0,41.768,1821,2022-11-07 15:51:14:442
6.3515,-7.0003,-5.0396,-0.3469,-0.4987,0.7469,0.0,41.768,1831,2022-11-07 15:51:14:452
6.3635,-6.828,-4.4961,-0.4581,-0.6453,0.6467,0.0,41.768,1841,2022-11-07 15:51:14:462
6.2031,-6.7131,-3.9431,-0.5137,-0.627,0.5306,0.0,41.768,1850,2022-11-07 15:51:14:471
6.0595,-6.7561,-3.6534,-0.4966,-0.5604,0.486,0.0,41.768,1862,2022-11-07 15:51:14:483
6.0858,-6.816,-3.5816,-0.4807,-0.5549,0.4659,0.0,41.768,1871,2022-11-07 15:51:14:492
6.0858,-6.816,-3.5816,-0.4294,-0.5922,0.3804,0.0,41.768,1881,2022-11-07 15:51:14:502
6.1169,-6.9764,-3.5983,-0.4294,-0.5922,0.3804,0.0,41.768,1890,2022-11-07 15:51:14:511
5.9134,-7.0746,-3.3924,-0.3836,-0.6722,0.2997,0.0,41.768,1901,2022-11-07 15:51:14:522
5.7482,-7.2876,-3.2919,-0.3506,-0.6648,0.2631,0.0,41.768,1911,2022-11-07 15:51:14:532
5.4562,-7.3906,-3.153,-0.2975,-0.6074,0.2301,0.0,41.768,1921,2022-11-07 15:51:14:542
5.4562,-7.3906,-3.153,-0.2144,-0.4962,0.2008,0.0,41.768,1931,2022-11-07 15:51:14:552
5.0061,-7.6827,-3.2871,-0.1521,-0.4284,0.2001,0.0,41.768,1941,2022-11-07 15:51:14:562
4.3094,-7.9221,-3.481,-0.1521,-0.4284,0.2001,0.0,41.768,1951,2022-11-07 15:51:14:572
4.3094,-7.9221,-3.481,-0.0861,-0.3759,0.224,0.0,41.768,1960,2022-11-07 15:51:14:581
3.9527,-8.1782,-3.8018,-0.0415,-0.3527,0.2912,0.0,41.768,1970,2022-11-07 15:51:14:591
4.6685,-8.3003,-4.0029,-0.0275,-0.3661,0.3217,0.0,41.768,1981,2022-11-07 15:51:14:602
5.0468,-8.1735,-4.0269,0.0367,-0.4999,0.3504,0.0,42.932,1991,2022-11-07 15:51:14:612
4.9199,-8.0083,-3.9263,0.0678,-0.5543,0.3388,0.0,42.932,2001,2022-11-07 15:51:14:622
4.9199,-8.0083,-3.9263,0.0788,-0.5665,0.329,0.0,42.932,2010,2022-11-07 15:51:14:631
4.7906,-8.0585,-3.9144,0.0752,-0.5726,0.3284,0.0,42.932,2023,2022-11-07 15:51:14:644
4.6733,-8.0466,-3.8617,0.0715,-0.572,0.3297,0.0,42.932,2030,2022-11-07 15:51:14:651
4.544,-8.2572,-3.7252,0.0239,-0.5439,0.3339,0.0,42.932,2040,2022-11-07 15:51:14:661
4.3166,-8.3482,-3.5816,-0.0055,-0.4859,0.351,0.0,42.932,2051,2022-11-07 15:51:14:672
4.3166,-8.3482,-3.5816,-0.0085,-0.4681,0.3651,0.0,42.932,2061,2022-11-07 15:51:14:682
4.2854,-8.4033,-3.5409,0.0068,-0.4431,0.3687,0.0,42.932,2072,2022-11-07 15:51:14:693
4.2878,-8.2764,-3.4307,0.0275,-0.4034,0.3675,0.0,42.932,2081,2022-11-07 15:51:14:702
4.362,-8.0897,-3.3613,0.0275,-0.4034,0.3675,0.0,42.932,2091,2022-11-07 15:51:14:712
4.362,-8.0897,-3.3613,0.0691,-0.3619,0.3437,0.0,42.932,2101,2022-11-07 15:51:14:722
4.2687,-7.6683,-3.2584,0.1173,-0.3429,0.3168,0.0,42.932,2111,2022-11-07 15:51:14:732
4.1609,-7.2326,-3.4714,0.1662,-0.2293,0.3174,0.0,42.932,2123,2022-11-07 15:51:14:744
4.532,-7.1799,-3.8497,0.1851,-0.1859,0.2936,0.0,42.932,2130,2022-11-07 15:51:14:751
4.3884,-7.2661,-4.1657,0.1961,-0.1786,0.2179,0.0,42.932,2141,2022-11-07 15:51:14:762
4.3884,-7.2661,-4.1657,0.1686,-0.1902,0.1519,0.0,42.932,2151,2022-11-07 15:51:14:772
4.2974,-7.6659,-4.4841,0.1356,-0.225,0.1091,0.0,42.932,2160,2022-11-07 15:51:14:781
4.0077,-8.1639,-4.3836,0.0422,-0.2965,0.0523,0.0,42.932,2171,2022-11-07 15:51:14:792
4.0077,-8.1639,-4.3836,0.0422,-0.2965,0.0523,0.0,42.932,2181,2022-11-07 15:51:14:802
4.0293,-8.2261,-3.9311,-0.0329,-0.3026,0.0499,0.0,42.932,2190,2022-11-07 15:51:14:811
4.0819,-8.1136,-3.6199,-0.0488,-0.2824,0.0456,0.0,42.932,2201,2022-11-07 15:51:14:822
4.1179,-8.0202,-3.4619,-0.047,-0.2159,0.0248,0.0,42.932,2211,2022-11-07 15:51:14:832
4.1155,-8.0346,-3.505,0.0025,-0.0931,-0.0326,0.0,42.932,2227,2022-11-07 15:51:14:848
4.1155,-8.0346,-3.505,0.0025,-0.0931,-0.0326,0.0,42.932,2231,2022-11-07 15:51:14:852
4.0939,-8.2429,-3.8689,0.0373,-0.087,-0.0399,0.0,42.932,2242,2022-11-07 15:51:14:863
3.9958,-8.4895,-4.2471,0.0587,-0.1364,-0.0106,0.0,42.932,2251,2022-11-07 15:51:14:872
3.9167,-8.6211,-4.5105,0.0685,-0.214,0.0315,0.0,42.932,2261,2022-11-07 15:51:14:882
3.9167,-8.6211,-4.5105,0.0685,-0.214,0.0315,0.0,42.932,2271,2022-11-07 15:51:14:892
3.6797,-8.6858,-4.623,0.041,-0.3105,0.0975,0.0,42.932,2280,2022-11-07 15:51:14:901
3.8617,-8.5517,-4.4434,-0.0537,-0.3704,0.1562,0.0,42.932,2291,2022-11-07 15:51:14:912
4.1083,-8.2572,-4.1873,-0.1478,-0.3759,0.1782,0.0,42.932,2300,2022-11-07 15:51:14:921
4.1083,-8.2572,-4.1873,-0.2296,-0.3441,0.1531,0.0,42.029,2311,2022-11-07 15:51:14:932
4.0772,-8.2142,-4.0053,-0.2846,-0.2794,0.0939,0.0,42.029,2323,2022-11-07 15:51:14:944
3.9934,-8.2142,-3.7779,-0.2926,-0.2293,0.0493,0.0,42.029,2331,2022-11-07 15:51:14:952
3.809,-8.1447,-3.5385,-0.2742,-0.1621,0.0157,0.0,42.029,2341,2022-11-07 15:51:14:962
3.809,-8.1447,-3.5385,-0.2382,-0.0803,4.0E-4,0.0,42.029,2350,2022-11-07 15:51:14:971
3.8569,-7.9915,-3.4954,-0.1997,-0.0106,-0.0167,0.0,42.029,2361,2022-11-07 15:51:14:982
