ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.4027,-8.6834,-0.4645,-0.4208,-1.0741,-0.5903,0.0,50.112,11,2022-11-07 15:52:58:401
4.4027,-9.009,0.0192,-0.4349,-1.1981,-0.8151,0.0,50.112,22,2022-11-07 15:52:58:412
4.2615,-8.9898,0.5435,-0.386,-1.1395,-0.9623,0.0,50.112,32,2022-11-07 15:52:58:422
4.2615,-8.9898,0.5435,-0.2846,-0.9355,-1.0772,0.0,50.112,44,2022-11-07 15:52:58:434
3.9287,-8.9324,1.0055,-0.2846,-0.9355,-1.0772,0.0,50.112,52,2022-11-07 15:52:58:442
3.4331,-8.9156,1.2569,-0.1063,-0.5195,-1.156,0.0,50.112,62,2022-11-07 15:52:58:452
3.2656,-8.9108,1.2832,0.0526,-0.1316,-1.1694,0.0,50.112,72,2022-11-07 15:52:58:462
3.2656,-8.9108,1.2832,0.2206,0.2741,-1.1615,0.0,50.112,82,2022-11-07 15:52:58:472
3.1985,-8.7504,1.051,0.4447,0.8134,-1.1505,0.0,50.112,92,2022-11-07 15:52:58:482
3.1961,-8.6642,0.7637,0.5272,1.0334,-1.1529,0.0,50.112,102,2022-11-07 15:52:58:492
3.2775,-8.5565,0.4142,0.6091,1.2936,-1.1767,0.0,50.112,112,2022-11-07 15:52:58:502
3.3829,-8.5134,0.0575,0.6439,1.3638,-1.2256,0.0,50.112,122,2022-11-07 15:52:58:512
3.3829,-8.5134,0.0575,0.6133,1.2692,-1.2898,0.0,50.112,133,2022-11-07 15:52:58:523
3.3541,-8.6211,-0.2107,0.5376,1.1134,-1.335,0.0,50.112,142,2022-11-07 15:52:58:532
3.3134,-8.9013,-0.4022,0.5376,1.1134,-1.335,0.0,50.112,152,2022-11-07 15:52:58:542
3.3541,-9.337,-0.3783,0.4008,0.847,-1.3692,0.0,50.112,163,2022-11-07 15:52:58:553
3.3541,-9.337,-0.3783,0.303,0.6668,-1.3759,0.0,50.112,172,2022-11-07 15:52:58:562
3.3829,-9.902,-0.3064,0.1295,0.3535,-1.3576,0.0,50.112,182,2022-11-07 15:52:58:572
3.3733,-10.2994,-0.1484,-0.0537,0.0505,-1.3142,0.0,50.112,192,2022-11-07 15:52:58:582
3.3254,-10.4526,0.0383,-0.1576,-0.1285,-1.2879,0.0,50.112,202,2022-11-07 15:52:58:592
3.3254,-10.4526,0.0383,-0.3353,-0.4309,-1.2262,0.0,50.112,211,2022-11-07 15:52:58:601
3.2656,-10.5005,0.2945,-0.4337,-0.5885,-1.181,0.0,50.112,222,2022-11-07 15:52:58:612
3.2512,-10.5604,0.5961,-0.4679,-0.6484,-1.1493,0.0,50.112,231,2022-11-07 15:52:58:621
3.2249,-10.6633,0.8284,-0.4709,-0.6593,-1.1205,0.0,50.112,243,2022-11-07 15:52:58:633
3.1387,-10.7136,0.893,-0.4422,-0.6471,-1.0943,0.0,50.112,252,2022-11-07 15:52:58:642
2.983,-10.6633,1.051,-0.4001,-0.6123,-1.0625,0.0,50.112,263,2022-11-07 15:52:58:653
2.983,-10.6633,1.051,-0.3335,-0.517,-0.9959,0.0,50.112,272,2022-11-07 15:52:58:662
2.7532,-10.4598,1.0462,-0.2736,-0.437,-0.9245,0.0,50.112,281,2022-11-07 15:52:58:671
2.4851,-10.1821,0.9098,-0.2119,-0.3674,-0.8371,0.0,50.112,294,2022-11-07 15:52:58:684
2.3821,-9.9307,0.8499,-0.1563,-0.3136,-0.7406,0.0,50.112,301,2022-11-07 15:52:58:691
2.2672,-9.641,0.8068,-0.1038,-0.2782,-0.6532,0.0,40.232,313,2022-11-07 15:52:58:703
2.2672,-9.641,0.8068,-0.0574,-0.2385,-0.5457,0.0,40.232,322,2022-11-07 15:52:58:712
2.1355,-9.5309,0.7661,-0.0329,-0.2232,-0.4437,0.0,40.232,332,2022-11-07 15:52:58:722
2.1355,-9.5309,0.7661,-0.0329,-0.2232,-0.4437,0.0,40.232,342,2022-11-07 15:52:58:732
2.0733,-9.6027,0.7541,-0.0207,-0.2153,-0.3643,0.0,40.232,352,2022-11-07 15:52:58:742
2.0996,-9.5884,0.6727,-0.0177,-0.225,-0.2085,0.0,40.232,362,2022-11-07 15:52:58:752
2.193,-9.4447,0.5937,-0.0415,-0.2531,-0.1016,0.0,40.232,372,2022-11-07 15:52:58:762
2.4037,-9.392,0.5626,-0.0727,-0.2904,-0.0375,0.0,40.232,382,2022-11-07 15:52:58:772
2.4037,-9.392,0.5626,-0.1258,-0.3295,0.0291,0.0,40.232,392,2022-11-07 15:52:58:782
2.5832,-9.4663,0.6249,-0.1698,-0.346,0.089,0.0,40.232,401,2022-11-07 15:52:58:791
2.7365,-9.3849,0.6823,-0.2058,-0.36,0.1568,0.0,40.232,412,2022-11-07 15:52:58:802
2.837,-9.1119,0.802,-0.2266,-0.3521,0.2399,0.0,40.232,422,2022-11-07 15:52:58:812
