ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.1523,-8.9252,0.2538,0.6378,0.483,-0.5476,0.0,41.742,446,2022-11-07 15:53:48:196
2.3606,-8.7935,0.1197,0.6946,0.5648,-0.4242,0.0,41.742,456,2022-11-07 15:53:48:206
2.3606,-8.7935,0.1197,0.6946,0.5648,-0.4242,0.0,41.742,466,2022-11-07 15:53:48:216
2.6024,-8.8965,-0.158,0.7447,0.618,-0.3142,0.0,41.742,479,2022-11-07 15:53:48:229
2.6024,-8.8965,-0.158,0.7447,0.618,-0.3142,0.0,41.742,486,2022-11-07 15:53:48:236
2.746,-9.1311,-0.3256,0.7209,0.5532,-0.2794,0.0,41.742,496,2022-11-07 15:53:48:246
2.6981,-9.483,-0.5004,0.6689,0.4347,-0.2293,0.0,41.742,506,2022-11-07 15:53:48:256
2.5162,-9.6315,-0.5315,0.6054,0.3241,-0.1468,0.0,41.742,515,2022-11-07 15:53:48:265
2.3199,-9.586,-0.4884,0.5358,0.2154,-0.0228,0.0,41.742,526,2022-11-07 15:53:48:276
2.3199,-9.586,-0.4884,0.4661,0.1164,0.1262,0.0,41.742,536,2022-11-07 15:53:48:286
2.2002,-9.2676,-0.4118,0.391,0.0193,0.3254,0.0,41.742,546,2022-11-07 15:53:48:296
2.4037,-8.8294,-0.2777,0.344,-0.0375,0.4811,0.0,41.742,559,2022-11-07 15:53:48:309
2.7724,-8.9372,-0.1891,0.3275,-0.057,0.5691,0.0,41.742,566,2022-11-07 15:53:48:316
2.7724,-8.9372,-0.1891,0.3275,-0.057,0.5691,0.0,41.742,576,2022-11-07 15:53:48:326
3.1028,-9.0425,-0.17,0.3159,-0.0656,0.6296,0.0,41.742,586,2022-11-07 15:53:48:336
