ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.641,-10.2611,-0.1748,0.3476,0.6082,-1.5011,0.0,48.005,395,2022-11-07 15:47:43:397
9.1455,-10.5269,0.2155,-0.0439,0.6393,-1.7277,0.0,48.005,405,2022-11-07 15:47:43:407
8.207,-10.3138,0.3974,-0.5998,0.902,-1.7778,0.0,48.005,415,2022-11-07 15:47:43:417
6.476,-9.9858,0.6201,-1.0745,1.1305,-1.7754,0.0,48.005,425,2022-11-07 15:47:43:427
4.1202,-9.6434,0.6727,-1.455,1.6552,-1.6318,0.0,48.005,435,2022-11-07 15:47:43:437
4.1202,-9.6434,0.6727,-1.9572,2.8641,-1.4205,0.0,48.005,445,2022-11-07 15:47:43:447
6.6053,-8.8606,0.2394,-2.1985,3.0559,-1.542,0.0,48.005,455,2022-11-07 15:47:43:457
7.2445,-8.6738,0.2131,-2.3274,3.0572,-1.6502,0.0,48.005,465,2022-11-07 15:47:43:467
7.2445,-8.6738,0.2131,-2.3274,3.0572,-1.6502,0.0,48.005,475,2022-11-07 15:47:43:477
6.4904,-8.7839,0.4429,-2.4459,3.1665,-1.6349,0.0,48.005,484,2022-11-07 15:47:43:486
6.8423,-8.5541,0.6488,-2.5241,3.2484,-1.4828,0.0,48.005,495,2022-11-07 15:47:43:497
7.5582,-8.1399,1.1204,-2.5241,3.2484,-1.4828,0.0,48.005,505,2022-11-07 15:47:43:507
7.8574,-7.448,1.4245,-2.3457,3.1641,-1.4712,0.0,48.005,515,2022-11-07 15:47:43:517
7.8574,-7.448,1.4245,-2.1539,3.2257,-1.4913,0.0,48.005,524,2022-11-07 15:47:43:526
7.0434,-7.0195,1.5394,-1.9804,3.3155,-1.4321,0.0,48.005,535,2022-11-07 15:47:43:537
5.8081,-6.5455,1.5825,-1.7874,3.3937,-1.3142,0.0,48.005,548,2022-11-07 15:47:43:550
5.8081,-6.5455,1.5825,-1.5094,3.387,-1.0564,0.0,48.005,554,2022-11-07 15:47:43:556
4.5919,-5.8177,1.2401,-1.3866,3.3327,-0.9336,0.0,48.005,565,2022-11-07 15:47:43:567
4.1179,-5.5806,0.8188,-1.3866,3.3327,-0.9336,0.0,48.005,576,2022-11-07 15:47:43:578
3.9311,-6.1385,0.5267,-1.2327,3.1561,-0.7589,0.0,48.005,585,2022-11-07 15:47:43:587
3.9311,-6.1385,0.5267,-1.1356,2.8623,-0.5476,0.0,48.005,595,2022-11-07 15:47:43:597
1.9464,-7.8862,0.7278,-0.8619,1.9167,-0.0515,0.0,48.005,605,2022-11-07 15:47:43:607
-1.5777,-10.2659,1.6759,-0.3549,0.6027,0.5887,0.0,48.005,615,2022-11-07 15:47:43:617
-1.64,-11.4246,2.6742,0.6421,-1.4205,1.4769,0.0,48.005,627,2022-11-07 15:47:43:629
-1.64,-11.4246,2.6742,1.4038,-2.2281,1.9698,0.0,48.005,635,2022-11-07 15:47:43:637
2.1188,-9.5932,2.8993,1.8222,-2.0729,1.9784,0.0,48.005,644,2022-11-07 15:47:43:646
5.0276,-8.3219,2.9902,2.1491,-1.616,1.7548,0.0,48.005,655,2022-11-07 15:47:43:657
6.1816,-7.7425,2.4516,2.1491,-1.616,1.7548,0.0,48.005,665,2022-11-07 15:47:43:667
6.1816,-7.7425,2.4516,2.4001,-0.9275,1.4885,0.0,48.005,675,2022-11-07 15:47:43:677
6.4928,-7.1009,1.2306,2.4692,-0.6239,1.4182,0.0,48.005,685,2022-11-07 15:47:43:687
6.9501,-6.7657,0.577,2.4441,-0.2531,1.3944,0.0,48.005,696,2022-11-07 15:47:43:698
7.1177,-5.9469,0.091,2.3506,-0.065,1.4353,0.0,48.005,705,2022-11-07 15:47:43:707
7.0937,-5.0922,-0.1317,2.201,0.0077,1.4958,0.0,48.005,715,2022-11-07 15:47:43:717
7.0937,-5.0922,-0.1317,1.9389,-0.0497,1.5013,0.0,48.005,725,2022-11-07 15:47:43:727
7.5749,-3.6702,-1.221,1.5974,-0.2372,1.4121,0.0,48.005,735,2022-11-07 15:47:43:737
8.1399,-1.9296,-2.612,1.1692,-0.5451,1.2618,0.0,48.005,747,2022-11-07 15:47:43:749
8.6714,-0.6225,-2.2768,0.614,-0.9403,0.9674,0.0,48.005,755,2022-11-07 15:47:43:757
8.6714,-0.6225,-2.2768,0.2236,-1.0521,0.7438,0.0,48.005,765,2022-11-07 15:47:43:767
8.7744,-0.4405,-0.96,-0.1557,-0.7785,0.5367,0.0,48.005,775,2022-11-07 15:47:43:777
8.5781,-1.2737,0.6153,-0.1557,-0.7785,0.5367,0.0,48.005,785,2022-11-07 15:47:43:787
8.8917,-2.6838,2.1427,-0.3634,-0.1083,0.5123,0.0,48.005,795,2022-11-07 15:47:43:797
8.8917,-2.6838,2.1427,-0.4196,0.5844,0.5288,0.0,48.005,805,2022-11-07 15:47:43:807
9.6889,-3.6558,2.4372,-0.4019,1.2105,0.4567,0.0,48.005,815,2022-11-07 15:47:43:817
10.5508,-4.7667,2.2169,-0.3054,1.9833,-0.0393,0.0,48.005,828,2022-11-07 15:47:43:830
10.5508,-5.4035,1.8674,-0.3054,1.9833,-0.0393,0.0,48.005,835,2022-11-07 15:47:43:837
10.5508,-5.4035,1.8674,-0.2779,2.0804,-0.4736,0.0,48.005,845,2022-11-07 15:47:43:847
9.7583,-5.5806,1.2377,-0.3084,1.9216,-0.7943,0.0,48.005,855,2022-11-07 15:47:43:857
8.3315,-5.6022,0.5482,-0.4062,1.5721,-1.0185,0.0,48.005,865,2022-11-07 15:47:43:867
6.5718,-5.6573,-0.0359,-0.6224,0.9863,-1.1486,0.0,48.005,875,2022-11-07 15:47:43:877
5.5328,-5.8177,0.0215,-0.7758,0.5783,-1.1566,0.0,48.005,884,2022-11-07 15:47:43:886
5.5328,-5.8177,0.0215,-1.1026,0.0419,-1.068,0.0,48.005,895,2022-11-07 15:47:43:897
5.5735,-5.7219,0.0215,-1.4654,-0.5641,-1.0033,0.0,48.005,905,2022-11-07 15:47:43:907
5.9326,-5.9565,0.5674,-1.6304,-0.8011,-1.0185,0.0,48.005,914,2022-11-07 15:47:43:916
6.3755,-6.5766,1.3934,-1.8319,-1.0998,-1.0992,0.0,48.005,927,2022-11-07 15:47:43:929
6.3755,-6.5766,1.3934,-1.8319,-1.0998,-1.0992,0.0,48.005,934,2022-11-07 15:47:43:936
6.3755,-6.5766,1.3934,-1.8319,-1.0998,-1.0992,0.0,48.005,945,2022-11-07 15:47:43:947
6.5862,-7.1177,1.8985,-1.904,-1.1419,-1.1303,0.0,48.005,955,2022-11-07 15:47:43:957
6.5862,-7.1177,1.8985,-1.904,-1.1419,-1.1303,0.0,48.005,965,2022-11-07 15:47:43:967
7.29,-8.3315,3.2033,-2.2644,-0.382,-0.9697,0.0,48.005,976,2022-11-07 15:47:43:978
7.29,-8.3315,3.2033,-2.2644,-0.382,-0.9697,0.0,48.005,985,2022-11-07 15:47:43:987
7.29,-8.3315,3.2033,-2.2644,-0.382,-0.9697,0.0,48.005,995,2022-11-07 15:47:43:997
7.29,-8.3315,3.2033,-2.2644,-0.382,-0.9697,0.0,48.005,1005,2022-11-07 15:47:44:007
7.2326,-8.3722,3.4403,-2.3475,0.2771,-0.9794,0.0,48.005,1015,2022-11-07 15:47:44:017
6.3348,-7.3571,2.2576,-2.4446,1.7743,-1.2256,0.0,48.005,1025,2022-11-07 15:47:44:027
6.2845,-7.4433,1.956,-2.5173,1.8996,-1.2696,0.0,48.005,1034,2022-11-07 15:47:44:036
6.239,-7.5486,1.7908,-2.6022,1.9271,-1.2916,0.0,48.005,1045,2022-11-07 15:47:44:047
6.239,-7.5486,1.7908,-2.6988,1.9038,-1.3166,0.0,48.005,1055,2022-11-07 15:47:44:057
6.2414,-7.6611,1.8291,-2.7666,1.8727,-1.3356,0.0,48.005,1065,2022-11-07 15:47:44:067
6.409,-7.7688,2.023,-2.8729,1.8684,-1.3887,0.0,48.005,1078,2022-11-07 15:47:44:080
6.3946,-7.8718,2.2289,-2.937,1.9723,-1.4272,0.0,48.005,1085,2022-11-07 15:47:44:087
6.3946,-7.8718,2.2289,-2.9639,2.1433,-1.4315,0.0,48.005,1095,2022-11-07 15:47:44:097
6.3108,-7.8742,2.4611,-2.9639,2.1433,-1.4315,0.0,48.005,1104,2022-11-07 15:47:44:106
