ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.5613,-5.5304,1.9296,1.132,-0.4529,1.5056,0.0,55.382,743,2022-11-07 15:49:40:463
9.0856,-5.7602,2.0853,1.2199,-0.3044,1.3101,0.0,55.382,752,2022-11-07 15:49:40:472
9.2771,-5.8584,2.047,1.292,-0.1749,1.1653,0.0,55.382,762,2022-11-07 15:49:40:482
9.2771,-5.8584,2.047,1.292,-0.1749,1.1653,0.0,55.382,772,2022-11-07 15:49:40:492
9.1981,-6.0092,1.7788,1.3458,-0.0436,1.026,0.0,55.382,782,2022-11-07 15:49:40:502
8.7624,-5.7267,1.2497,1.289,-0.0045,0.891,0.0,55.382,793,2022-11-07 15:49:40:513
8.7624,-5.7267,1.2497,1.1106,-0.0882,0.7878,0.0,55.382,801,2022-11-07 15:49:40:521
7.9915,-5.2646,0.7278,0.895,-0.2091,0.7133,0.0,55.382,812,2022-11-07 15:49:40:532
7.3116,-4.8289,0.577,0.5743,-0.3503,0.6247,0.0,55.382,822,2022-11-07 15:49:40:542
6.8639,-4.5727,0.632,0.5743,-0.3503,0.6247,0.0,55.382,832,2022-11-07 15:49:40:552
6.6819,-4.465,0.7182,-0.0549,-0.4785,0.4549,0.0,55.382,844,2022-11-07 15:49:40:564
6.6819,-4.465,0.7182,-0.0549,-0.4785,0.4549,0.0,55.382,854,2022-11-07 15:49:40:574
6.7466,-4.5943,0.9241,-0.3451,-0.4914,0.3767,0.0,55.382,862,2022-11-07 15:49:40:582
6.7466,-4.5943,0.9241,-0.7929,-0.4694,0.246,0.0,55.382,872,2022-11-07 15:49:40:592
7.1057,-4.8911,1.221,-1.1612,-0.4132,0.122,0.0,55.382,882,2022-11-07 15:49:40:602
7.3858,-5.212,1.4939,-1.4459,-0.3454,0.0071,0.0,55.382,892,2022-11-07 15:49:40:612
7.5175,-5.3987,1.7381,-1.4459,-0.3454,0.0071,0.0,55.382,902,2022-11-07 15:49:40:622
7.5414,-5.6189,1.9344,-1.7764,-0.211,-0.1603,0.0,55.382,912,2022-11-07 15:49:40:632
7.5414,-5.6189,1.9344,-2.0244,-0.0723,-0.3069,0.0,55.382,922,2022-11-07 15:49:40:642
7.5462,-5.8224,2.0853,-2.2559,0.0816,-0.4559,0.0,38.911,932,2022-11-07 15:49:40:652
7.6683,-6.1887,2.2265,-2.5296,0.2789,-0.6624,0.0,38.911,942,2022-11-07 15:49:40:662
7.6875,-6.4689,2.3223,-2.733,0.417,-0.8377,0.0,38.911,952,2022-11-07 15:49:40:672
7.5606,-6.8064,2.43,-2.9217,0.5483,-1.0124,0.0,38.911,966,2022-11-07 15:49:40:686
7.5606,-6.8064,2.43,-3.119,0.6687,-1.2146,0.0,38.911,972,2022-11-07 15:49:40:692
7.4887,-7.0171,2.5928,-3.2009,0.7023,-1.3295,0.0,38.911,982,2022-11-07 15:49:40:702
7.0985,-7.2613,2.8729,-3.2882,0.745,-1.5262,0.0,38.911,1000,2022-11-07 15:49:40:720
7.0985,-7.2613,2.8729,-3.3115,0.7786,-1.605,0.0,38.911,1001,2022-11-07 15:49:40:721
6.3803,-7.6204,3.0094,-3.2944,0.7982,-1.5952,0.0,38.911,1014,2022-11-07 15:49:40:734
5.4921,-8.1423,3.2416,-3.2944,0.7982,-1.5952,0.0,38.911,1021,2022-11-07 15:49:40:741
5.4921,-8.1423,3.2416,-3.1453,0.6259,-1.407,0.0,38.911,1032,2022-11-07 15:49:40:752
3.6917,-9.3873,3.4906,-3.0915,0.5489,-1.3362,0.0,38.911,1043,2022-11-07 15:49:40:763
4.5775,-9.3418,3.639,-2.6529,0.2075,-0.8298,0.0,38.911,1051,2022-11-07 15:49:40:771
5.6429,-8.8989,3.7683,-2.4886,0.3535,-0.7803,0.0,38.911,1062,2022-11-07 15:49:40:782
5.6429,-8.8989,3.7683,-2.298,0.6601,-0.8493,0.0,38.911,1072,2022-11-07 15:49:40:792
6.2031,-8.5972,3.8138,-2.1441,0.9069,-0.9446,0.0,38.911,1082,2022-11-07 15:49:40:802
6.1864,-8.4009,3.5552,-1.981,1.216,-1.01,0.0,38.911,1093,2022-11-07 15:49:40:813
5.9469,-8.2118,3.3039,-1.8411,1.4732,-1.002,0.0,38.911,1102,2022-11-07 15:49:40:822
5.9469,-8.2118,3.3039,-1.8411,1.4732,-1.002,0.0,38.911,1112,2022-11-07 15:49:40:832
5.8248,-7.9484,3.1291,-1.7403,1.632,-0.9697,0.0,38.911,1121,2022-11-07 15:49:40:841
5.5878,-7.7904,2.94,-1.6609,1.7481,-0.9141,0.0,38.911,1132,2022-11-07 15:49:40:852
5.5543,-7.6875,2.5784,-1.5509,1.7603,-0.8114,0.0,38.911,1143,2022-11-07 15:49:40:863
5.5543,-7.6875,2.5784,-1.4819,1.6638,-0.7247,0.0,38.911,1152,2022-11-07 15:49:40:872
5.5208,-7.7066,2.3175,-1.4019,1.4744,-0.6092,0.0,38.911,1163,2022-11-07 15:49:40:883
5.7123,-7.7305,2.3007,-1.2913,1.271,-0.4993,0.0,38.911,1172,2022-11-07 15:49:40:892
6.0092,-7.7617,2.4372,-1.1661,1.106,-0.4364,0.0,38.911,1182,2022-11-07 15:49:40:902
6.105,-7.7497,2.6048,-1.0323,1.0224,-0.3722,0.0,38.911,1194,2022-11-07 15:49:40:914
6.105,-7.7497,2.6048,-0.8631,1.0334,-0.2977,0.0,38.911,1202,2022-11-07 15:49:40:922
6.4832,-7.6563,2.6694,-0.8631,1.0334,-0.2977,0.0,38.911,1212,2022-11-07 15:49:40:932
6.7897,-7.5893,2.5689,-0.7623,1.0749,-0.2727,0.0,38.911,1222,2022-11-07 15:49:40:942
6.6221,-7.4433,2.4156,-0.5913,1.1445,-0.2623,0.0,38.911,1232,2022-11-07 15:49:40:952
6.6221,-7.4433,2.4156,-0.4294,1.2551,-0.1945,0.0,38.911,1242,2022-11-07 15:49:40:962
6.6077,-7.2421,2.0709,-0.361,1.3278,-0.1389,0.0,38.911,1252,2022-11-07 15:49:40:972
6.6915,-7.0554,1.6567,-0.3103,1.3559,-0.0735,0.0,41.387,1262,2022-11-07 15:49:40:982
6.8016,-6.9477,1.3862,-0.295,1.3327,-0.024,0.0,41.387,1271,2022-11-07 15:49:40:991
6.986,-6.8519,1.1587,-0.303,1.271,0.0016,0.0,41.387,1282,2022-11-07 15:49:41:002
7.1703,-6.8328,1.0726,-0.3249,1.1794,0.0077,0.0,41.387,1293,2022-11-07 15:49:41:013
7.1703,-6.8328,1.0726,-0.3665,1.0431,4.0E-4,0.0,41.387,1302,2022-11-07 15:49:41:022
7.3044,-6.8639,1.1013,-0.3665,1.0431,4.0E-4,0.0,41.387,1311,2022-11-07 15:49:41:031
7.3738,-6.8998,1.1611,-0.4013,0.9497,-0.01,0.0,41.387,1322,2022-11-07 15:49:41:042
