ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.7521,-7.3307,-4.9199,0.7221,-0.9513,0.0859,0.0,36.792,13,2022-11-07 15:49:20:127
7.6013,-7.5965,-4.5057,0.6402,-1.043,0.0322,0.0,36.792,23,2022-11-07 15:49:20:137
7.5725,-7.9843,-4.2399,0.529,-1.0918,-0.0503,0.0,36.792,32,2022-11-07 15:49:20:146
7.7353,-8.523,-3.7994,0.4289,-1.0094,-0.1132,0.0,36.792,43,2022-11-07 15:49:20:157
8.1016,-9.2508,-2.7556,0.3611,-0.8005,-0.2201,0.0,36.792,52,2022-11-07 15:49:20:166
8.1016,-9.2508,-2.7556,0.3721,-0.539,-0.3478,0.0,39.796,63,2022-11-07 15:49:20:177
8.2788,-9.8493,-2.1499,0.4496,-0.1584,-0.5274,0.0,39.796,73,2022-11-07 15:49:20:187
8.5996,-10.3473,-1.3527,0.4496,-0.1584,-0.5274,0.0,39.796,83,2022-11-07 15:49:20:197
8.8701,-10.5269,-0.9193,0.5675,0.3443,-0.7168,0.0,39.796,93,2022-11-07 15:49:20:207
8.8701,-10.5269,-0.9193,0.6799,0.7462,-0.8768,0.0,39.796,102,2022-11-07 15:49:20:216
8.9683,-10.2779,-0.5075,0.7966,1.1103,-1.0259,0.0,39.796,113,2022-11-07 15:49:20:227
9.0042,-9.7344,0.0287,1.0574,1.8336,-1.3496,0.0,39.796,125,2022-11-07 15:49:20:239
8.6906,-9.3442,0.5363,1.0574,1.8336,-1.3496,0.0,39.796,133,2022-11-07 15:49:20:247
8.6906,-9.3442,0.5363,1.1961,2.2135,-1.4211,0.0,39.796,143,2022-11-07 15:49:20:257
8.2022,-9.1119,0.9145,1.2816,2.5807,-1.3386,0.0,39.796,153,2022-11-07 15:49:20:267
7.8311,-9.0952,1.0582,1.2957,2.8269,-1.1737,0.0,39.796,163,2022-11-07 15:49:20:277
7.8,-9.1239,0.7326,1.2444,2.9967,-0.9128,0.0,39.796,174,2022-11-07 15:49:20:288
7.8,-9.1239,0.7326,1.1588,2.9722,-0.7241,0.0,39.796,183,2022-11-07 15:49:20:297
8.1567,-9.0305,0.4812,1.1588,2.9722,-0.7241,0.0,39.796,193,2022-11-07 15:49:20:307
8.3889,-8.9372,0.225,1.0733,2.8201,-0.5897,0.0,39.796,203,2022-11-07 15:49:20:317
8.4727,-8.8701,-0.1221,0.9658,2.442,-0.4975,0.0,39.796,213,2022-11-07 15:49:20:327
8.3602,-8.456,-0.1915,0.8504,1.9148,-0.4724,0.0,39.796,224,2022-11-07 15:49:20:338
8.3602,-8.456,-0.1915,0.7777,1.4823,-0.4797,0.0,39.796,233,2022-11-07 15:49:20:347
7.7258,-8.2549,-0.1101,0.6714,1.1403,-0.4156,0.0,39.796,243,2022-11-07 15:49:20:357
5.8799,-8.3147,-0.3328,0.6714,1.1403,-0.4156,0.0,39.796,252,2022-11-07 15:49:20:366
1.1109,-8.9563,-4.7212,-1.5534,5.0412,0.8703,0.0,39.796,263,2022-11-07 15:49:20:377
1.1109,-8.9563,-4.7212,-1.5534,5.0412,0.8703,0.0,39.796,273,2022-11-07 15:49:20:387
11.293,-7.3619,-1.7836,-1.3237,4.172,0.3962,0.0,39.796,283,2022-11-07 15:49:20:397
9.653,-8.2692,-1.1037,-0.8821,2.3962,-0.503,0.0,39.796,293,2022-11-07 15:49:20:407
9.653,-8.2692,-1.1037,-0.8894,1.8275,-0.6832,0.0,39.796,302,2022-11-07 15:49:20:416
7.5917,-8.5421,-0.9576,-1.0861,1.6607,-0.5689,0.0,39.796,313,2022-11-07 15:49:20:427
8.1854,-7.9891,0.6991,-1.2052,1.2716,-0.3851,0.0,39.796,328,2022-11-07 15:49:20:442
7.6827,-7.3499,1.525,-1.2052,1.2716,-0.3851,0.0,39.796,333,2022-11-07 15:49:20:447
7.6827,-7.3499,1.525,-1.1527,1.2795,-0.3392,0.0,39.796,344,2022-11-07 15:49:20:458
6.9142,-6.5646,1.8746,-1.1527,1.2795,-0.3392,0.0,39.796,353,2022-11-07 15:49:20:467
6.33,-6.0259,1.9392,-1.0745,1.5123,-0.2818,0.0,39.796,362,2022-11-07 15:49:20:476
5.6812,-5.4873,1.8291,-1.0238,1.753,-0.2207,0.0,46.457,374,2022-11-07 15:49:20:488
5.3484,-5.425,1.5825,-1.0067,1.9075,-0.1499,0.0,46.457,382,2022-11-07 15:49:20:496
5.3484,-5.425,1.5825,-1.0171,2.0022,-0.024,0.0,46.457,393,2022-11-07 15:49:20:507
5.2383,-5.3101,1.3551,-1.0488,1.9784,0.0963,0.0,46.457,403,2022-11-07 15:49:20:517
5.3628,-5.0348,1.0127,-1.08,1.8556,0.1439,0.0,46.457,413,2022-11-07 15:49:20:527
5.5543,-4.635,1.0917,-1.1417,1.7291,0.1195,0.0,46.457,423,2022-11-07 15:49:20:537
4.8528,-4.9294,1.0869,-1.1417,1.7291,0.1195,0.0,46.457,433,2022-11-07 15:49:20:547
