ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.6875,-5.6788,2.3127,-1.8936,0.4909,0.0077,0.0,44.321,677,2022-11-07 15:51:09:855
7.6875,-5.6788,2.3127,-1.9804,0.4824,-0.0754,0.0,44.321,687,2022-11-07 15:51:09:865
7.5342,-5.765,2.5162,-2.0561,0.5074,-0.1468,0.0,44.321,697,2022-11-07 15:51:09:875
7.4097,-5.7841,2.6096,-2.0965,0.5288,-0.1951,0.0,44.321,707,2022-11-07 15:51:09:885
7.1871,-5.9876,2.8059,-2.1184,0.4817,-0.2892,0.0,44.321,716,2022-11-07 15:51:09:894
7.0889,-6.093,2.9232,-2.0616,0.3577,-0.3637,0.0,44.321,727,2022-11-07 15:51:09:905
7.0889,-6.093,2.9232,-1.9731,0.2221,-0.4168,0.0,44.321,737,2022-11-07 15:51:09:915
6.9333,-6.2893,3.074,-1.8637,0.1,-0.4461,0.0,44.321,747,2022-11-07 15:51:09:925
6.8615,-6.5096,3.3326,-1.8637,0.1,-0.4461,0.0,44.321,757,2022-11-07 15:51:09:935
6.8304,-6.7585,3.4762,-1.6982,0.0047,-0.4547,0.0,44.321,767,2022-11-07 15:51:09:945
6.7945,-6.8998,3.4978,-1.3616,-0.0332,-0.3887,0.0,44.321,777,2022-11-07 15:51:09:955
6.7945,-6.8998,3.4978,-1.3616,-0.0332,-0.3887,0.0,44.321,786,2022-11-07 15:51:09:964
6.7705,-6.9022,3.469,-1.2107,-0.0094,-0.3447,0.0,44.321,797,2022-11-07 15:51:09:975
6.7466,-6.8184,3.3493,-1.0128,0.034,-0.3179,0.0,44.321,807,2022-11-07 15:51:09:985
6.6364,-6.8687,3.2009,-0.8448,0.0383,-0.327,0.0,44.321,817,2022-11-07 15:51:09:995
6.6364,-6.8687,3.2009,-0.6157,-0.0283,-0.3631,0.0,44.321,827,2022-11-07 15:51:10:005
6.5239,-6.9573,3.165,-0.438,-0.1053,-0.3838,0.0,44.321,837,2022-11-07 15:51:10:015
6.0212,-7.527,2.9759,-0.1918,-0.236,-0.3655,0.0,44.321,847,2022-11-07 15:51:10:025
6.0212,-7.527,2.9759,-0.1918,-0.236,-0.3655,0.0,44.321,856,2022-11-07 15:51:10:034
5.0731,-8.4416,2.8202,-0.0397,-0.3619,-0.291,0.0,40.962,867,2022-11-07 15:51:10:045
3.0692,-10.3114,2.3007,0.1051,-0.4633,-0.0967,0.0,40.962,877,2022-11-07 15:51:10:055
1.853,-11.8484,1.6711,0.1002,-0.2934,0.125,0.0,40.962,887,2022-11-07 15:51:10:065
3.7755,-10.9243,1.6591,-6.0E-4,0.1329,0.2979,0.0,40.962,897,2022-11-07 15:51:10:075
3.7755,-10.9243,1.6591,0.0214,0.304,0.1556,0.0,40.962,907,2022-11-07 15:51:10:085
5.4538,-9.2221,1.7956,0.0336,0.3687,0.0224,0.0,40.962,917,2022-11-07 15:51:10:095
5.8967,-7.7856,1.6926,-0.0189,0.483,-0.0204,0.0,40.962,927,2022-11-07 15:51:10:105
6.2007,-6.7968,1.4915,-0.1472,0.6546,-0.0124,0.0,40.962,937,2022-11-07 15:51:10:115
6.4856,-6.4329,1.4796,-0.2596,0.7713,-0.0185,0.0,40.962,947,2022-11-07 15:51:10:125
6.4856,-6.4329,1.4796,-0.2596,0.7713,-0.0185,0.0,40.962,957,2022-11-07 15:51:10:135
6.7657,-6.4258,1.5394,-0.3127,0.7939,-0.0411,0.0,40.962,967,2022-11-07 15:51:10:145
7.0722,-6.4497,1.6064,-0.3469,0.8092,-0.0729,0.0,40.962,976,2022-11-07 15:51:10:154
7.0722,-6.4497,1.6064,-0.3665,0.8177,-0.1193,0.0,40.962,987,2022-11-07 15:51:10:165
7.1416,-6.5574,1.6376,-0.3726,0.844,-0.1749,0.0,40.962,999,2022-11-07 15:51:10:177
7.2326,-6.7226,1.6591,-0.3714,0.8904,-0.2067,0.0,40.962,1006,2022-11-07 15:51:10:184
7.3331,-6.7992,1.628,-0.3653,0.9558,-0.244,0.0,40.962,1018,2022-11-07 15:51:10:196
7.4624,-6.9118,1.5945,-0.3512,1.0089,-0.2763,0.0,40.962,1030,2022-11-07 15:51:10:208
7.4624,-6.9118,1.5945,-0.3512,1.0089,-0.2763,0.0,40.962,1037,2022-11-07 15:51:10:215
7.6276,-7.0746,1.4939,-0.3207,1.0199,-0.3124,0.0,40.962,1046,2022-11-07 15:51:10:224
7.5582,-7.1536,1.3144,-0.2987,0.9979,-0.3399,0.0,40.962,1057,2022-11-07 15:51:10:235
7.2757,-7.1991,1.1133,-0.2871,0.9619,-0.371,0.0,40.962,1067,2022-11-07 15:51:10:245
7.2757,-7.1991,1.1133,-0.2944,0.9197,-0.3997,0.0,40.962,1077,2022-11-07 15:51:10:255
6.8375,-7.3188,0.8571,-0.3384,0.91,-0.4125,0.0,40.962,1086,2022-11-07 15:51:10:264
6.3085,-7.527,0.553,-0.4099,0.9277,-0.4138,0.0,40.962,1097,2022-11-07 15:51:10:275
6.3085,-7.527,0.553,-0.5601,0.9588,-0.3906,0.0,40.962,1107,2022-11-07 15:51:10:285
5.6573,-7.9316,0.2873,-0.6634,0.9423,-0.3612,0.0,40.962,1117,2022-11-07 15:51:10:295
5.3724,-8.3219,0.2538,-0.7428,0.8819,-0.3307,0.0,40.962,1128,2022-11-07 15:51:10:306
5.5591,-8.3386,0.4884,-0.7843,0.7609,-0.3136,0.0,40.962,1137,2022-11-07 15:51:10:315
5.9182,-8.049,0.8188,-0.777,0.6797,-0.3154,0.0,40.962,1147,2022-11-07 15:51:10:325
5.9182,-8.049,0.8188,-0.777,0.6797,-0.3154,0.0,40.962,1157,2022-11-07 15:51:10:335
6.1097,-7.6156,1.0702,-0.7464,0.654,-0.3075,0.0,40.962,1168,2022-11-07 15:51:10:346
6.1097,-7.6156,1.0702,-0.7464,0.654,-0.3075,0.0,40.962,1176,2022-11-07 15:51:10:354
6.1624,-7.0985,1.1875,-0.6988,0.7047,-0.2672,0.0,40.962,1187,2022-11-07 15:51:10:365
6.184,-6.6436,1.1372,-0.6188,0.6901,-0.2207,0.0,43.341,1197,2022-11-07 15:51:10:375
6.3348,-6.5431,1.1133,-0.5247,0.5331,-0.1957,0.0,43.341,1207,2022-11-07 15:51:10:385
6.4641,-6.6149,1.1372,-0.4514,0.3816,-0.1823,0.0,43.341,1217,2022-11-07 15:51:10:395
6.4641,-6.6149,1.1372,-0.361,0.1861,-0.1621,0.0,43.341,1227,2022-11-07 15:51:10:405
6.5167,-6.5479,1.2928,-0.2663,0.0499,-0.1548,0.0,43.341,1237,2022-11-07 15:51:10:415
6.4832,-6.397,1.3886,-0.2052,0.0059,-0.1597,0.0,43.341,1249,2022-11-07 15:51:10:427
6.4832,-6.397,1.3886,-0.2052,0.0059,-0.1597,0.0,43.341,1256,2022-11-07 15:51:10:434
6.397,-6.4425,1.446,-0.1063,-0.0283,-0.1548,0.0,43.341,1269,2022-11-07 15:51:10:447
6.4904,-6.5431,1.3934,-0.0617,-0.0186,-0.1438,0.0,43.341,1277,2022-11-07 15:51:10:455
6.6101,-6.7298,1.1635,0.0135,-0.0045,-0.1432,0.0,43.341,1287,2022-11-07 15:51:10:465
6.6484,-6.7968,1.0031,0.0196,-0.0106,-0.1743,0.0,43.341,1298,2022-11-07 15:51:10:476
6.4808,-6.8495,0.7733,-0.0055,-0.0204,-0.247,0.0,43.341,1307,2022-11-07 15:51:10:485
