ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.3108,-7.6659,-2.2409,0.0086,0.1629,-0.0961,0.0,48.005,25,2022-11-07 15:47:36:505
6.3108,-7.6659,-2.2409,-0.003,0.161,-0.0912,0.0,48.005,34,2022-11-07 15:47:36:514
6.2486,-7.5247,-2.4133,-0.0232,0.1458,-0.0894,0.0,48.005,45,2022-11-07 15:47:36:525
6.2654,-7.5079,-2.4683,-0.047,0.1091,-0.0857,0.0,48.005,56,2022-11-07 15:47:36:536
6.3228,-7.5773,-2.4085,-0.0635,0.0926,-0.087,0.0,48.005,65,2022-11-07 15:47:36:545
6.3013,-7.6156,-2.4061,-0.0898,0.0639,-0.0802,0.0,48.005,75,2022-11-07 15:47:36:555
6.3013,-7.6156,-2.4061,-0.1148,0.0321,-0.0582,0.0,48.005,85,2022-11-07 15:47:36:565
6.2079,-7.6611,-2.3582,-0.1301,0.0132,-0.0369,0.0,48.005,94,2022-11-07 15:47:36:574
6.1887,-7.697,-2.339,-0.1496,-0.01,-0.0094,0.0,48.005,105,2022-11-07 15:47:36:585
6.1887,-7.697,-2.339,-0.1698,-0.0131,0.0034,0.0,48.005,115,2022-11-07 15:47:36:595
6.1576,-7.5893,-2.2624,-0.1967,-8.0E-4,4.0E-4,0.0,48.005,125,2022-11-07 15:47:36:605
6.1385,-7.4193,-2.1619,-0.1967,-8.0E-4,4.0E-4,0.0,48.005,136,2022-11-07 15:47:36:616
6.0978,-7.144,-1.9823,-0.2388,0.0438,-0.0253,0.0,48.005,145,2022-11-07 15:47:36:625
6.0379,-6.8495,-1.7908,-0.2846,0.1409,-0.0967,0.0,48.005,155,2022-11-07 15:47:36:635
6.0379,-6.8495,-1.7908,-0.303,0.2313,-0.1462,0.0,48.005,165,2022-11-07 15:47:36:645
6.0116,-6.6029,-1.6831,-0.3054,0.3241,-0.1835,0.0,48.005,175,2022-11-07 15:47:36:655
6.0188,-6.5287,-1.7597,-0.3054,0.3241,-0.1835,0.0,48.005,185,2022-11-07 15:47:36:665
