ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.8591,-8.262,2.5234,-3.7116,2.624,-1.8927,0.0,48.005,759,2022-11-07 15:47:32:507
6.2558,-8.2046,2.3366,-3.7012,2.9313,-1.9342,0.0,48.005,772,2022-11-07 15:47:32:520
6.2558,-8.2046,2.3366,-3.6254,3.1714,-1.9397,0.0,48.005,780,2022-11-07 15:47:32:528
5.9781,-7.8981,2.0589,-3.5375,3.2795,-1.958,0.0,48.005,790,2022-11-07 15:47:32:538
5.9541,-7.9484,1.944,-3.4446,3.3889,-1.9562,0.0,48.005,800,2022-11-07 15:47:32:548
5.9541,-7.9484,1.944,-3.4446,3.3889,-1.9562,0.0,48.005,810,2022-11-07 15:47:32:558
5.8895,-8.0514,1.8626,-3.2357,3.4805,-1.8548,0.0,48.005,821,2022-11-07 15:47:32:569
5.99,-8.0537,1.8075,-3.2357,3.4805,-1.8548,0.0,48.005,830,2022-11-07 15:47:32:578
5.99,-8.0537,1.8075,-3.1056,3.4524,-1.7986,0.0,48.005,840,2022-11-07 15:47:32:588
6.0906,-8.1136,1.7285,-2.9963,3.3889,-1.7601,0.0,48.005,850,2022-11-07 15:47:32:598
6.1097,-8.0992,1.7238,-2.8759,3.3046,-1.7222,0.0,48.005,862,2022-11-07 15:47:32:610
6.0523,-8.0514,1.7668,-2.7201,3.216,-1.6471,0.0,48.005,870,2022-11-07 15:47:32:618
6.0523,-8.0514,1.7668,-2.5955,3.1824,-1.5726,0.0,48.005,880,2022-11-07 15:47:32:628
5.9757,-7.8455,1.7884,-2.4428,3.1628,-1.4742,0.0,48.005,890,2022-11-07 15:47:32:638
5.8871,-7.8239,1.7812,-2.317,3.1469,-1.3747,0.0,48.005,901,2022-11-07 15:47:32:649
5.8009,-7.9245,1.7022,-2.1826,3.1024,-1.2476,0.0,48.005,910,2022-11-07 15:47:32:658
5.765,-8.025,1.5969,-2.0531,3.0205,-1.0949,0.0,48.005,920,2022-11-07 15:47:32:668
5.765,-8.025,1.5969,-1.926,2.9038,-0.9306,0.0,48.005,931,2022-11-07 15:47:32:679
5.7482,-7.9532,1.4748,-1.744,2.6412,-0.685,0.0,48.005,940,2022-11-07 15:47:32:688
5.856,-7.9293,1.367,-1.6218,2.4194,-0.55,0.0,48.005,950,2022-11-07 15:47:32:698
5.9565,-7.8933,1.4101,-1.6218,2.4194,-0.55,0.0,48.005,960,2022-11-07 15:47:32:708
5.9565,-7.8933,1.4101,-1.4654,2.1506,-0.3997,0.0,48.005,970,2022-11-07 15:47:32:718
6.0236,-7.7928,1.4125,-1.3316,1.9411,-0.2824,0.0,48.005,980,2022-11-07 15:47:32:728
5.9757,-7.5151,1.3527,-1.1948,1.7261,-0.1725,0.0,48.005,990,2022-11-07 15:47:32:738
6.0068,-7.2469,1.2665,-1.0323,1.4634,-0.0381,0.0,48.005,1003,2022-11-07 15:47:32:751
6.263,-7.1919,1.2497,-0.9688,1.3626,0.012,0.0,48.005,1012,2022-11-07 15:47:32:760
6.263,-7.1919,1.2497,-0.7819,1.0663,0.1507,0.0,48.005,1020,2022-11-07 15:47:32:768
6.5862,-7.2541,1.312,-0.5858,0.7811,0.2594,0.0,48.005,1030,2022-11-07 15:47:32:778
6.8639,-7.2781,1.3838,-0.4471,0.5935,0.3119,0.0,48.005,1040,2022-11-07 15:47:32:788
7.0147,-7.2493,1.3958,-0.306,0.4146,0.3474,0.0,48.005,1051,2022-11-07 15:47:32:799
7.0147,-7.2493,1.3958,-0.1313,0.2001,0.4042,0.0,48.005,1060,2022-11-07 15:47:32:808
6.9549,-7.12,1.4149,0.0104,0.0401,0.4592,0.0,48.005,1070,2022-11-07 15:47:32:818
6.8902,-6.9022,1.3958,0.0104,0.0401,0.4592,0.0,48.005,1080,2022-11-07 15:47:32:828
6.9549,-6.7059,1.379,0.1479,-0.1114,0.5074,0.0,48.005,1089,2022-11-07 15:47:32:837
7.053,-6.5479,1.3622,0.3195,-0.2983,0.5465,0.0,48.005,1101,2022-11-07 15:47:32:849
7.053,-6.5479,1.3622,0.4814,-0.4718,0.5691,0.0,48.005,1110,2022-11-07 15:47:32:858
7.1488,-6.4784,1.4341,0.6103,-0.5946,0.5807,0.0,48.005,1120,2022-11-07 15:47:32:868
7.3188,-6.5143,1.367,0.7569,-0.773,0.5893,0.0,48.005,1129,2022-11-07 15:47:32:877
7.4097,-6.5431,1.446,0.8699,-0.9055,0.596,0.0,48.005,1140,2022-11-07 15:47:32:888
7.6252,-6.5622,1.4125,0.978,-1.0356,0.5923,0.0,48.005,1151,2022-11-07 15:47:32:899
7.6252,-6.5622,1.4125,1.0507,-1.1364,0.5893,0.0,48.005,1160,2022-11-07 15:47:32:908
7.4648,-6.579,1.4317,1.1393,-1.2464,0.6088,0.0,48.005,1170,2022-11-07 15:47:32:918
7.6084,-6.6005,1.3742,1.2688,-1.4199,0.6308,0.0,48.005,1180,2022-11-07 15:47:32:928
7.6084,-6.6005,1.3742,1.2688,-1.4199,0.6308,0.0,48.005,1190,2022-11-07 15:47:32:938
7.6707,-6.6269,1.3646,1.3366,-1.5249,0.6442,0.0,48.005,1200,2022-11-07 15:47:32:948
7.8479,-6.6053,1.458,1.3812,-1.5897,0.6375,0.0,48.005,1210,2022-11-07 15:47:32:958
7.8503,-6.67,1.4269,1.4252,-1.6282,0.6192,0.0,48.005,1220,2022-11-07 15:47:32:968
7.8503,-6.67,1.4269,1.4594,-1.6599,0.6161,0.0,48.005,1229,2022-11-07 15:47:32:977
7.7042,-6.5718,1.3838,1.4765,-1.674,0.621,0.0,48.005,1240,2022-11-07 15:47:32:988
7.5582,-6.3276,1.3622,1.4942,-1.6789,0.6082,0.0,48.005,1250,2022-11-07 15:47:32:998
7.5127,-6.2103,1.3144,1.4973,-1.6758,0.5942,0.0,48.005,1260,2022-11-07 15:47:33:008
7.5127,-6.2103,1.3144,1.4985,-1.6783,0.5661,0.0,48.005,1270,2022-11-07 15:47:33:018
7.4504,-6.1864,1.2689,1.4985,-1.6783,0.5661,0.0,48.005,1280,2022-11-07 15:47:33:028
7.4935,-6.1887,1.2713,1.4826,-1.6716,0.5306,0.0,48.005,1290,2022-11-07 15:47:33:038
7.4959,-6.1768,1.2258,1.449,-1.6685,0.4873,0.0,48.005,1301,2022-11-07 15:47:33:049
7.4959,-6.1768,1.2258,1.4124,-1.6575,0.4555,0.0,48.005,1310,2022-11-07 15:47:33:058
