ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.8733,-9.2867,0.486,0.4472,0.8776,-4.4443,0.0,43.828,184,2022-11-07 15:49:48:260
9.7631,-11.0033,1.3718,0.7276,1.5104,-4.9226,0.0,43.828,193,2022-11-07 15:49:48:269
8.8486,-13.6416,2.2074,0.9457,2.0474,-4.6202,0.0,43.828,204,2022-11-07 15:49:48:280
8.8486,-13.6416,2.2074,0.9719,2.8067,-3.6202,0.0,43.828,214,2022-11-07 15:49:48:290
7.8167,-15.485,2.9591,0.6176,4.051,-1.6269,0.0,43.828,224,2022-11-07 15:49:48:300
8.9204,-13.1173,2.4276,0.3287,4.5629,-0.718,0.0,43.828,233,2022-11-07 15:49:48:309
11.3169,-9.6123,0.8619,0.3287,4.5629,-0.718,0.0,43.828,244,2022-11-07 15:49:48:320
11.3169,-9.6123,0.8619,-0.1264,4.398,-0.269,0.0,43.828,254,2022-11-07 15:49:48:330
11.4917,-8.2261,-0.2322,-0.405,3.1488,-0.8231,0.0,43.828,264,2022-11-07 15:49:48:340
10.139,-7.4768,-0.9098,-0.686,1.8287,-1.3655,0.0,43.828,273,2022-11-07 15:49:48:349
8.3339,-7.2541,-0.1245,-0.9981,0.7175,-1.718,0.0,43.828,285,2022-11-07 15:49:48:361
6.6245,-7.0626,1.5562,-1.4416,0.1965,-1.7265,0.0,43.828,294,2022-11-07 15:49:48:370
6.6245,-7.0626,1.5562,-1.6976,0.4372,-1.5384,0.0,43.828,304,2022-11-07 15:49:48:380
5.935,-6.6053,2.5401,-1.6976,0.4372,-1.5384,0.0,43.828,314,2022-11-07 15:49:48:390
5.8967,-6.2797,3.0381,-1.8093,0.8586,-1.3765,0.0,43.828,324,2022-11-07 15:49:48:400
5.7075,-6.2462,3.1315,-1.8301,1.5025,-1.192,0.0,43.828,334,2022-11-07 15:49:48:410
5.8512,-6.172,3.1243,-1.7806,2.2123,-1.0075,0.0,43.828,346,2022-11-07 15:49:48:422
5.8512,-6.172,3.1243,-1.7018,2.723,-0.8573,0.0,43.828,354,2022-11-07 15:49:48:430
6.4665,-6.0212,2.6958,-1.6023,3.0584,-0.7308,0.0,43.828,364,2022-11-07 15:49:48:440
6.7777,-5.9948,2.2121,-1.5271,3.1628,-0.6801,0.0,53.456,373,2022-11-07 15:49:48:449
6.6101,-6.0666,1.9799,-1.4373,3.1164,-0.5585,0.0,53.456,385,2022-11-07 15:49:48:461
6.6101,-6.0666,1.9799,-1.3408,2.7322,-0.3386,0.0,53.456,393,2022-11-07 15:49:48:469
6.1696,-5.8679,1.604,-1.2583,2.3846,-0.1658,0.0,53.456,404,2022-11-07 15:49:48:480
5.6261,-5.6381,1.8147,-1.2583,2.3846,-0.1658,0.0,53.456,415,2022-11-07 15:49:48:491
5.3053,-5.2335,2.1164,-1.1521,2.0566,0.0267,0.0,53.456,424,2022-11-07 15:49:48:500
4.8672,-4.6637,2.1451,-0.9963,1.8269,0.2508,0.0,53.456,434,2022-11-07 15:49:48:510
4.8672,-4.6637,2.1451,-0.8937,1.789,0.3859,0.0,53.456,443,2022-11-07 15:49:48:519
4.6398,-4.3381,2.0853,-0.8057,1.8061,0.4909,0.0,53.456,454,2022-11-07 15:49:48:530
4.4434,-4.1657,1.9919,-0.7367,1.8311,0.5752,0.0,53.456,464,2022-11-07 15:49:48:540
4.4027,-4.1131,1.8363,-0.6566,1.8617,0.6821,0.0,53.456,473,2022-11-07 15:49:48:549
4.4841,-4.1969,1.719,-0.6566,1.8617,0.6821,0.0,53.456,484,2022-11-07 15:49:48:560
4.4841,-4.1969,1.719,-0.5797,1.8525,0.8141,0.0,53.456,495,2022-11-07 15:49:48:571
4.7858,-4.4147,1.6447,-0.5149,1.8073,0.9295,0.0,53.456,504,2022-11-07 15:49:48:580
5.2072,-4.6326,1.6687,-0.4184,1.7163,1.0639,0.0,53.456,514,2022-11-07 15:49:48:590
5.6692,-4.7547,1.6759,-0.3042,1.6106,1.1507,0.0,53.456,523,2022-11-07 15:49:48:599
5.6692,-4.7547,1.6759,-0.1478,1.4616,1.202,0.0,53.456,534,2022-11-07 15:49:48:610
5.6692,-4.7547,1.6759,-0.1478,1.4616,1.202,0.0,53.456,544,2022-11-07 15:49:48:620
5.6692,-4.7547,1.6759,-0.1478,1.4616,1.202,0.0,53.456,554,2022-11-07 15:49:48:630
6.184,-4.9462,1.6687,-0.1014,1.4158,1.2093,0.0,53.456,565,2022-11-07 15:49:48:641
8.2118,-6.2247,1.8818,0.9731,0.4921,1.285,0.0,53.456,574,2022-11-07 15:49:48:650
8.2118,-6.2247,1.8818,1.4582,0.1525,1.2307,0.0,53.456,584,2022-11-07 15:49:48:660
8.3674,-6.0188,1.7549,1.4582,0.1525,1.2307,0.0,53.456,593,2022-11-07 15:49:48:669
7.9412,-5.7027,1.3958,1.7532,-0.0546,1.1452,0.0,53.456,604,2022-11-07 15:49:48:680
7.5199,-5.4657,1.1947,2.0367,-0.3246,1.0358,0.0,53.456,614,2022-11-07 15:49:48:690
7.5199,-5.4657,1.1947,2.1668,-0.5042,0.9662,0.0,53.456,623,2022-11-07 15:49:48:699
7.1679,-5.279,0.9122,2.1979,-0.6398,0.9423,0.0,53.456,634,2022-11-07 15:49:48:710
7.0027,-5.0994,0.7015,2.1271,-0.7485,0.9509,0.0,53.456,644,2022-11-07 15:49:48:720
6.9812,-4.9534,0.565,1.9798,-0.8487,0.9766,0.0,53.456,654,2022-11-07 15:49:48:730
7.0913,-4.6972,0.5267,1.7141,-0.9593,0.9992,0.0,53.456,664,2022-11-07 15:49:48:740
7.0913,-4.6972,0.5267,1.4661,-1.0375,0.9839,0.0,53.456,673,2022-11-07 15:49:48:749
7.2613,-4.6278,0.6488,1.1387,-1.1077,0.9149,0.0,53.456,684,2022-11-07 15:49:48:760
7.472,-4.6278,0.8284,0.7948,-1.1389,0.8073,0.0,53.456,694,2022-11-07 15:49:48:770
7.6851,-4.8361,1.0534,0.5132,-1.1309,0.7127,0.0,43.51,703,2022-11-07 15:49:48:779
8.0202,-5.1449,1.3742,0.2352,-1.0808,0.6094,0.0,43.51,714,2022-11-07 15:49:48:790
8.0202,-5.1449,1.3742,0.2352,-1.0808,0.6094,0.0,43.51,724,2022-11-07 15:49:48:800
8.0202,-5.1449,1.3742,0.2352,-1.0808,0.6094,0.0,43.51,733,2022-11-07 15:49:48:809
8.0202,-5.1449,1.3742,0.2352,-1.0808,0.6094,0.0,43.51,744,2022-11-07 15:49:48:820
8.0777,-5.2048,1.458,0.1656,-1.0595,0.5813,0.0,43.51,753,2022-11-07 15:49:48:829
7.3714,-5.3221,1.8842,-0.9584,-0.4633,0.1537,0.0,43.51,764,2022-11-07 15:49:48:840
7.3714,-5.3221,1.8842,-0.9584,-0.4633,0.1537,0.0,43.51,774,2022-11-07 15:49:48:850
7.3714,-5.3221,1.8842,-0.9584,-0.4633,0.1537,0.0,43.51,784,2022-11-07 15:49:48:860
7.3714,-5.3221,1.8842,-0.9584,-0.4633,0.1537,0.0,43.51,794,2022-11-07 15:49:48:870
7.0794,-5.358,1.8459,-1.4233,-0.2751,-0.0106,0.0,43.51,804,2022-11-07 15:49:48:880
7.5606,-6.0595,2.3702,-2.091,-0.1481,-0.3038,0.0,43.51,814,2022-11-07 15:49:48:890
7.7545,-6.2462,2.6527,-2.2547,-0.0919,-0.4388,0.0,43.51,824,2022-11-07 15:49:48:900
7.8119,-6.4736,2.9232,-2.4208,0.0071,-0.6422,0.0,43.51,834,2022-11-07 15:49:48:910
7.8119,-6.4736,2.9232,-2.5173,0.1152,-0.8041,0.0,43.51,844,2022-11-07 15:49:48:920
7.7904,-6.6795,3.1387,-2.5992,0.249,-0.9513,0.0,43.51,854,2022-11-07 15:49:48:930
7.7617,-6.9956,3.3063,-2.6639,0.3926,-1.0766,0.0,43.51,863,2022-11-07 15:49:48:939
7.7617,-6.9956,3.3063,-2.6988,0.5587,-1.2219,0.0,43.51,874,2022-11-07 15:49:48:950
7.7066,-7.3978,3.5744,-2.6584,0.5813,-1.2873,0.0,43.51,884,2022-11-07 15:49:48:960
7.1488,-7.7832,3.833,-2.4398,0.2679,-1.2464,0.0,43.51,894,2022-11-07 15:49:48:970
3.2392,-9.9355,5.8847,-1.4947,-1.6007,-0.7846,0.0,43.51,904,2022-11-07 15:49:48:980
1.6878,-11.0775,7.0506,-0.2547,-3.8462,-0.0149,0.0,43.51,914,2022-11-07 15:49:48:990
1.6878,-11.0775,7.0506,-0.2547,-3.8462,-0.0149,0.0,43.51,923,2022-11-07 15:49:48:999
3.8832,-9.8397,6.9309,1.2932,-4.4547,1.1232,0.0,43.51,934,2022-11-07 15:49:49:010
6.7083,-7.8646,6.2103,1.2932,-4.4547,1.1232,0.0,43.51,943,2022-11-07 15:49:49:019
7.97,-6.895,5.583,1.5944,-3.1437,0.9979,0.0,43.51,954,2022-11-07 15:49:49:030
8.3626,-6.2534,4.5967,1.716,-1.2073,0.5404,0.0,43.51,965,2022-11-07 15:49:49:041
8.3626,-6.2534,4.5967,1.6408,0.3156,0.2081,0.0,43.51,973,2022-11-07 15:49:49:049
7.9628,-6.2654,3.6103,1.5095,1.2325,0.0377,0.0,43.51,984,2022-11-07 15:49:49:060
7.6659,-6.4545,2.6215,1.3281,1.8012,-0.0595,0.0,43.51,994,2022-11-07 15:49:49:070
7.5414,-6.5359,1.7549,1.0263,2.0559,-0.134,0.0,43.51,1004,2022-11-07 15:49:49:080
7.393,-6.5239,1.0127,1.0263,2.0559,-0.134,0.0,43.51,1014,2022-11-07 15:49:49:090
7.0698,-6.4832,0.4692,0.752,1.9216,-0.1957,0.0,39.615,1024,2022-11-07 15:49:49:100
7.0698,-6.4832,0.4692,0.3916,1.4188,-0.2641,0.0,39.615,1034,2022-11-07 15:49:49:110
6.67,-6.4066,0.2538,0.0911,0.8849,-0.305,0.0,39.615,1043,2022-11-07 15:49:49:119
6.488,-6.4234,0.577,-0.1918,0.3614,-0.3441,0.0,39.615,1054,2022-11-07 15:49:49:130
6.6628,-6.646,1.4676,-0.4795,-0.0369,-0.3912,0.0,39.615,1064,2022-11-07 15:49:49:140
6.6628,-6.646,1.4676,-0.6475,-0.0625,-0.4297,0.0,39.615,1074,2022-11-07 15:49:49:150
7.0219,-7.0267,2.4061,-0.7794,0.2081,-0.4846,0.0,39.615,1084,2022-11-07 15:49:49:160
7.1464,-7.0841,2.9064,-0.8423,0.7102,-0.5384,0.0,39.615,1094,2022-11-07 15:49:49:170
7.0363,-6.8782,2.9567,-0.8442,1.2863,-0.5928,0.0,39.615,1105,2022-11-07 15:49:49:181
7.0363,-6.8782,2.9567,-0.8442,1.2863,-0.5928,0.0,39.615,1113,2022-11-07 15:49:49:189
6.8232,-6.6867,2.7101,-0.8234,1.6876,-0.6215,0.0,39.615,1124,2022-11-07 15:49:49:200
6.6891,-6.5814,2.2696,-0.7996,1.9686,-0.6312,0.0,39.615,1133,2022-11-07 15:49:49:209
6.7274,-6.6269,1.8698,-0.7752,2.103,-0.6233,0.0,39.615,1144,2022-11-07 15:49:49:220
6.7274,-6.6269,1.8698,-0.7587,2.1176,-0.5976,0.0,39.615,1154,2022-11-07 15:49:49:230
6.9668,-6.804,1.6639,-0.7574,2.0352,-0.5561,0.0,39.615,1164,2022-11-07 15:49:49:240
7.2709,-6.9477,1.5657,-0.7776,1.8873,-0.5188,0.0,39.615,1174,2022-11-07 15:49:49:250
