ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),PROXIMITY (m),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.1983,-3.6654,1.0438,-0.0714,-0.1755,0.9307,0.0,55.002,456,2022-11-07 15:50:57:169
6.591,-3.8377,1.142,-0.62,-0.0534,0.7511,0.0,55.002,467,2022-11-07 15:50:57:180
7.2589,-4.0484,1.4029,-0.62,-0.0534,0.7511,0.0,55.002,477,2022-11-07 15:50:57:190
7.8933,-4.3357,1.6615,-0.8802,0.0505,0.6113,0.0,55.002,486,2022-11-07 15:50:57:199
8.365,-4.726,1.9727,-1.1875,0.2264,0.3535,0.0,55.002,497,2022-11-07 15:50:57:210
8.365,-4.726,1.9727,-1.4783,0.4469,0.037,0.0,55.002,507,2022-11-07 15:50:57:220
8.4655,-5.3125,2.2505,-1.6218,0.555,-0.1639,0.0,55.002,517,2022-11-07 15:50:57:230
8.3889,-5.5352,2.2505,-1.7464,0.6229,-0.3637,0.0,55.002,527,2022-11-07 15:50:57:240
7.8718,-6.0044,2.418,-1.9669,0.7145,-0.7785,0.0,55.002,537,2022-11-07 15:50:57:250
7.8718,-6.0044,2.418,-2.0757,0.7609,-0.9916,0.0,55.002,547,2022-11-07 15:50:57:260
7.393,-6.172,2.4851,-2.1398,0.7963,-1.1083,0.0,55.002,559,2022-11-07 15:50:57:272
6.8878,-6.2773,2.4923,-2.1936,0.8458,-1.1975,0.0,55.002,567,2022-11-07 15:50:57:280
6.4425,-6.2821,2.6,-2.1936,0.8458,-1.1975,0.0,55.002,577,2022-11-07 15:50:57:290
6.1624,-6.3252,2.8466,-2.2009,0.9148,-1.2397,0.0,55.002,586,2022-11-07 15:50:57:299
6.1624,-6.3252,2.8466,-2.1166,0.9735,-1.2794,0.0,55.002,597,2022-11-07 15:50:57:310
6.1385,-6.4353,3.0716,-1.9834,0.9912,-1.3001,0.0,55.002,606,2022-11-07 15:50:57:319
6.1504,-6.7968,3.1554,-1.821,1.0059,-1.3044,0.0,55.002,617,2022-11-07 15:50:57:330
6.1313,-7.4145,3.0668,-1.5363,0.9857,-1.2952,0.0,55.002,627,2022-11-07 15:50:57:340
6.1313,-7.4145,3.0668,-1.273,0.8214,-1.2067,0.0,55.002,637,2022-11-07 15:50:57:350
4.726,-8.8007,2.8226,-1.0904,0.6711,-0.988,0.0,55.002,646,2022-11-07 15:50:57:359
3.0237,-10.7208,2.1475,-1.0061,0.6436,-0.7216,0.0,44.692,657,2022-11-07 15:50:57:370
3.1339,-11.2547,1.6663,-1.0061,0.6436,-0.7216,0.0,44.692,667,2022-11-07 15:50:57:380
3.1339,-11.2547,1.6663,-1.0335,0.8086,-0.5353,0.0,44.692,677,2022-11-07 15:50:57:390
4.1897,-10.9961,1.4221,-1.0745,0.91,-0.5298,0.0,44.692,687,2022-11-07 15:50:57:400
4.9175,-10.3664,1.4221,-1.1508,0.968,-0.5989,0.0,44.692,696,2022-11-07 15:50:57:409
4.9175,-10.3664,1.4221,-1.1508,0.968,-0.5989,0.0,44.692,707,2022-11-07 15:50:57:420
4.9175,-10.3664,1.4221,-1.1508,0.968,-0.5989,0.0,44.692,717,2022-11-07 15:50:57:430
5.1473,-10.0121,1.4317,-1.193,0.9759,-0.6288,0.0,44.692,727,2022-11-07 15:50:57:440
5.5591,-7.9939,1.8123,-1.2877,0.8562,-0.6031,0.0,44.692,737,2022-11-07 15:50:57:450
5.5591,-7.9939,1.8123,-1.2877,0.8562,-0.6031,0.0,44.692,746,2022-11-07 15:50:57:459
5.5591,-7.9939,1.8123,-1.2877,0.8562,-0.6031,0.0,44.692,757,2022-11-07 15:50:57:470
5.6094,-7.4433,2.0278,-1.2284,0.8305,-0.4785,0.0,44.692,767,2022-11-07 15:50:57:480
5.6094,-7.4433,2.0278,-1.2284,0.8305,-0.4785,0.0,44.692,777,2022-11-07 15:50:57:490
6.4042,-7.0602,2.102,-0.9425,1.0046,-0.2421,0.0,44.692,787,2022-11-07 15:50:57:500
